,date,MCD stock,isPartial
26,2014-05-27,25.53,False
27,2014-05-28,12.95,False
28,2014-05-29,33.3,False
29,2014-05-30,22.94,False
30,2014-05-31,12.209999999999999,False
0,2014-06-01,7.5600000000000005,False
1,2014-06-02,15.400000000000002,False
2,2014-06-03,18.200000000000003,False
3,2014-06-04,15.400000000000002,False
4,2014-06-05,15.680000000000001,False
5,2014-06-06,16.520000000000003,False
6,2014-06-07,11.760000000000002,False
7,2014-06-08,15.680000000000001,False
8,2014-06-09,9.520000000000001,False
9,2014-06-10,9.520000000000001,False
10,2014-06-11,24.92,False
11,2014-06-12,6.16,False
12,2014-06-13,12.88,False
13,2014-06-14,7.5600000000000005,False
14,2014-06-15,7.5600000000000005,False
15,2014-06-16,15.400000000000002,False
16,2014-06-17,9.24,False
17,2014-06-18,15.680000000000001,False
18,2014-06-19,15.96,False
19,2014-06-20,16.8,False
20,2014-06-21,0.0,False
21,2014-06-22,7.5600000000000005,False
22,2014-06-23,12.600000000000001,False
23,2014-06-24,28.000000000000004,False
24,2014-06-25,12.600000000000001,False
25,2014-06-26,15.96,False
26,2014-06-27,13.440000000000001,False
27,2014-06-28,7.840000000000001,False
28,2014-06-29,7.5600000000000005,False
29,2014-06-30,18.76,False
0,2014-07-01,10.200000000000001,False
1,2014-07-02,24.14,False
2,2014-07-03,14.280000000000001,False
3,2014-07-04,7.48,False
4,2014-07-05,0.0,False
5,2014-07-06,8.5,False
6,2014-07-07,10.200000000000001,False
7,2014-07-08,26.860000000000003,False
8,2014-07-09,13.600000000000001,False
9,2014-07-10,10.200000000000001,False
10,2014-07-11,18.02,False
11,2014-07-12,8.16,False
12,2014-07-13,8.16,False
13,2014-07-14,13.600000000000001,False
14,2014-07-15,34.0,False
15,2014-07-16,21.080000000000002,False
16,2014-07-17,6.800000000000001,False
17,2014-07-18,10.88,False
18,2014-07-19,25.16,False
19,2014-07-20,0.0,False
20,2014-07-21,17.0,False
21,2014-07-22,30.6,False
22,2014-07-23,13.940000000000001,False
23,2014-07-24,31.28,False
24,2014-07-25,32.64,False
25,2014-07-26,24.82,False
26,2014-07-27,12.58,False
27,2014-07-28,27.880000000000003,False
28,2014-07-29,31.28,False
29,2014-07-30,13.940000000000001,False
30,2014-07-31,28.220000000000002,False
0,2014-08-01,15.3,False
1,2014-08-02,14.96,False
2,2014-08-03,10.200000000000001,False
3,2014-08-04,18.700000000000003,False
4,2014-08-05,34.0,False
5,2014-08-06,29.240000000000002,False
6,2014-08-07,11.9,False
7,2014-08-08,30.94,False
8,2014-08-09,12.58,False
9,2014-08-10,7.48,False
10,2014-08-11,20.740000000000002,False
11,2014-08-12,16.32,False
12,2014-08-13,16.32,False
13,2014-08-14,14.620000000000001,False
14,2014-08-15,13.600000000000001,False
15,2014-08-16,7.48,False
16,2014-08-17,7.48,False
17,2014-08-18,18.700000000000003,False
18,2014-08-19,16.32,False
19,2014-08-20,14.280000000000001,False
20,2014-08-21,22.44,False
21,2014-08-22,14.96,False
22,2014-08-23,0.0,False
23,2014-08-24,7.140000000000001,False
24,2014-08-25,30.26,False
25,2014-08-26,21.76,False
26,2014-08-27,23.8,False
27,2014-08-28,20.400000000000002,False
28,2014-08-29,17.0,False
29,2014-08-30,0.0,False
30,2014-08-31,10.540000000000001,False
0,2014-09-01,6.1499999999999995,False
1,2014-09-02,23.369999999999997,False
2,2014-09-03,29.52,False
3,2014-09-04,27.06,False
4,2014-09-05,21.73,False
5,2014-09-06,7.38,False
6,2014-09-07,6.97,False
7,2014-09-08,26.65,False
8,2014-09-09,14.35,False
9,2014-09-10,41.0,False
10,2014-09-11,26.65,False
11,2014-09-12,18.45,False
12,2014-09-13,13.94,False
13,2014-09-14,6.97,False
14,2014-09-15,23.369999999999997,False
15,2014-09-16,8.61,False
16,2014-09-17,14.76,False
17,2014-09-18,26.65,False
18,2014-09-19,18.45,False
19,2014-09-20,13.94,False
20,2014-09-21,13.53,False
21,2014-09-22,5.739999999999999,False
22,2014-09-23,23.369999999999997,False
23,2014-09-24,5.739999999999999,False
24,2014-09-25,14.76,False
25,2014-09-26,27.88,False
26,2014-09-27,13.94,False
27,2014-09-28,10.66,False
28,2014-09-29,22.959999999999997,False
29,2014-09-30,17.22,False
0,2014-10-01,18.87,False
1,2014-10-02,36.63,False
2,2014-10-03,22.57,False
3,2014-10-04,9.25,False
4,2014-10-05,6.66,False
5,2014-10-06,18.87,False
6,2014-10-07,15.17,False
7,2014-10-08,9.62,False
8,2014-10-09,37.0,False
9,2014-10-10,13.69,False
10,2014-10-11,0.0,False
11,2014-10-12,13.32,False
12,2014-10-13,12.95,False
13,2014-10-14,24.79,False
14,2014-10-15,16.65,False
15,2014-10-16,17.02,False
16,2014-10-17,25.53,False
17,2014-10-18,8.879999999999999,False
18,2014-10-19,13.32,False
19,2014-10-20,24.05,False
20,2014-10-21,37.0,False
21,2014-10-22,27.75,False
22,2014-10-23,22.57,False
23,2014-10-24,13.69,False
24,2014-10-25,8.879999999999999,False
25,2014-10-26,9.62,False
26,2014-10-27,22.2,False
27,2014-10-28,18.13,False
28,2014-10-29,16.65,False
29,2014-10-30,24.419999999999998,False
30,2014-10-31,15.91,False
0,2014-11-01,19.44,False
1,2014-11-02,10.8,False
2,2014-11-03,9.18,False
3,2014-11-04,12.15,False
4,2014-11-05,15.39,False
5,2014-11-06,12.15,False
6,2014-11-07,12.690000000000001,False
7,2014-11-08,9.18,False
8,2014-11-09,5.4,False
9,2014-11-10,13.770000000000001,False
10,2014-11-11,12.15,False
11,2014-11-12,13.5,False
12,2014-11-13,15.120000000000001,False
13,2014-11-14,14.31,False
14,2014-11-15,5.4,False
15,2014-11-16,5.4,False
16,2014-11-17,8.91,False
17,2014-11-18,12.96,False
18,2014-11-19,15.66,False
19,2014-11-20,9.18,False
20,2014-11-21,27.0,False
21,2014-11-22,10.8,False
22,2014-11-23,10.530000000000001,False
23,2014-11-24,13.5,False
24,2014-11-25,10.530000000000001,False
25,2014-11-26,7.5600000000000005,False
26,2014-11-27,4.86,False
27,2014-11-28,4.86,False
28,2014-11-29,5.4,False
29,2014-11-30,5.130000000000001,False
0,2014-12-01,7.77,False
1,2014-12-02,18.13,False
2,2014-12-03,15.91,False
3,2014-12-04,15.91,False
4,2014-12-05,16.65,False
5,2014-12-06,0.0,False
6,2014-12-07,6.29,False
7,2014-12-08,32.19,False
8,2014-12-09,21.09,False
9,2014-12-10,37.0,False
10,2014-12-11,18.87,False
11,2014-12-12,19.61,False
12,2014-12-13,19.24,False
13,2014-12-14,9.62,False
14,2014-12-15,10.73,False
15,2014-12-16,26.64,False
16,2014-12-17,27.38,False
17,2014-12-18,30.71,False
18,2014-12-19,26.27,False
19,2014-12-20,13.32,False
20,2014-12-21,6.66,False
21,2014-12-22,8.51,False
22,2014-12-23,26.64,False
23,2014-12-24,19.61,False
24,2014-12-25,7.03,False
25,2014-12-26,18.87,False
26,2014-12-27,6.29,False
27,2014-12-28,6.29,False
28,2014-12-29,31.08,False
29,2014-12-30,17.39,False
30,2014-12-31,9.62,False
0,2015-01-01,8.4,False
1,2015-01-02,8.8,False
2,2015-01-03,7.6000000000000005,False
3,2015-01-04,3.6,False
4,2015-01-05,16.0,False
5,2015-01-06,9.600000000000001,False
6,2015-01-07,8.0,False
7,2015-01-08,10.8,False
8,2015-01-09,11.200000000000001,False
9,2015-01-10,3.6,False
10,2015-01-11,3.6,False
11,2015-01-12,6.0,False
12,2015-01-13,12.4,False
13,2015-01-14,6.0,False
14,2015-01-15,4.800000000000001,False
15,2015-01-16,19.200000000000003,False
16,2015-01-17,3.6,False
17,2015-01-18,5.6000000000000005,False
18,2015-01-19,9.200000000000001,False
19,2015-01-20,10.8,False
20,2015-01-21,15.200000000000001,False
21,2015-01-22,9.200000000000001,False
22,2015-01-23,23.6,False
23,2015-01-24,3.6,False
24,2015-01-25,8.8,False
25,2015-01-26,9.200000000000001,False
26,2015-01-27,9.200000000000001,False
27,2015-01-28,6.0,False
28,2015-01-29,40.0,False
29,2015-01-30,17.2,False
30,2015-01-31,3.6,False
0,2015-02-01,23.68,False
1,2015-02-02,14.72,False
2,2015-02-03,32.0,False
3,2015-02-04,20.48,False
4,2015-02-05,29.44,False
5,2015-02-06,24.64,False
6,2015-02-07,14.08,False
7,2015-02-08,0.0,False
8,2015-02-09,14.72,False
9,2015-02-10,5.76,False
10,2015-02-11,11.84,False
11,2015-02-12,26.88,False
12,2015-02-13,27.84,False
13,2015-02-14,14.08,False
14,2015-02-15,7.04,False
15,2015-02-16,0.0,False
16,2015-02-17,12.16,False
17,2015-02-18,17.92,False
18,2015-02-19,21.12,False
19,2015-02-20,6.08,False
20,2015-02-21,13.76,False
21,2015-02-22,0.0,False
22,2015-02-23,11.52,False
23,2015-02-24,23.04,False
24,2015-02-25,5.76,False
25,2015-02-26,23.68,False
26,2015-02-27,21.44,False
27,2015-02-28,6.72,False
0,2015-03-01,8.5,False
1,2015-03-02,21.76,False
2,2015-03-03,11.9,False
3,2015-03-04,34.0,False
4,2015-03-05,31.96,False
5,2015-03-06,7.48,False
6,2015-03-07,8.5,False
7,2015-03-08,8.5,False
8,2015-03-09,14.620000000000001,False
9,2015-03-10,24.14,False
10,2015-03-11,0.0,False
11,2015-03-12,19.720000000000002,False
12,2015-03-13,17.68,False
13,2015-03-14,5.78,False
14,2015-03-15,5.44,False
15,2015-03-16,9.860000000000001,False
16,2015-03-17,9.520000000000001,False
17,2015-03-18,17.0,False
18,2015-03-19,14.620000000000001,False
19,2015-03-20,14.96,False
20,2015-03-21,5.78,False
21,2015-03-22,5.78,False
22,2015-03-23,11.9,False
23,2015-03-24,21.42,False
24,2015-03-25,14.280000000000001,False
25,2015-03-26,17.0,False
26,2015-03-27,25.500000000000004,False
27,2015-03-28,12.24,False
28,2015-03-29,5.78,False
29,2015-03-30,17.0,False
30,2015-03-31,14.620000000000001,False
0,2015-04-01,10.08,False
1,2015-04-02,12.6,False
2,2015-04-03,9.0,False
3,2015-04-04,5.04,False
4,2015-04-05,9.719999999999999,False
5,2015-04-06,10.44,False
6,2015-04-07,11.879999999999999,False
7,2015-04-08,14.04,False
8,2015-04-09,12.24,False
9,2015-04-10,14.76,False
10,2015-04-11,14.399999999999999,False
11,2015-04-12,4.68,False
12,2015-04-13,10.08,False
13,2015-04-14,15.84,False
14,2015-04-15,11.879999999999999,False
15,2015-04-16,23.759999999999998,False
16,2015-04-17,12.6,False
17,2015-04-18,4.68,False
18,2015-04-19,6.84,False
19,2015-04-20,13.68,False
20,2015-04-21,15.84,False
21,2015-04-22,36.0,False
22,2015-04-23,24.48,False
23,2015-04-24,14.399999999999999,False
24,2015-04-25,11.879999999999999,False
25,2015-04-26,0.0,False
26,2015-04-27,10.08,False
27,2015-04-28,19.8,False
28,2015-04-29,10.08,False
29,2015-04-30,24.48,False
0,2015-05-01,10.88,False
1,2015-05-02,7.68,False
2,2015-05-03,15.040000000000001,False
3,2015-05-04,22.400000000000002,False
4,2015-05-05,32.0,False
5,2015-05-06,19.2,False
6,2015-05-07,13.120000000000001,False
7,2015-05-08,20.48,False
8,2015-05-09,19.52,False
9,2015-05-10,7.68,False
10,2015-05-11,19.2,False
11,2015-05-12,18.88,False
12,2015-05-13,19.2,False
13,2015-05-14,26.240000000000002,False
14,2015-05-15,19.84,False
15,2015-05-16,7.68,False
16,2015-05-17,11.200000000000001,False
17,2015-05-18,22.080000000000002,False
18,2015-05-19,9.6,False
19,2015-05-20,31.68,False
20,2015-05-21,25.92,False
21,2015-05-22,23.68,False
22,2015-05-23,15.36,False
23,2015-05-24,7.68,False
24,2015-05-25,6.72,False
25,2015-05-26,15.68,False
26,2015-05-27,18.88,False
27,2015-05-28,28.8,False
28,2015-05-29,13.44,False
29,2015-05-30,7.68,False
30,2015-05-31,15.36,False
0,2015-06-01,11.76,False
1,2015-06-02,24.0,False
2,2015-06-03,22.32,False
3,2015-06-04,7.199999999999999,False
4,2015-06-05,18.24,False
5,2015-06-06,15.6,False
6,2015-06-07,6.24,False
7,2015-06-08,13.68,False
8,2015-06-09,7.68,False
9,2015-06-10,20.64,False
10,2015-06-11,10.559999999999999,False
11,2015-06-12,5.52,False
12,2015-06-13,12.48,False
13,2015-06-14,6.24,False
14,2015-06-15,10.08,False
15,2015-06-16,8.4,False
16,2015-06-17,8.64,False
17,2015-06-18,10.32,False
18,2015-06-19,9.12,False
19,2015-06-20,12.48,False
20,2015-06-21,6.24,False
21,2015-06-22,15.36,False
22,2015-06-23,13.68,False
23,2015-06-24,5.279999999999999,False
24,2015-06-25,10.559999999999999,False
25,2015-06-26,5.52,False
26,2015-06-27,12.48,False
27,2015-06-28,6.24,False
28,2015-06-29,12.24,False
29,2015-06-30,10.32,False
0,2015-07-01,21.75,False
1,2015-07-02,11.02,False
2,2015-07-03,0.0,False
3,2015-07-04,13.34,False
4,2015-07-05,6.67,False
5,2015-07-06,5.22,False
6,2015-07-07,21.459999999999997,False
7,2015-07-08,12.469999999999999,False
8,2015-07-09,14.499999999999998,False
9,2015-07-10,11.309999999999999,False
10,2015-07-11,6.67,False
11,2015-07-12,6.38,False
12,2015-07-13,14.209999999999999,False
13,2015-07-14,19.72,False
14,2015-07-15,20.009999999999998,False
15,2015-07-16,16.529999999999998,False
16,2015-07-17,19.43,False
17,2015-07-18,10.44,False
18,2015-07-19,6.959999999999999,False
19,2015-07-20,11.309999999999999,False
20,2015-07-21,16.24,False
21,2015-07-22,20.009999999999998,False
22,2015-07-23,28.999999999999996,False
23,2015-07-24,13.049999999999999,False
24,2015-07-25,6.38,False
25,2015-07-26,9.569999999999999,False
26,2015-07-27,15.95,False
27,2015-07-28,7.829999999999999,False
28,2015-07-29,21.459999999999997,False
29,2015-07-30,14.499999999999998,False
30,2015-07-31,5.8,False
0,2015-08-01,11.16,False
1,2015-08-02,5.58,False
2,2015-08-03,4.65,False
3,2015-08-04,13.64,False
4,2015-08-05,4.65,False
5,2015-08-06,23.25,False
6,2015-08-07,14.57,False
7,2015-08-08,5.58,False
8,2015-08-09,10.85,False
9,2015-08-10,18.29,False
10,2015-08-11,9.3,False
11,2015-08-12,18.29,False
12,2015-08-13,9.3,False
13,2015-08-14,16.74,False
14,2015-08-15,10.85,False
15,2015-08-16,5.27,False
16,2015-08-17,11.47,False
17,2015-08-18,24.8,False
18,2015-08-19,22.94,False
19,2015-08-20,8.99,False
20,2015-08-21,18.91,False
21,2015-08-22,8.06,False
22,2015-08-23,7.75,False
23,2015-08-24,26.35,False
24,2015-08-25,31.0,False
25,2015-08-26,11.16,False
26,2015-08-27,13.64,False
27,2015-08-28,21.08,False
28,2015-08-29,10.85,False
29,2015-08-30,0.0,False
30,2015-08-31,11.16,False
0,2015-09-01,22.77,False
1,2015-09-02,23.0,False
2,2015-09-03,19.55,False
3,2015-09-04,5.98,False
4,2015-09-05,6.9,False
5,2015-09-06,6.9,False
6,2015-09-07,8.97,False
7,2015-09-08,20.01,False
8,2015-09-09,13.34,False
9,2015-09-10,17.25,False
10,2015-09-11,11.96,False
11,2015-09-12,6.67,False
12,2015-09-13,6.44,False
13,2015-09-14,14.950000000000001,False
14,2015-09-15,13.110000000000001,False
15,2015-09-16,18.630000000000003,False
16,2015-09-17,19.09,False
17,2015-09-18,13.8,False
18,2015-09-19,6.67,False
19,2015-09-20,6.67,False
20,2015-09-21,19.55,False
21,2015-09-22,13.110000000000001,False
22,2015-09-23,9.43,False
23,2015-09-24,9.66,False
24,2015-09-25,8.05,False
25,2015-09-26,6.67,False
26,2015-09-27,8.97,False
27,2015-09-28,12.88,False
28,2015-09-29,18.400000000000002,False
29,2015-09-30,13.110000000000001,False
0,2015-10-01,13.26,False
1,2015-10-02,5.1,False
2,2015-10-03,7.65,False
3,2015-10-04,5.61,False
4,2015-10-05,12.75,False
5,2015-10-06,5.1,False
6,2015-10-07,9.69,False
7,2015-10-08,18.36,False
8,2015-10-09,8.67,False
9,2015-10-10,4.08,False
10,2015-10-11,7.65,False
11,2015-10-12,18.36,False
12,2015-10-13,8.16,False
13,2015-10-14,9.69,False
14,2015-10-15,16.32,False
15,2015-10-16,15.3,False
16,2015-10-17,15.3,False
17,2015-10-18,7.65,False
18,2015-10-19,15.81,False
19,2015-10-20,17.34,False
20,2015-10-21,17.85,False
21,2015-10-22,39.27,False
22,2015-10-23,51.0,False
23,2015-10-24,17.34,False
24,2015-10-25,7.65,False
25,2015-10-26,15.81,False
26,2015-10-27,33.660000000000004,False
27,2015-10-28,15.81,False
28,2015-10-29,22.95,False
29,2015-10-30,10.2,False
30,2015-10-31,7.65,False
0,2015-11-01,13.68,False
1,2015-11-02,11.4,False
2,2015-11-03,17.1,False
3,2015-11-04,19.0,False
4,2015-11-05,5.7,False
5,2015-11-06,9.88,False
6,2015-11-07,13.3,False
7,2015-11-08,4.5600000000000005,False
8,2015-11-09,13.3,False
9,2015-11-10,38.0,False
10,2015-11-11,15.96,False
11,2015-11-12,15.58,False
12,2015-11-13,14.06,False
13,2015-11-14,4.5600000000000005,False
14,2015-11-15,8.74,False
15,2015-11-16,19.0,False
16,2015-11-17,24.7,False
17,2015-11-18,11.4,False
18,2015-11-19,27.36,False
19,2015-11-20,7.98,False
20,2015-11-21,4.5600000000000005,False
21,2015-11-22,0.0,False
22,2015-11-23,9.5,False
23,2015-11-24,15.2,False
24,2015-11-25,13.3,False
25,2015-11-26,6.08,False
26,2015-11-27,9.88,False
27,2015-11-28,6.84,False
28,2015-11-29,0.0,False
29,2015-11-30,18.62,False
0,2015-12-01,4.08,False
1,2015-12-02,19.040000000000003,False
2,2015-12-03,17.0,False
3,2015-12-04,19.720000000000002,False
4,2015-12-05,5.1000000000000005,False
5,2015-12-06,0.0,False
6,2015-12-07,8.5,False
7,2015-12-08,34.0,False
8,2015-12-09,21.080000000000002,False
9,2015-12-10,29.580000000000002,False
10,2015-12-11,28.900000000000002,False
11,2015-12-12,5.1000000000000005,False
12,2015-12-13,4.760000000000001,False
13,2015-12-14,8.16,False
14,2015-12-15,12.920000000000002,False
15,2015-12-16,23.8,False
16,2015-12-17,28.900000000000002,False
17,2015-12-18,21.080000000000002,False
18,2015-12-19,10.200000000000001,False
19,2015-12-20,7.82,False
20,2015-12-21,15.64,False
21,2015-12-22,29.580000000000002,False
22,2015-12-23,19.040000000000003,False
23,2015-12-24,13.260000000000002,False
24,2015-12-25,5.78,False
25,2015-12-26,0.0,False
26,2015-12-27,0.0,False
27,2015-12-28,9.180000000000001,False
28,2015-12-29,25.16,False
29,2015-12-30,18.700000000000003,False
30,2015-12-31,18.02,False
0,2016-01-01,6.12,False
1,2016-01-02,9.69,False
2,2016-01-03,3.5700000000000003,False
3,2016-01-04,14.280000000000001,False
4,2016-01-05,16.32,False
5,2016-01-06,11.22,False
6,2016-01-07,15.3,False
7,2016-01-08,15.81,False
8,2016-01-09,5.1,False
9,2016-01-10,3.5700000000000003,False
10,2016-01-11,8.67,False
11,2016-01-12,17.85,False
12,2016-01-13,8.67,False
13,2016-01-14,12.75,False
14,2016-01-15,19.89,False
15,2016-01-16,8.67,False
16,2016-01-17,7.140000000000001,False
17,2016-01-18,8.16,False
18,2016-01-19,14.280000000000001,False
19,2016-01-20,21.42,False
20,2016-01-21,19.38,False
21,2016-01-22,19.89,False
22,2016-01-23,13.26,False
23,2016-01-24,6.12,False
24,2016-01-25,51.0,False
25,2016-01-26,37.230000000000004,False
26,2016-01-27,23.46,False
27,2016-01-28,27.03,False
28,2016-01-29,22.44,False
29,2016-01-30,11.22,False
30,2016-01-31,4.59,False
0,2016-02-01,32.449999999999996,False
1,2016-02-02,44.25,False
2,2016-02-03,38.94,False
3,2016-02-04,39.53,False
4,2016-02-05,57.82,False
5,2016-02-06,19.47,False
6,2016-02-07,17.7,False
7,2016-02-08,50.15,False
8,2016-02-09,51.919999999999995,False
9,2016-02-10,51.33,False
10,2016-02-11,24.779999999999998,False
11,2016-02-12,48.379999999999995,False
12,2016-02-13,14.16,False
13,2016-02-14,13.569999999999999,False
14,2016-02-15,18.29,False
15,2016-02-16,25.959999999999997,False
16,2016-02-17,59.0,False
17,2016-02-18,42.48,False
18,2016-02-19,33.629999999999995,False
19,2016-02-20,10.62,False
20,2016-02-21,10.03,False
21,2016-02-22,21.83,False
22,2016-02-23,37.76,False
23,2016-02-24,25.959999999999997,False
24,2016-02-25,40.71,False
25,2016-02-26,25.369999999999997,False
26,2016-02-27,14.16,False
27,2016-02-28,7.08,False
28,2016-02-29,19.47,False
0,2016-03-01,20.5,False
1,2016-03-02,14.0,False
2,2016-03-03,28.5,False
3,2016-03-04,24.0,False
4,2016-03-05,5.5,False
5,2016-03-06,10.5,False
6,2016-03-07,23.0,False
7,2016-03-08,23.5,False
8,2016-03-09,21.0,False
9,2016-03-10,19.0,False
10,2016-03-11,24.5,False
11,2016-03-12,11.0,False
12,2016-03-13,0.0,False
13,2016-03-14,28.0,False
14,2016-03-15,26.0,False
15,2016-03-16,26.0,False
16,2016-03-17,21.5,False
17,2016-03-18,35.0,False
18,2016-03-19,11.0,False
19,2016-03-20,5.5,False
20,2016-03-21,16.5,False
21,2016-03-22,28.5,False
22,2016-03-23,27.0,False
23,2016-03-24,15.0,False
24,2016-03-25,10.5,False
25,2016-03-26,8.5,False
26,2016-03-27,22.5,False
27,2016-03-28,20.0,False
28,2016-03-29,35.5,False
29,2016-03-30,43.0,False
30,2016-03-31,50.0,False
0,2016-04-01,29.4,False
1,2016-04-02,24.599999999999998,False
2,2016-04-03,11.4,False
3,2016-04-04,40.199999999999996,False
4,2016-04-05,30.599999999999998,False
5,2016-04-06,26.4,False
6,2016-04-07,28.799999999999997,False
7,2016-04-08,38.4,False
8,2016-04-09,21.0,False
9,2016-04-10,17.4,False
10,2016-04-11,36.6,False
11,2016-04-12,18.0,False
12,2016-04-13,34.8,False
13,2016-04-14,22.8,False
14,2016-04-15,27.599999999999998,False
15,2016-04-16,9.6,False
16,2016-04-17,11.4,False
17,2016-04-18,24.599999999999998,False
18,2016-04-19,14.399999999999999,False
19,2016-04-20,39.0,False
20,2016-04-21,39.6,False
21,2016-04-22,60.0,False
22,2016-04-23,12.0,False
23,2016-04-24,10.2,False
24,2016-04-25,42.0,False
25,2016-04-26,34.199999999999996,False
26,2016-04-27,54.6,False
27,2016-04-28,28.799999999999997,False
28,2016-04-29,40.199999999999996,False
29,2016-04-30,7.199999999999999,False
0,2016-05-01,12.219999999999999,False
1,2016-05-02,47.0,False
2,2016-05-03,34.78,False
3,2016-05-04,39.48,False
4,2016-05-05,38.07,False
5,2016-05-06,39.48,False
6,2016-05-07,19.27,False
7,2016-05-08,15.979999999999999,False
8,2016-05-09,44.65,False
9,2016-05-10,31.959999999999997,False
10,2016-05-11,27.259999999999998,False
11,2016-05-12,32.43,False
12,2016-05-13,31.02,False
13,2016-05-14,15.979999999999999,False
14,2016-05-15,11.75,False
15,2016-05-16,32.43,False
16,2016-05-17,46.059999999999995,False
17,2016-05-18,31.959999999999997,False
18,2016-05-19,23.029999999999998,False
19,2016-05-20,19.74,False
20,2016-05-21,20.209999999999997,False
21,2016-05-22,12.219999999999999,False
22,2016-05-23,45.589999999999996,False
23,2016-05-24,37.129999999999995,False
24,2016-05-25,27.729999999999997,False
25,2016-05-26,33.839999999999996,False
26,2016-05-27,24.439999999999998,False
27,2016-05-28,16.45,False
28,2016-05-29,7.989999999999999,False
29,2016-05-30,28.669999999999998,False
30,2016-05-31,23.029999999999998,False
0,2016-06-01,23.4,False
1,2016-06-02,10.799999999999999,False
2,2016-06-03,13.32,False
3,2016-06-04,7.56,False
4,2016-06-05,0.0,False
5,2016-06-06,16.919999999999998,False
6,2016-06-07,16.919999999999998,False
7,2016-06-08,19.08,False
8,2016-06-09,10.799999999999999,False
9,2016-06-10,18.0,False
10,2016-06-11,5.04,False
11,2016-06-12,9.719999999999999,False
12,2016-06-13,12.6,False
13,2016-06-14,14.399999999999999,False
14,2016-06-15,6.4799999999999995,False
15,2016-06-16,14.76,False
16,2016-06-17,11.16,False
17,2016-06-18,5.04,False
18,2016-06-19,0.0,False
19,2016-06-20,16.919999999999998,False
20,2016-06-21,12.6,False
21,2016-06-22,12.959999999999999,False
22,2016-06-23,4.32,False
23,2016-06-24,36.0,False
24,2016-06-25,12.6,False
25,2016-06-26,0.0,False
26,2016-06-27,21.24,False
27,2016-06-28,12.959999999999999,False
28,2016-06-29,12.959999999999999,False
29,2016-06-30,17.64,False
0,2016-07-01,16.5,False
1,2016-07-02,8.5,False
2,2016-07-03,6.5,False
3,2016-07-04,7.5,False
4,2016-07-05,15.0,False
5,2016-07-06,19.0,False
6,2016-07-07,18.0,False
7,2016-07-08,25.5,False
8,2016-07-09,6.0,False
9,2016-07-10,4.5,False
10,2016-07-11,20.0,False
11,2016-07-12,21.0,False
12,2016-07-13,7.5,False
13,2016-07-14,19.5,False
14,2016-07-15,18.0,False
15,2016-07-16,13.0,False
16,2016-07-17,4.5,False
17,2016-07-18,16.5,False
18,2016-07-19,14.0,False
19,2016-07-20,28.0,False
20,2016-07-21,14.0,False
21,2016-07-22,15.5,False
22,2016-07-23,9.0,False
23,2016-07-24,4.5,False
24,2016-07-25,15.0,False
25,2016-07-26,50.0,False
26,2016-07-27,31.5,False
27,2016-07-28,29.0,False
28,2016-07-29,17.0,False
29,2016-07-30,9.0,False
30,2016-07-31,4.5,False
0,2016-08-01,24.419999999999998,False
1,2016-08-02,22.57,False
2,2016-08-03,24.79,False
3,2016-08-04,21.46,False
4,2016-08-05,37.0,False
5,2016-08-06,20.72,False
6,2016-08-07,15.91,False
7,2016-08-08,16.65,False
8,2016-08-09,26.64,False
9,2016-08-10,13.32,False
10,2016-08-11,18.87,False
11,2016-08-12,14.06,False
12,2016-08-13,7.77,False
13,2016-08-14,5.92,False
14,2016-08-15,8.879999999999999,False
15,2016-08-16,15.54,False
16,2016-08-17,17.39,False
17,2016-08-18,19.24,False
18,2016-08-19,23.31,False
19,2016-08-20,5.92,False
20,2016-08-21,5.92,False
21,2016-08-22,15.17,False
22,2016-08-23,10.36,False
23,2016-08-24,19.98,False
24,2016-08-25,22.57,False
25,2016-08-26,20.35,False
26,2016-08-27,5.55,False
27,2016-08-28,5.55,False
28,2016-08-29,7.77,False
29,2016-08-30,28.86,False
30,2016-08-31,20.72,False
0,2016-09-01,29.44,False
1,2016-09-02,12.16,False
2,2016-09-03,13.76,False
3,2016-09-04,13.44,False
4,2016-09-05,5.76,False
5,2016-09-06,22.72,False
6,2016-09-07,15.68,False
7,2016-09-08,19.52,False
8,2016-09-09,8.0,False
9,2016-09-10,13.76,False
10,2016-09-11,6.72,False
11,2016-09-12,23.68,False
12,2016-09-13,21.12,False
13,2016-09-14,15.36,False
14,2016-09-15,11.84,False
15,2016-09-16,17.92,False
16,2016-09-17,13.120000000000001,False
17,2016-09-18,0.0,False
18,2016-09-19,32.0,False
19,2016-09-20,14.08,False
20,2016-09-21,20.8,False
21,2016-09-22,31.04,False
22,2016-09-23,11.84,False
23,2016-09-24,6.72,False
24,2016-09-25,6.72,False
25,2016-09-26,11.200000000000001,False
26,2016-09-27,15.040000000000001,False
27,2016-09-28,18.88,False
28,2016-09-29,18.88,False
29,2016-09-30,17.6,False
0,2016-10-01,2.96,False
1,2016-10-02,2.59,False
2,2016-10-03,9.99,False
3,2016-10-04,8.51,False
4,2016-10-05,8.51,False
5,2016-10-06,7.4,False
6,2016-10-07,5.18,False
7,2016-10-08,8.51,False
8,2016-10-09,0.0,False
9,2016-10-10,8.879999999999999,False
10,2016-10-11,4.81,False
11,2016-10-12,12.58,False
12,2016-10-13,7.4,False
13,2016-10-14,18.13,False
14,2016-10-15,2.96,False
15,2016-10-16,2.96,False
16,2016-10-17,13.32,False
17,2016-10-18,5.92,False
18,2016-10-19,4.81,False
