"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 26, 2018","168.28","159.46","168.28","159.44","6.14M","6.41%"
"Dec 24, 2018","158.14","160.16","161.40","158.09","4.55M","-1.46%"
"Dec 21, 2018","160.48","162.81","167.96","160.17","13.03M","-2.24%"
"Dec 20, 2018","164.16","166.28","167.31","162.23","7.68M","-2.03%"
"Dec 19, 2018","167.56","170.92","174.95","166.77","7.00M","-1.46%"
"Dec 18, 2018","170.04","168.90","171.95","168.50","4.46M","1.23%"
"Dec 17, 2018","167.97","171.51","171.99","166.93","5.63M","-2.51%"
"Dec 14, 2018","172.29","172.98","175.14","171.95","4.27M","-0.91%"
"Dec 13, 2018","173.87","174.31","174.91","172.07","6.10M","-0.20%"
"Dec 12, 2018","174.21","173.75","176.87","172.81","5.91M","1.16%"
"Dec 11, 2018","172.21","174.30","175.60","171.24","5.23M","0.30%"
"Dec 10, 2018","171.69","173.39","173.99","167.73","5.37M","-0.64%"
"Dec 07, 2018","172.79","175.35","178.36","172.24","6.23M","-1.80%"
"Dec 06, 2018","175.96","173.50","176.04","170.46","7.57M","0.38%"
"Dec 04, 2018","175.30","181.06","182.23","174.55","7.06M","-3.54%"
"Dec 03, 2018","181.74","183.29","183.50","179.35","7.61M","0.79%"
"Nov 30, 2018","180.32","175.75","180.37","175.11","8.94M","2.65%"
"Nov 29, 2018","175.66","176.80","177.27","174.92","4.33M","-1.00%"
"Nov 28, 2018","177.43","172.91","177.65","170.62","7.13M","2.43%"
"Nov 27, 2018","173.22","169.11","173.38","168.82","7.08M","2.00%"
"Nov 26, 2018","169.82","170.20","172.39","168.87","6.14M","0.57%"
"Nov 23, 2018","168.85","169.39","170.33","168.47","2.71M","-0.27%"
"Nov 21, 2018","169.30","170.00","170.93","169.15","5.75M","0.15%"
"Nov 20, 2018","169.05","169.25","172.00","167.00","8.66M","-2.62%"
"Nov 19, 2018","173.59","176.71","178.88","172.30","6.20M","-1.94%"
"Nov 16, 2018","177.02","173.99","177.60","173.51","6.83M","-0.19%"
"Nov 15, 2018","177.36","179.01","179.67","173.61","8.66M","-1.41%"
"Nov 14, 2018","179.90","182.61","182.90","179.15","7.56M","0.50%"
"Nov 13, 2018","179.00","177.30","181.62","172.85","14.27M","-0.24%"
"Nov 12, 2018","179.43","185.23","186.95","179.02","7.59M","-3.53%"
"Nov 09, 2018","185.99","188.32","188.48","184.96","4.76M","-1.07%"
"Nov 08, 2018","188.00","187.13","188.69","185.72","4.05M","0.41%"
"Nov 07, 2018","187.23","183.79","187.68","182.06","4.67M","2.87%"
"Nov 06, 2018","182.01","181.93","182.65","180.05","3.34M","-0.10%"
"Nov 05, 2018","182.19","181.02","182.41","179.30","3.89M","1.26%"
"Nov 02, 2018","179.93","182.47","183.01","177.39","4.73M","-0.29%"
"Nov 01, 2018","180.46","176.84","180.86","175.90","5.23M","2.60%"
"Oct 31, 2018","175.88","177.98","178.85","175.59","6.34M","-0.20%"
"Oct 30, 2018","176.24","173.16","176.43","172.64","5.66M","1.76%"
"Oct 29, 2018","173.20","173.74","175.99","170.95","5.92M","0.56%"
"Oct 26, 2018","172.23","176.88","177.34","170.91","9.47M","-3.82%"
"Oct 25, 2018","179.07","177.52","180.50","176.83","5.23M","1.19%"
"Oct 24, 2018","176.97","178.58","182.37","176.31","6.79M","-0.87%"
"Oct 23, 2018","178.53","175.77","179.49","175.44","7.00M","-0.12%"
"Oct 22, 2018","178.75","180.82","181.40","177.56","4.87M","-0.61%"
"Oct 19, 2018","179.85","180.34","180.99","178.57","7.00M","-0.33%"
"Oct 18, 2018","180.44","184.26","185.40","179.53","9.26M","-2.55%"
"Oct 17, 2018","185.17","189.64","190.67","183.98","8.99M","-4.34%"
"Oct 16, 2018","193.58","191.83","194.08","190.61","4.06M","1.26%"
"Oct 15, 2018","191.17","192.36","193.29","190.70","3.64M","-0.68%"
"Oct 12, 2018","192.47","192.75","193.59","190.16","5.45M","1.44%"
"Oct 11, 2018","189.74","193.71","196.67","188.47","5.83M","-2.04%"
"Oct 10, 2018","193.70","199.11","199.24","193.35","6.16M","-1.05%"
"Oct 09, 2018","195.75","197.95","199.18","195.58","4.47M","-1.34%"
"Oct 08, 2018","198.41","196.24","198.66","195.06","3.73M","1.03%"
"Oct 05, 2018","196.38","199.07","199.70","194.57","5.02M","-1.24%"
"Oct 04, 2018","198.85","203.65","203.76","198.27","6.00M","-2.40%"
"Oct 03, 2018","203.74","206.16","206.46","203.65","4.16M","-0.49%"
"Oct 02, 2018","204.75","207.49","208.04","204.67","4.43M","-1.37%"
"Oct 01, 2018","207.60","208.52","209.79","207.37","3.67M","0.22%"
"Sep 28, 2018","207.15","206.44","208.85","206.35","3.97M","0.15%"
"Sep 27, 2018","206.84","207.50","207.83","205.67","3.22M","-0.33%"
"Sep 26, 2018","207.52","208.58","209.14","207.23","2.97M","0.03%"
"Sep 25, 2018","207.46","208.84","209.30","206.80","4.44M","-0.25%"
"Sep 24, 2018","207.99","211.52","211.84","207.96","4.62M","-2.07%"
"Sep 21, 2018","212.39","211.30","212.66","210.51","9.75M","0.63%"
"Sep 20, 2018","211.06","211.66","212.61","211.00","4.02M","-0.29%"
"Sep 19, 2018","211.68","212.00","212.67","210.66","2.58M","0.31%"
"Sep 18, 2018","211.02","208.63","211.73","208.16","4.34M","1.26%"
"Sep 17, 2018","208.40","209.08","210.03","208.26","3.07M","-0.32%"
"Sep 14, 2018","209.07","210.19","210.53","207.55","3.62M","-0.18%"
"Sep 13, 2018","209.45","211.44","211.44","208.70","4.70M","-1.19%"
"Sep 12, 2018","211.98","214.03","215.43","210.91","5.66M","-0.87%"
"Sep 11, 2018","213.85","213.00","214.66","211.50","5.97M","1.50%"
"Sep 10, 2018","210.69","208.13","211.62","208.13","5.59M","2.16%"
"Sep 07, 2018","206.23","205.45","207.23","205.43","3.67M","0.17%"
"Sep 06, 2018","205.89","204.59","207.09","203.80","3.49M","0.85%"
"Sep 05, 2018","204.15","204.83","206.67","203.15","3.67M","-0.45%"
"Sep 04, 2018","205.08","200.69","205.92","200.50","4.61M","2.15%"
