,date,MAT stock,isPartial
25,2014-05-26,0.0,False
26,2014-05-27,11.200000000000001,False
27,2014-05-28,15.120000000000001,False
28,2014-05-29,11.760000000000002,False
29,2014-05-30,0.0,False
30,2014-05-31,14.000000000000002,False
0,2014-06-01,10.260000000000002,False
1,2014-06-02,12.420000000000002,False
2,2014-06-03,16.470000000000002,False
3,2014-06-04,8.370000000000001,False
4,2014-06-05,8.64,False
5,2014-06-06,27.0,False
6,2014-06-07,21.060000000000002,False
7,2014-06-08,10.530000000000001,False
8,2014-06-09,14.31,False
9,2014-06-10,17.28,False
10,2014-06-11,12.690000000000001,False
11,2014-06-12,12.690000000000001,False
12,2014-06-13,8.91,False
13,2014-06-14,10.260000000000002,False
14,2014-06-15,20.520000000000003,False
15,2014-06-16,8.370000000000001,False
16,2014-06-17,8.370000000000001,False
17,2014-06-18,8.64,False
18,2014-06-19,0.0,False
19,2014-06-20,8.91,False
20,2014-06-21,10.530000000000001,False
21,2014-06-22,10.260000000000002,False
22,2014-06-23,8.64,False
23,2014-06-24,8.64,False
24,2014-06-25,8.370000000000001,False
25,2014-06-26,17.01,False
26,2014-06-27,8.91,False
27,2014-06-28,0.0,False
28,2014-06-29,10.260000000000002,False
29,2014-06-30,8.64,False
0,2014-07-01,12.58,False
1,2014-07-02,25.500000000000004,False
2,2014-07-03,26.180000000000003,False
3,2014-07-04,13.600000000000001,False
4,2014-07-05,15.64,False
5,2014-07-06,25.840000000000003,False
6,2014-07-07,12.920000000000002,False
7,2014-07-08,12.58,False
8,2014-07-09,16.66,False
9,2014-07-10,34.0,False
10,2014-07-11,26.520000000000003,False
11,2014-07-12,15.3,False
12,2014-07-13,0.0,False
13,2014-07-14,25.500000000000004,False
14,2014-07-15,12.58,False
15,2014-07-16,12.920000000000002,False
16,2014-07-17,21.42,False
17,2014-07-18,0.0,False
18,2014-07-19,15.64,False
19,2014-07-20,15.64,False
20,2014-07-21,0.0,False
21,2014-07-22,25.16,False
22,2014-07-23,12.920000000000002,False
23,2014-07-24,12.920000000000002,False
24,2014-07-25,0.0,False
25,2014-07-26,31.28,False
26,2014-07-27,0.0,False
27,2014-07-28,12.920000000000002,False
28,2014-07-29,21.42,False
29,2014-07-30,25.840000000000003,False
30,2014-07-31,21.42,False
0,2014-08-01,17.4,False
1,2014-08-02,19.72,False
2,2014-08-03,0.0,False
3,2014-08-04,20.299999999999997,False
4,2014-08-05,16.24,False
5,2014-08-06,16.529999999999998,False
6,2014-08-07,0.0,False
7,2014-08-08,0.0,False
8,2014-08-09,9.86,False
9,2014-08-10,28.999999999999996,False
10,2014-08-11,0.0,False
11,2014-08-12,0.0,False
12,2014-08-13,12.18,False
13,2014-08-14,8.12,False
14,2014-08-15,0.0,False
15,2014-08-16,0.0,False
16,2014-08-17,9.86,False
17,2014-08-18,8.12,False
18,2014-08-19,8.12,False
19,2014-08-20,8.12,False
20,2014-08-21,24.36,False
21,2014-08-22,8.41,False
22,2014-08-23,19.139999999999997,False
23,2014-08-24,9.569999999999999,False
24,2014-08-25,7.829999999999999,False
25,2014-08-26,0.0,False
26,2014-08-27,7.829999999999999,False
27,2014-08-28,0.0,False
28,2014-08-29,0.0,False
29,2014-08-30,0.0,False
30,2014-08-31,18.56,False
0,2014-09-01,11.899999999999999,False
1,2014-09-02,17.5,False
2,2014-09-03,35.0,False
3,2014-09-04,17.849999999999998,False
4,2014-09-05,24.5,False
5,2014-09-06,28.349999999999998,False
6,2014-09-07,14.0,False
7,2014-09-08,11.549999999999999,False
8,2014-09-09,22.75,False
9,2014-09-10,0.0,False
10,2014-09-11,23.45,False
11,2014-09-12,12.25,False
12,2014-09-13,14.0,False
13,2014-09-14,13.649999999999999,False
14,2014-09-15,17.5,False
15,2014-09-16,23.099999999999998,False
16,2014-09-17,11.899999999999999,False
17,2014-09-18,11.899999999999999,False
18,2014-09-19,12.25,False
19,2014-09-20,21.0,False
20,2014-09-21,26.95,False
21,2014-09-22,19.25,False
22,2014-09-23,19.25,False
23,2014-09-24,15.399999999999999,False
24,2014-09-25,17.5,False
25,2014-09-26,24.5,False
26,2014-09-27,0.0,False
27,2014-09-28,18.549999999999997,False
28,2014-09-29,17.15,False
29,2014-09-30,17.15,False
0,2014-10-01,12.540000000000001,False
1,2014-10-02,12.92,False
2,2014-10-03,13.68,False
3,2014-10-04,15.58,False
4,2014-10-05,0.0,False
5,2014-10-06,25.080000000000002,False
6,2014-10-07,12.92,False
7,2014-10-08,25.46,False
8,2014-10-09,12.92,False
9,2014-10-10,26.6,False
10,2014-10-11,15.2,False
11,2014-10-12,30.4,False
12,2014-10-13,19.0,False
13,2014-10-14,19.0,False
14,2014-10-15,38.0,False
15,2014-10-16,12.540000000000001,False
16,2014-10-17,26.6,False
17,2014-10-18,15.2,False
18,2014-10-19,14.82,False
19,2014-10-20,18.62,False
20,2014-10-21,37.62,False
21,2014-10-22,18.62,False
22,2014-10-23,12.540000000000001,False
23,2014-10-24,26.22,False
24,2014-10-25,0.0,False
25,2014-10-26,0.0,False
26,2014-10-27,0.0,False
27,2014-10-28,18.62,False
28,2014-10-29,25.080000000000002,False
29,2014-10-30,31.92,False
30,2014-10-31,13.3,False
0,2014-11-01,28.470000000000002,False
1,2014-11-02,13.26,False
2,2014-11-03,23.01,False
3,2014-11-04,17.16,False
4,2014-11-05,11.31,False
5,2014-11-06,23.01,False
6,2014-11-07,30.42,False
7,2014-11-08,26.91,False
8,2014-11-09,26.91,False
9,2014-11-10,15.21,False
10,2014-11-11,11.31,False
11,2014-11-12,11.31,False
12,2014-11-13,22.62,False
13,2014-11-14,29.64,False
14,2014-11-15,13.65,False
15,2014-11-16,13.26,False
16,2014-11-17,22.62,False
17,2014-11-18,20.28,False
18,2014-11-19,23.400000000000002,False
19,2014-11-20,23.01,False
20,2014-11-21,11.700000000000001,False
21,2014-11-22,26.91,False
22,2014-11-23,19.5,False
23,2014-11-24,22.62,False
24,2014-11-25,22.62,False
25,2014-11-26,0.0,False
26,2014-11-27,12.09,False
27,2014-11-28,19.89,False
28,2014-11-29,22.23,False
29,2014-11-30,39.0,False
0,2014-12-01,0.0,False
1,2014-12-02,15.120000000000001,False
2,2014-12-03,15.39,False
3,2014-12-04,10.260000000000002,False
4,2014-12-05,27.0,False
5,2014-12-06,0.0,False
6,2014-12-07,0.0,False
7,2014-12-08,15.66,False
8,2014-12-09,10.260000000000002,False
9,2014-12-10,20.790000000000003,False
10,2014-12-11,10.530000000000001,False
11,2014-12-12,10.8,False
12,2014-12-13,18.900000000000002,False
13,2014-12-14,0.0,False
14,2014-12-15,10.260000000000002,False
15,2014-12-16,20.790000000000003,False
16,2014-12-17,21.330000000000002,False
17,2014-12-18,11.07,False
18,2014-12-19,0.0,False
19,2014-12-20,25.650000000000002,False
20,2014-12-21,25.92,False
21,2014-12-22,11.07,False
22,2014-12-23,17.28,False
23,2014-12-24,12.690000000000001,False
24,2014-12-25,0.0,False
25,2014-12-26,0.0,False
26,2014-12-27,0.0,False
27,2014-12-28,0.0,False
28,2014-12-29,11.07,False
29,2014-12-30,0.0,False
30,2014-12-31,25.380000000000003,False
0,2015-01-01,12.540000000000001,False
1,2015-01-02,0.0,False
2,2015-01-03,11.55,False
3,2015-01-04,0.0,False
4,2015-01-05,19.470000000000002,False
5,2015-01-06,9.9,False
6,2015-01-07,19.14,False
7,2015-01-08,9.57,False
8,2015-01-09,0.0,False
9,2015-01-10,33.0,False
10,2015-01-11,10.89,False
11,2015-01-12,28.380000000000003,False
12,2015-01-13,18.810000000000002,False
13,2015-01-14,9.57,False
14,2015-01-15,19.14,False
15,2015-01-16,9.9,False
16,2015-01-17,0.0,False
17,2015-01-18,11.22,False
18,2015-01-19,9.57,False
19,2015-01-20,0.0,False
20,2015-01-21,9.24,False
21,2015-01-22,9.57,False
22,2015-01-23,9.57,False
23,2015-01-24,11.22,False
24,2015-01-25,11.22,False
25,2015-01-26,18.48,False
26,2015-01-27,18.48,False
27,2015-01-28,9.24,False
28,2015-01-29,28.380000000000003,False
29,2015-01-30,9.9,False
30,2015-01-31,10.89,False
0,2015-02-01,0.0,False
1,2015-02-02,6.25,False
2,2015-02-03,6.25,False
3,2015-02-04,6.25,False
4,2015-02-05,6.25,False
5,2015-02-06,6.5,False
6,2015-02-07,11.25,False
7,2015-02-08,7.25,False
8,2015-02-09,0.0,False
9,2015-02-10,6.25,False
10,2015-02-11,25.0,False
11,2015-02-12,12.75,False
12,2015-02-13,6.75,False
13,2015-02-14,0.0,False
14,2015-02-15,0.0,False
15,2015-02-16,6.5,False
16,2015-02-17,9.75,False
17,2015-02-18,6.25,False
18,2015-02-19,12.75,False
19,2015-02-20,6.75,False
20,2015-02-21,0.0,False
21,2015-02-22,7.25,False
22,2015-02-23,6.25,False
23,2015-02-24,12.25,False
24,2015-02-25,12.5,False
25,2015-02-26,6.25,False
26,2015-02-27,13.0,False
27,2015-02-28,7.25,False
0,2015-03-01,10.73,False
1,2015-03-02,18.5,False
2,2015-03-03,0.0,False
3,2015-03-04,9.25,False
4,2015-03-05,9.62,False
5,2015-03-06,0.0,False
6,2015-03-07,11.1,False
7,2015-03-08,10.73,False
8,2015-03-09,9.25,False
9,2015-03-10,18.5,False
10,2015-03-11,14.06,False
11,2015-03-12,23.68,False
12,2015-03-13,9.62,False
13,2015-03-14,22.2,False
14,2015-03-15,10.73,False
15,2015-03-16,9.25,False
16,2015-03-17,18.5,False
17,2015-03-18,18.87,False
18,2015-03-19,18.5,False
19,2015-03-20,9.62,False
20,2015-03-21,11.1,False
21,2015-03-22,0.0,False
22,2015-03-23,37.0,False
23,2015-03-24,18.5,False
24,2015-03-25,0.0,False
25,2015-03-26,11.1,False
26,2015-03-27,9.62,False
27,2015-03-28,11.84,False
28,2015-03-29,0.0,False
29,2015-03-30,9.25,False
30,2015-03-31,9.62,False
0,2015-04-01,11.0,False
1,2015-04-02,22.44,False
2,2015-04-03,24.2,False
3,2015-04-04,0.0,False
4,2015-04-05,13.2,False
5,2015-04-06,22.44,False
6,2015-04-07,25.96,False
7,2015-04-08,10.56,False
8,2015-04-09,15.84,False
9,2015-04-10,22.44,False
10,2015-04-11,0.0,False
11,2015-04-12,12.32,False
12,2015-04-13,26.4,False
13,2015-04-14,10.56,False
14,2015-04-15,21.12,False
15,2015-04-16,26.4,False
16,2015-04-17,44.0,False
17,2015-04-18,12.76,False
18,2015-04-19,30.8,False
19,2015-04-20,15.84,False
20,2015-04-21,21.12,False
21,2015-04-22,10.56,False
22,2015-04-23,26.84,False
23,2015-04-24,16.72,False
24,2015-04-25,25.080000000000002,False
25,2015-04-26,12.32,False
26,2015-04-27,15.84,False
27,2015-04-28,15.4,False
28,2015-04-29,42.24,False
29,2015-04-30,11.0,False
0,2015-05-01,26.7,False
1,2015-05-02,28.2,False
2,2015-05-03,0.0,False
3,2015-05-04,29.7,False
4,2015-05-05,29.4,False
5,2015-05-06,17.7,False
6,2015-05-07,12.0,False
7,2015-05-08,12.6,False
8,2015-05-09,28.5,False
9,2015-05-10,14.1,False
10,2015-05-11,23.4,False
11,2015-05-12,11.7,False
12,2015-05-13,0.0,False
13,2015-05-14,30.0,False
14,2015-05-15,12.299999999999999,False
15,2015-05-16,0.0,False
16,2015-05-17,20.7,False
17,2015-05-18,11.7,False
18,2015-05-19,23.099999999999998,False
19,2015-05-20,11.4,False
20,2015-05-21,12.0,False
21,2015-05-22,12.6,False
22,2015-05-23,28.5,False
23,2015-05-24,14.1,False
24,2015-05-25,0.0,False
25,2015-05-26,23.099999999999998,False
26,2015-05-27,0.0,False
27,2015-05-28,17.7,False
28,2015-05-29,24.599999999999998,False
29,2015-05-30,14.1,False
30,2015-05-31,0.0,False
0,2015-06-01,19.720000000000002,False
1,2015-06-02,0.0,False
2,2015-06-03,0.0,False
3,2015-06-04,13.940000000000001,False
4,2015-06-05,27.880000000000003,False
5,2015-06-06,15.98,False
6,2015-06-07,31.96,False
7,2015-06-08,25.840000000000003,False
8,2015-06-09,19.720000000000002,False
9,2015-06-10,26.520000000000003,False
10,2015-06-11,34.0,False
11,2015-06-12,27.880000000000003,False
12,2015-06-13,24.14,False
13,2015-06-14,15.64,False
14,2015-06-15,0.0,False
15,2015-06-16,12.920000000000002,False
16,2015-06-17,26.520000000000003,False
17,2015-06-18,26.860000000000003,False
18,2015-06-19,21.080000000000002,False
19,2015-06-20,15.98,False
20,2015-06-21,15.98,False
21,2015-06-22,13.260000000000002,False
22,2015-06-23,20.060000000000002,False
23,2015-06-24,26.520000000000003,False
24,2015-06-25,13.600000000000001,False
25,2015-06-26,13.940000000000001,False
26,2015-06-27,15.98,False
27,2015-06-28,0.0,False
28,2015-06-29,20.060000000000002,False
29,2015-06-30,0.0,False
0,2015-07-01,0.0,False
1,2015-07-02,10.44,False
2,2015-07-03,10.799999999999999,False
3,2015-07-04,24.84,False
4,2015-07-05,0.0,False
5,2015-07-06,10.08,False
6,2015-07-07,0.0,False
7,2015-07-08,15.12,False
8,2015-07-09,15.479999999999999,False
9,2015-07-10,21.24,False
10,2015-07-11,12.24,False
11,2015-07-12,0.0,False
12,2015-07-13,20.16,False
13,2015-07-14,0.0,False
14,2015-07-15,10.44,False
15,2015-07-16,15.479999999999999,False
16,2015-07-17,16.56,False
17,2015-07-18,13.32,False
18,2015-07-19,12.959999999999999,False
19,2015-07-20,32.04,False
20,2015-07-21,36.0,False
21,2015-07-22,30.599999999999998,False
22,2015-07-23,25.56,False
23,2015-07-24,31.68,False
24,2015-07-25,24.119999999999997,False
25,2015-07-26,12.24,False
26,2015-07-27,15.12,False
27,2015-07-28,19.8,False
28,2015-07-29,25.2,False
29,2015-07-30,20.52,False
30,2015-07-31,10.799999999999999,False
0,2015-08-01,21.32,False
1,2015-08-02,0.0,False
2,2015-08-03,15.579999999999998,False
3,2015-08-04,15.579999999999998,False
4,2015-08-05,15.989999999999998,False
5,2015-08-06,18.04,False
6,2015-08-07,18.45,False
7,2015-08-08,13.94,False
8,2015-08-09,18.86,False
9,2015-08-10,11.889999999999999,False
10,2015-08-11,0.0,False
11,2015-08-12,29.52,False
12,2015-08-13,20.09,False
13,2015-08-14,24.189999999999998,False
14,2015-08-15,28.29,False
15,2015-08-16,13.94,False
16,2015-08-17,19.68,False
17,2015-08-18,22.959999999999997,False
18,2015-08-19,15.579999999999998,False
19,2015-08-20,23.369999999999997,False
20,2015-08-21,18.04,False
21,2015-08-22,13.94,False
22,2015-08-23,22.549999999999997,False
23,2015-08-24,15.17,False
24,2015-08-25,34.03,False
25,2015-08-26,11.479999999999999,False
26,2015-08-27,22.959999999999997,False
27,2015-08-28,0.0,False
28,2015-08-29,22.959999999999997,False
29,2015-08-30,41.0,False
30,2015-08-31,22.549999999999997,False
0,2015-09-01,11.889999999999999,False
1,2015-09-02,8.2,False
2,2015-09-03,41.0,False
3,2015-09-04,8.61,False
4,2015-09-05,0.0,False
5,2015-09-06,9.43,False
6,2015-09-07,0.0,False
7,2015-09-08,7.789999999999999,False
8,2015-09-09,7.789999999999999,False
9,2015-09-10,8.2,False
10,2015-09-11,8.2,False
11,2015-09-12,27.88,False
12,2015-09-13,9.02,False
13,2015-09-14,11.889999999999999,False
14,2015-09-15,19.68,False
15,2015-09-16,7.789999999999999,False
16,2015-09-17,11.889999999999999,False
17,2015-09-18,25.009999999999998,False
18,2015-09-19,9.43,False
19,2015-09-20,13.94,False
20,2015-09-21,19.68,False
21,2015-09-22,19.68,False
22,2015-09-23,7.789999999999999,False
23,2015-09-24,8.2,False
24,2015-09-25,16.81,False
25,2015-09-26,9.43,False
26,2015-09-27,9.43,False
27,2015-09-28,7.789999999999999,False
28,2015-09-29,7.789999999999999,False
29,2015-09-30,31.569999999999997,False
0,2015-10-01,9.24,False
1,2015-10-02,24.36,False
2,2015-10-03,21.84,False
3,2015-10-04,10.92,False
4,2015-10-05,23.099999999999998,False
5,2015-10-06,9.24,False
6,2015-10-07,0.0,False
7,2015-10-08,18.48,False
8,2015-10-09,14.28,False
9,2015-10-10,10.92,False
10,2015-10-11,10.92,False
11,2015-10-12,18.9,False
12,2015-10-13,13.86,False
13,2015-10-14,23.099999999999998,False
14,2015-10-15,42.0,False
15,2015-10-16,19.32,False
16,2015-10-17,10.92,False
17,2015-10-18,0.0,False
18,2015-10-19,18.06,False
19,2015-10-20,18.06,False
20,2015-10-21,13.86,False
21,2015-10-22,18.48,False
22,2015-10-23,9.66,False
23,2015-10-24,21.84,False
24,2015-10-25,10.5,False
25,2015-10-26,18.06,False
26,2015-10-27,18.06,False
27,2015-10-28,18.06,False
28,2015-10-29,9.24,False
29,2015-10-30,9.66,False
30,2015-10-31,10.92,False
0,2015-11-01,10.540000000000001,False
1,2015-11-02,13.260000000000002,False
2,2015-11-03,26.180000000000003,False
3,2015-11-04,26.180000000000003,False
4,2015-11-05,17.68,False
5,2015-11-06,9.180000000000001,False
6,2015-11-07,10.200000000000001,False
7,2015-11-08,10.200000000000001,False
8,2015-11-09,21.76,False
9,2015-11-10,17.34,False
10,2015-11-11,9.180000000000001,False
11,2015-11-12,9.180000000000001,False
12,2015-11-13,18.700000000000003,False
13,2015-11-14,10.200000000000001,False
14,2015-11-15,9.860000000000001,False
15,2015-11-16,17.34,False
16,2015-11-17,17.34,False
17,2015-11-18,21.76,False
18,2015-11-19,17.68,False
19,2015-11-20,9.180000000000001,False
20,2015-11-21,0.0,False
21,2015-11-22,0.0,False
22,2015-11-23,12.920000000000002,False
23,2015-11-24,8.84,False
24,2015-11-25,8.84,False
25,2015-11-26,9.180000000000001,False
26,2015-11-27,9.180000000000001,False
27,2015-11-28,20.400000000000002,False
28,2015-11-29,9.860000000000001,False
29,2015-11-30,34.0,False
0,2015-12-01,26.5,False
1,2015-12-02,9.0,False
2,2015-12-03,13.5,False
3,2015-12-04,28.0,False
4,2015-12-05,27.0,False
5,2015-12-06,15.5,False
6,2015-12-07,18.0,False
7,2015-12-08,27.0,False
8,2015-12-09,21.0,False
9,2015-12-10,9.0,False
10,2015-12-11,15.5,False
11,2015-12-12,10.5,False
12,2015-12-13,31.0,False
13,2015-12-14,14.5,False
14,2015-12-15,9.0,False
15,2015-12-16,21.5,False
16,2015-12-17,9.5,False
17,2015-12-18,50.0,False
18,2015-12-19,15.0,False
19,2015-12-20,11.0,False
20,2015-12-21,9.5,False
21,2015-12-22,14.5,False
22,2015-12-23,25.5,False
23,2015-12-24,19.0,False
24,2015-12-25,12.5,False
25,2015-12-26,11.5,False
26,2015-12-27,44.5,False
27,2015-12-28,29.5,False
28,2015-12-29,23.0,False
29,2015-12-30,15.0,False
30,2015-12-31,11.0,False
0,2016-01-01,18.330000000000002,False
1,2016-01-02,25.35,False
2,2016-01-03,37.44,False
3,2016-01-04,14.43,False
4,2016-01-05,32.76,False
5,2016-01-06,16.77,False
6,2016-01-07,14.43,False
7,2016-01-08,39.0,False
8,2016-01-09,12.48,False
9,2016-01-10,19.89,False
10,2016-01-11,10.530000000000001,False
11,2016-01-12,14.040000000000001,False
12,2016-01-13,21.45,False
13,2016-01-14,21.060000000000002,False
14,2016-01-15,11.31,False
15,2016-01-16,12.09,False
16,2016-01-17,0.0,False
17,2016-01-18,21.45,False
18,2016-01-19,10.530000000000001,False
19,2016-01-20,26.91,False
20,2016-01-21,16.38,False
21,2016-01-22,28.080000000000002,False
22,2016-01-23,0.0,False
23,2016-01-24,12.09,False
24,2016-01-25,21.060000000000002,False
25,2016-01-26,15.99,False
26,2016-01-27,14.040000000000001,False
27,2016-01-28,26.91,False
28,2016-01-29,27.69,False
29,2016-01-30,36.660000000000004,False
30,2016-01-31,17.94,False
0,2016-02-01,26.04,False
1,2016-02-02,62.0,False
2,2016-02-03,27.28,False
3,2016-02-04,29.14,False
4,2016-02-05,16.74,False
5,2016-02-06,17.98,False
6,2016-02-07,21.08,False
7,2016-02-08,19.84,False
8,2016-02-09,13.02,False
9,2016-02-10,8.06,False
10,2016-02-11,8.06,False
11,2016-02-12,16.12,False
12,2016-02-13,8.68,False
13,2016-02-14,8.68,False
14,2016-02-15,0.0,False
15,2016-02-16,7.4399999999999995,False
16,2016-02-17,17.98,False
17,2016-02-18,20.46,False
18,2016-02-19,10.54,False
19,2016-02-20,17.98,False
20,2016-02-21,8.68,False
21,2016-02-22,19.22,False
22,2016-02-23,15.5,False
23,2016-02-24,15.5,False
24,2016-02-25,15.5,False
25,2016-02-26,10.54,False
26,2016-02-27,17.98,False
27,2016-02-28,13.02,False
28,2016-02-29,9.92,False
0,2016-03-01,42.0,False
1,2016-03-02,15.959999999999999,False
2,2016-03-03,10.92,False
3,2016-03-04,33.18,False
4,2016-03-05,12.18,False
5,2016-03-06,23.939999999999998,False
6,2016-03-07,10.5,False
7,2016-03-08,36.96,False
8,2016-03-09,10.5,False
9,2016-03-10,26.88,False
10,2016-03-11,22.259999999999998,False
11,2016-03-12,18.48,False
12,2016-03-13,18.06,False
13,2016-03-14,10.5,False
14,2016-03-15,21.419999999999998,False
15,2016-03-16,15.959999999999999,False
16,2016-03-17,16.38,False
17,2016-03-18,22.68,False
18,2016-03-19,12.18,False
19,2016-03-20,12.18,False
20,2016-03-21,10.5,False
21,2016-03-22,10.92,False
22,2016-03-23,0.0,False
23,2016-03-24,34.44,False
24,2016-03-25,12.18,False
25,2016-03-26,25.2,False
26,2016-03-27,12.6,False
27,2016-03-28,33.6,False
28,2016-03-29,15.959999999999999,False
29,2016-03-30,26.88,False
30,2016-03-31,21.419999999999998,False
0,2016-04-01,13.68,False
1,2016-04-02,0.0,False
2,2016-04-03,19.76,False
3,2016-04-04,25.84,False
4,2016-04-05,30.4,False
5,2016-04-06,31.92,False
6,2016-04-07,26.22,False
7,2016-04-08,13.68,False
8,2016-04-09,14.82,False
9,2016-04-10,14.82,False
10,2016-04-11,25.84,False
11,2016-04-12,12.92,False
12,2016-04-13,25.84,False
13,2016-04-14,12.92,False
14,2016-04-15,31.54,False
15,2016-04-16,15.2,False
16,2016-04-17,14.82,False
17,2016-04-18,25.84,False
18,2016-04-19,30.02,False
19,2016-04-20,21.66,False
20,2016-04-21,35.34,False
21,2016-04-22,26.98,False
22,2016-04-23,15.2,False
23,2016-04-24,14.44,False
24,2016-04-25,25.46,False
25,2016-04-26,38.0,False
26,2016-04-27,21.66,False
27,2016-04-28,26.22,False
28,2016-04-29,27.36,False
29,2016-04-30,15.2,False
0,2016-05-01,11.16,False
1,2016-05-02,14.57,False
2,2016-05-03,0.0,False
3,2016-05-04,9.61,False
4,2016-05-05,14.879999999999999,False
5,2016-05-06,31.0,False
6,2016-05-07,0.0,False
7,2016-05-08,11.16,False
8,2016-05-09,14.57,False
9,2016-05-10,18.91,False
10,2016-05-11,9.61,False
11,2016-05-12,14.57,False
12,2016-05-13,9.92,False
13,2016-05-14,11.16,False
14,2016-05-15,11.16,False
15,2016-05-16,18.91,False
16,2016-05-17,28.21,False
17,2016-05-18,18.91,False
18,2016-05-19,9.61,False
19,2016-05-20,20.15,False
20,2016-05-21,11.16,False
21,2016-05-22,11.16,False
22,2016-05-23,9.3,False
23,2016-05-24,9.61,False
24,2016-05-25,0.0,False
25,2016-05-26,30.07,False
26,2016-05-27,30.69,False
27,2016-05-28,11.47,False
28,2016-05-29,11.47,False
29,2016-05-30,19.84,False
30,2016-05-31,19.22,False
0,2016-06-01,20.46,False
1,2016-06-02,10.23,False
2,2016-06-03,10.85,False
3,2016-06-04,12.09,False
4,2016-06-05,17.669999999999998,False
5,2016-06-06,30.69,False
6,2016-06-07,20.46,False
7,2016-06-08,0.0,False
8,2016-06-09,0.0,False
9,2016-06-10,21.39,False
10,2016-06-11,17.98,False
11,2016-06-12,11.78,False
12,2016-06-13,0.0,False
13,2016-06-14,0.0,False
14,2016-06-15,0.0,False
15,2016-06-16,25.419999999999998,False
16,2016-06-17,10.85,False
17,2016-06-18,18.29,False
18,2016-06-19,12.09,False
19,2016-06-20,10.23,False
20,2016-06-21,10.23,False
21,2016-06-22,31.0,False
22,2016-06-23,0.0,False
23,2016-06-24,16.43,False
24,2016-06-25,0.0,False
25,2016-06-26,12.09,False
26,2016-06-27,20.46,False
27,2016-06-28,26.04,False
28,2016-06-29,21.08,False
29,2016-06-30,10.54,False
0,2016-07-01,6.6499999999999995,False
1,2016-07-02,0.0,False
2,2016-07-03,15.399999999999999,False
3,2016-07-04,6.6499999999999995,False
4,2016-07-05,13.649999999999999,False
5,2016-07-06,6.6499999999999995,False
6,2016-07-07,7.0,False
7,2016-07-08,0.0,False
8,2016-07-09,8.049999999999999,False
9,2016-07-10,15.399999999999999,False
10,2016-07-11,6.6499999999999995,False
11,2016-07-12,10.149999999999999,False
12,2016-07-13,19.95,False
13,2016-07-14,12.95,False
14,2016-07-15,35.0,False
15,2016-07-16,0.0,False
16,2016-07-17,8.049999999999999,False
17,2016-07-18,16.799999999999997,False
18,2016-07-19,10.149999999999999,False
19,2016-07-20,20.299999999999997,False
20,2016-07-21,17.15,False
21,2016-07-22,7.0,False
22,2016-07-23,7.699999999999999,False
23,2016-07-24,15.749999999999998,False
24,2016-07-25,6.6499999999999995,False
25,2016-07-26,13.299999999999999,False
26,2016-07-27,6.6499999999999995,False
27,2016-07-28,20.299999999999997,False
28,2016-07-29,10.5,False
29,2016-07-30,0.0,False
30,2016-07-31,0.0,False
0,2016-08-01,21.060000000000002,False
1,2016-08-02,12.420000000000002,False
2,2016-08-03,12.690000000000001,False
3,2016-08-04,21.330000000000002,False
4,2016-08-05,9.18,False
5,2016-08-06,20.520000000000003,False
6,2016-08-07,10.260000000000002,False
7,2016-08-08,8.64,False
8,2016-08-09,8.64,False
9,2016-08-10,8.64,False
10,2016-08-11,0.0,False
11,2016-08-12,18.09,False
12,2016-08-13,20.520000000000003,False
13,2016-08-14,20.520000000000003,False
14,2016-08-15,0.0,False
15,2016-08-16,8.91,False
16,2016-08-17,8.91,False
17,2016-08-18,27.0,False
18,2016-08-19,9.18,False
19,2016-08-20,10.260000000000002,False
20,2016-08-21,10.260000000000002,False
21,2016-08-22,8.91,False
22,2016-08-23,8.91,False
23,2016-08-24,0.0,False
24,2016-08-25,8.370000000000001,False
25,2016-08-26,8.91,False
26,2016-08-27,0.0,False
27,2016-08-28,0.0,False
28,2016-08-29,8.100000000000001,False
29,2016-08-30,12.420000000000002,False
30,2016-08-31,8.100000000000001,False
0,2016-09-01,9.24,False
1,2016-09-02,14.280000000000001,False
2,2016-09-03,10.64,False
3,2016-09-04,10.64,False
4,2016-09-05,9.24,False
5,2016-09-06,13.440000000000001,False
6,2016-09-07,0.0,False
7,2016-09-08,9.24,False
8,2016-09-09,19.32,False
9,2016-09-10,0.0,False
10,2016-09-11,10.64,False
11,2016-09-12,9.24,False
12,2016-09-13,8.96,False
13,2016-09-14,27.160000000000004,False
14,2016-09-15,18.48,False
15,2016-09-16,9.520000000000001,False
16,2016-09-17,0.0,False
17,2016-09-18,10.080000000000002,False
18,2016-09-19,17.92,False
19,2016-09-20,13.440000000000001,False
20,2016-09-21,8.96,False
21,2016-09-22,18.48,False
22,2016-09-23,0.0,False
23,2016-09-24,15.680000000000001,False
24,2016-09-25,0.0,False
25,2016-09-26,8.96,False
26,2016-09-27,17.64,False
27,2016-09-28,8.96,False
28,2016-09-29,17.92,False
29,2016-09-30,28.000000000000004,False
0,2016-10-01,10.4,False
1,2016-10-02,20.400000000000002,False
2,2016-10-03,8.8,False
3,2016-10-04,8.8,False
4,2016-10-05,0.0,False
5,2016-10-06,9.200000000000001,False
6,2016-10-07,18.8,False
7,2016-10-08,10.4,False
8,2016-10-09,10.4,False
9,2016-10-10,9.200000000000001,False
10,2016-10-11,18.400000000000002,False
11,2016-10-12,0.0,False
12,2016-10-13,13.600000000000001,False
13,2016-10-14,18.8,False
14,2016-10-15,0.0,False
15,2016-10-16,0.0,False
