,date,MSFT stock,isPartial
19,2014-05-20,9.45,False
20,2014-05-21,12.45,False
21,2014-05-22,15.0,False
22,2014-05-23,9.75,False
23,2014-05-24,4.95,False
24,2014-05-25,3.0,False
25,2014-05-26,4.5,False
26,2014-05-27,7.05,False
27,2014-05-28,11.25,False
28,2014-05-29,15.0,False
29,2014-05-30,11.1,False
30,2014-05-31,3.9,False
0,2014-06-01,3.77,False
1,2014-06-02,7.800000000000001,False
2,2014-06-03,7.800000000000001,False
3,2014-06-04,7.930000000000001,False
4,2014-06-05,9.23,False
5,2014-06-06,13.0,False
6,2014-06-07,4.55,False
7,2014-06-08,2.34,False
8,2014-06-09,4.94,False
9,2014-06-10,8.19,False
10,2014-06-11,9.1,False
11,2014-06-12,11.18,False
12,2014-06-13,10.27,False
13,2014-06-14,1.4300000000000002,False
14,2014-06-15,2.99,False
15,2014-06-16,8.58,False
16,2014-06-17,6.76,False
17,2014-06-18,5.59,False
18,2014-06-19,10.14,False
19,2014-06-20,10.4,False
20,2014-06-21,5.33,False
21,2014-06-22,3.77,False
22,2014-06-23,7.41,False
23,2014-06-24,6.76,False
24,2014-06-25,7.930000000000001,False
25,2014-06-26,10.01,False
26,2014-06-27,9.1,False
27,2014-06-28,6.11,False
28,2014-06-29,2.99,False
29,2014-06-30,11.18,False
0,2014-07-01,6.12,False
1,2014-07-02,6.66,False
2,2014-07-03,3.5999999999999996,False
3,2014-07-04,2.16,False
4,2014-07-05,3.78,False
5,2014-07-06,4.32,False
6,2014-07-07,5.22,False
7,2014-07-08,5.22,False
8,2014-07-09,5.3999999999999995,False
9,2014-07-10,5.22,False
10,2014-07-11,5.3999999999999995,False
11,2014-07-12,3.06,False
12,2014-07-13,3.06,False
13,2014-07-14,6.3,False
14,2014-07-15,5.22,False
15,2014-07-16,12.42,False
16,2014-07-17,18.0,False
17,2014-07-18,14.58,False
18,2014-07-19,2.88,False
19,2014-07-20,4.14,False
20,2014-07-21,9.18,False
21,2014-07-22,14.94,False
22,2014-07-23,12.78,False
23,2014-07-24,9.36,False
24,2014-07-25,9.54,False
25,2014-07-26,2.52,False
26,2014-07-27,3.2399999999999998,False
27,2014-07-28,7.02,False
28,2014-07-29,7.38,False
29,2014-07-30,7.56,False
30,2014-07-31,7.92,False
0,2014-08-01,10.799999999999999,False
1,2014-08-02,5.04,False
2,2014-08-03,2.52,False
3,2014-08-04,6.0,False
4,2014-08-05,10.08,False
5,2014-08-06,12.0,False
6,2014-08-07,9.959999999999999,False
7,2014-08-08,9.24,False
8,2014-08-09,1.68,False
9,2014-08-10,5.52,False
10,2014-08-11,6.84,False
11,2014-08-12,9.48,False
12,2014-08-13,3.5999999999999996,False
13,2014-08-14,11.16,False
14,2014-08-15,9.48,False
15,2014-08-16,4.2,False
16,2014-08-17,1.68,False
17,2014-08-18,6.359999999999999,False
18,2014-08-19,10.44,False
19,2014-08-20,10.92,False
20,2014-08-21,9.12,False
21,2014-08-22,11.28,False
22,2014-08-23,4.32,False
23,2014-08-24,1.56,False
24,2014-08-25,8.4,False
25,2014-08-26,10.2,False
26,2014-08-27,9.24,False
27,2014-08-28,4.4399999999999995,False
28,2014-08-29,4.68,False
29,2014-08-30,3.2399999999999998,False
30,2014-08-31,3.7199999999999998,False
0,2014-09-01,2.88,False
1,2014-09-02,8.48,False
2,2014-09-03,8.96,False
3,2014-09-04,9.120000000000001,False
4,2014-09-05,13.76,False
5,2014-09-06,1.92,False
6,2014-09-07,2.4,False
7,2014-09-08,10.56,False
8,2014-09-09,13.120000000000001,False
9,2014-09-10,11.84,False
10,2014-09-11,13.92,False
11,2014-09-12,7.68,False
12,2014-09-13,4.48,False
13,2014-09-14,2.88,False
14,2014-09-15,8.96,False
15,2014-09-16,12.96,False
16,2014-09-17,12.32,False
17,2014-09-18,16.0,False
18,2014-09-19,13.76,False
19,2014-09-20,3.84,False
20,2014-09-21,5.28,False
21,2014-09-22,9.6,False
22,2014-09-23,9.6,False
23,2014-09-24,9.76,False
24,2014-09-25,11.52,False
25,2014-09-26,8.96,False
26,2014-09-27,3.36,False
27,2014-09-28,2.88,False
28,2014-09-29,9.28,False
29,2014-09-30,8.48,False
0,2014-10-01,6.3,False
1,2014-10-02,6.4799999999999995,False
2,2014-10-03,7.739999999999999,False
3,2014-10-04,2.52,False
4,2014-10-05,2.88,False
5,2014-10-06,5.58,False
6,2014-10-07,5.9399999999999995,False
7,2014-10-08,5.9399999999999995,False
8,2014-10-09,6.4799999999999995,False
9,2014-10-10,10.799999999999999,False
10,2014-10-11,2.34,False
11,2014-10-12,3.78,False
12,2014-10-13,7.199999999999999,False
13,2014-10-14,5.9399999999999995,False
14,2014-10-15,11.16,False
15,2014-10-16,8.82,False
16,2014-10-17,5.3999999999999995,False
17,2014-10-18,1.44,False
18,2014-10-19,2.88,False
19,2014-10-20,6.66,False
20,2014-10-21,8.28,False
21,2014-10-22,4.32,False
22,2014-10-23,11.16,False
23,2014-10-24,18.0,False
24,2014-10-25,5.76,False
25,2014-10-26,2.34,False
26,2014-10-27,8.1,False
27,2014-10-28,6.3,False
28,2014-10-29,8.28,False
29,2014-10-30,8.82,False
30,2014-10-31,8.82,False
0,2014-11-01,3.0,False
1,2014-11-02,2.85,False
2,2014-11-03,6.6,False
3,2014-11-04,10.2,False
4,2014-11-05,12.299999999999999,False
5,2014-11-06,12.45,False
6,2014-11-07,7.949999999999999,False
7,2014-11-08,4.05,False
8,2014-11-09,2.85,False
9,2014-11-10,10.95,False
10,2014-11-11,9.299999999999999,False
11,2014-11-12,8.25,False
12,2014-11-13,15.0,False
13,2014-11-14,11.4,False
14,2014-11-15,4.5,False
15,2014-11-16,2.4,False
16,2014-11-17,9.15,False
17,2014-11-18,9.6,False
18,2014-11-19,12.0,False
19,2014-11-20,10.049999999999999,False
20,2014-11-21,12.9,False
21,2014-11-22,4.05,False
22,2014-11-23,2.4,False
23,2014-11-24,5.7,False
24,2014-11-25,9.15,False
25,2014-11-26,8.549999999999999,False
26,2014-11-27,2.85,False
27,2014-11-28,5.85,False
28,2014-11-29,3.5999999999999996,False
29,2014-11-30,3.5999999999999996,False
0,2014-12-01,6.76,False
1,2014-12-02,12.09,False
2,2014-12-03,6.890000000000001,False
3,2014-12-04,9.49,False
4,2014-12-05,11.96,False
5,2014-12-06,2.34,False
6,2014-12-07,3.5100000000000002,False
7,2014-12-08,4.94,False
8,2014-12-09,5.33,False
9,2014-12-10,10.27,False
10,2014-12-11,7.54,False
11,2014-12-12,10.4,False
12,2014-12-13,3.5100000000000002,False
13,2014-12-14,3.5100000000000002,False
14,2014-12-15,3.5100000000000002,False
15,2014-12-16,9.49,False
16,2014-12-17,7.67,False
17,2014-12-18,10.4,False
18,2014-12-19,13.0,False
19,2014-12-20,1.82,False
20,2014-12-21,1.17,False
21,2014-12-22,6.890000000000001,False
22,2014-12-23,3.77,False
23,2014-12-24,7.930000000000001,False
24,2014-12-25,2.6,False
25,2014-12-26,6.5,False
26,2014-12-27,3.64,False
27,2014-12-28,4.8100000000000005,False
28,2014-12-29,6.37,False
29,2014-12-30,5.33,False
30,2014-12-31,4.16,False
0,2015-01-01,3.61,False
1,2015-01-02,3.42,False
2,2015-01-03,0.76,False
3,2015-01-04,0.0,False
4,2015-01-05,4.75,False
5,2015-01-06,3.8,False
6,2015-01-07,3.42,False
7,2015-01-08,4.18,False
8,2015-01-09,3.42,False
9,2015-01-10,4.18,False
10,2015-01-11,0.76,False
11,2015-01-12,1.1400000000000001,False
12,2015-01-13,5.32,False
13,2015-01-14,3.23,False
14,2015-01-15,3.61,False
15,2015-01-16,4.37,False
16,2015-01-17,1.1400000000000001,False
17,2015-01-18,1.71,False
18,2015-01-19,2.66,False
19,2015-01-20,3.8,False
20,2015-01-21,6.84,False
21,2015-01-22,8.36,False
22,2015-01-23,8.93,False
23,2015-01-24,2.09,False
24,2015-01-25,3.23,False
25,2015-01-26,8.55,False
26,2015-01-27,19.0,False
27,2015-01-28,15.2,False
28,2015-01-29,11.4,False
29,2015-01-30,11.02,False
30,2015-01-31,5.32,False
0,2015-02-01,7.79,False
1,2015-02-02,16.34,False
2,2015-02-03,17.86,False
3,2015-02-04,14.25,False
4,2015-02-05,18.43,False
5,2015-02-06,17.67,False
6,2015-02-07,5.7,False
7,2015-02-08,4.18,False
8,2015-02-09,10.26,False
9,2015-02-10,12.540000000000001,False
10,2015-02-11,14.44,False
11,2015-02-12,16.72,False
12,2015-02-13,19.0,False
13,2015-02-14,7.22,False
14,2015-02-15,4.37,False
15,2015-02-16,5.32,False
16,2015-02-17,19.0,False
17,2015-02-18,12.16,False
18,2015-02-19,13.11,False
19,2015-02-20,15.96,False
20,2015-02-21,5.7,False
21,2015-02-22,3.8,False
22,2015-02-23,11.78,False
23,2015-02-24,14.25,False
24,2015-02-25,11.97,False
25,2015-02-26,10.45,False
26,2015-02-27,13.3,False
27,2015-02-28,2.85,False
0,2015-03-01,3.3,False
1,2015-03-02,15.0,False
2,2015-03-03,11.1,False
3,2015-03-04,9.75,False
4,2015-03-05,13.2,False
5,2015-03-06,9.9,False
6,2015-03-07,3.9,False
7,2015-03-08,3.0,False
8,2015-03-09,9.75,False
9,2015-03-10,11.1,False
10,2015-03-11,10.35,False
11,2015-03-12,11.7,False
12,2015-03-13,13.95,False
13,2015-03-14,4.6499999999999995,False
14,2015-03-15,4.2,False
15,2015-03-16,10.049999999999999,False
16,2015-03-17,11.85,False
17,2015-03-18,9.75,False
18,2015-03-19,9.299999999999999,False
19,2015-03-20,11.85,False
20,2015-03-21,5.1,False
21,2015-03-22,1.2,False
22,2015-03-23,12.15,False
23,2015-03-24,9.6,False
24,2015-03-25,7.949999999999999,False
25,2015-03-26,11.25,False
26,2015-03-27,11.7,False
27,2015-03-28,2.6999999999999997,False
28,2015-03-29,2.25,False
29,2015-03-30,10.5,False
30,2015-03-31,6.45,False
0,2015-04-01,6.67,False
1,2015-04-02,6.9,False
2,2015-04-03,2.7600000000000002,False
3,2015-04-04,2.0700000000000003,False
4,2015-04-05,1.84,False
5,2015-04-06,9.66,False
6,2015-04-07,7.36,False
7,2015-04-08,6.21,False
8,2015-04-09,6.44,False
9,2015-04-10,5.98,False
10,2015-04-11,3.91,False
11,2015-04-12,2.0700000000000003,False
12,2015-04-13,5.75,False
13,2015-04-14,7.36,False
14,2015-04-15,7.590000000000001,False
15,2015-04-16,5.75,False
16,2015-04-17,8.97,False
17,2015-04-18,1.61,False
18,2015-04-19,1.61,False
19,2015-04-20,8.280000000000001,False
20,2015-04-21,7.82,False
21,2015-04-22,6.9,False
22,2015-04-23,8.51,False
23,2015-04-24,23.0,False
24,2015-04-25,8.97,False
25,2015-04-26,4.6000000000000005,False
26,2015-04-27,12.42,False
27,2015-04-28,11.270000000000001,False
28,2015-04-29,13.57,False
29,2015-04-30,17.94,False
0,2015-05-01,17.0,False
1,2015-05-02,4.760000000000001,False
2,2015-05-03,5.95,False
3,2015-05-04,13.430000000000001,False
4,2015-05-05,13.260000000000002,False
5,2015-05-06,15.47,False
6,2015-05-07,12.920000000000002,False
7,2015-05-08,11.73,False
8,2015-05-09,4.08,False
9,2015-05-10,2.04,False
10,2015-05-11,12.750000000000002,False
11,2015-05-12,14.280000000000001,False
12,2015-05-13,10.540000000000001,False
13,2015-05-14,15.81,False
14,2015-05-15,10.370000000000001,False
15,2015-05-16,5.2700000000000005,False
16,2015-05-17,3.2300000000000004,False
17,2015-05-18,13.600000000000001,False
18,2015-05-19,12.07,False
19,2015-05-20,7.65,False
20,2015-05-21,12.24,False
21,2015-05-22,8.16,False
22,2015-05-23,3.4000000000000004,False
23,2015-05-24,1.36,False
24,2015-05-25,3.4000000000000004,False
25,2015-05-26,9.860000000000001,False
26,2015-05-27,5.95,False
27,2015-05-28,11.56,False
28,2015-05-29,6.970000000000001,False
29,2015-05-30,7.3100000000000005,False
30,2015-05-31,1.36,False
0,2015-06-01,8.76,False
1,2015-06-02,10.08,False
2,2015-06-03,9.48,False
3,2015-06-04,5.64,False
4,2015-06-05,9.48,False
5,2015-06-06,2.88,False
6,2015-06-07,5.04,False
7,2015-06-08,8.28,False
8,2015-06-09,6.4799999999999995,False
9,2015-06-10,9.48,False
10,2015-06-11,10.2,False
11,2015-06-12,9.48,False
12,2015-06-13,4.32,False
13,2015-06-14,2.88,False
14,2015-06-15,7.56,False
15,2015-06-16,7.56,False
16,2015-06-17,10.08,False
17,2015-06-18,9.0,False
18,2015-06-19,6.24,False
19,2015-06-20,3.5999999999999996,False
20,2015-06-21,3.5999999999999996,False
21,2015-06-22,8.28,False
22,2015-06-23,6.0,False
23,2015-06-24,7.8,False
24,2015-06-25,7.92,False
25,2015-06-26,12.0,False
26,2015-06-27,2.88,False
27,2015-06-28,3.5999999999999996,False
28,2015-06-29,6.6,False
29,2015-06-30,6.6,False
0,2015-07-01,5.7,False
1,2015-07-02,4.5600000000000005,False
2,2015-07-03,1.52,False
3,2015-07-04,1.52,False
4,2015-07-05,0.95,False
5,2015-07-06,3.99,False
6,2015-07-07,4.75,False
7,2015-07-08,8.55,False
8,2015-07-09,6.84,False
9,2015-07-10,5.32,False
10,2015-07-11,2.09,False
11,2015-07-12,1.1400000000000001,False
12,2015-07-13,7.03,False
13,2015-07-14,4.75,False
14,2015-07-15,4.5600000000000005,False
15,2015-07-16,6.84,False
16,2015-07-17,6.08,False
17,2015-07-18,2.85,False
18,2015-07-19,2.47,False
19,2015-07-20,6.65,False
20,2015-07-21,13.870000000000001,False
21,2015-07-22,19.0,False
22,2015-07-23,8.17,False
23,2015-07-24,7.22,False
24,2015-07-25,2.09,False
25,2015-07-26,1.9,False
26,2015-07-27,5.51,False
27,2015-07-28,5.13,False
28,2015-07-29,8.17,False
29,2015-07-30,7.6,False
30,2015-07-31,7.41,False
0,2015-08-01,1.98,False
1,2015-08-02,1.98,False
2,2015-08-03,6.66,False
3,2015-08-04,6.84,False
4,2015-08-05,6.66,False
5,2015-08-06,6.84,False
6,2015-08-07,7.02,False
7,2015-08-08,3.06,False
8,2015-08-09,3.06,False
9,2015-08-10,6.3,False
10,2015-08-11,9.18,False
11,2015-08-12,5.22,False
12,2015-08-13,7.199999999999999,False
13,2015-08-14,3.96,False
14,2015-08-15,3.5999999999999996,False
15,2015-08-16,2.16,False
16,2015-08-17,6.66,False
17,2015-08-18,3.96,False
18,2015-08-19,5.04,False
19,2015-08-20,4.5,False
20,2015-08-21,13.139999999999999,False
21,2015-08-22,3.96,False
22,2015-08-23,2.52,False
23,2015-08-24,16.02,False
24,2015-08-25,18.0,False
25,2015-08-26,12.059999999999999,False
26,2015-08-27,12.78,False
27,2015-08-28,6.4799999999999995,False
28,2015-08-29,2.16,False
29,2015-08-30,1.44,False
30,2015-08-31,5.58,False
0,2015-09-01,13.0,False
1,2015-09-02,10.01,False
2,2015-09-03,7.800000000000001,False
3,2015-09-04,6.890000000000001,False
4,2015-09-05,4.8100000000000005,False
5,2015-09-06,1.56,False
6,2015-09-07,2.34,False
7,2015-09-08,5.720000000000001,False
8,2015-09-09,10.14,False
9,2015-09-10,10.92,False
10,2015-09-11,5.33,False
11,2015-09-12,3.64,False
12,2015-09-13,1.56,False
13,2015-09-14,7.28,False
14,2015-09-15,8.84,False
15,2015-09-16,5.33,False
16,2015-09-17,5.98,False
17,2015-09-18,8.84,False
18,2015-09-19,4.03,False
19,2015-09-20,2.99,False
20,2015-09-21,7.15,False
21,2015-09-22,9.75,False
22,2015-09-23,5.59,False
23,2015-09-24,5.46,False
24,2015-09-25,5.98,False
25,2015-09-26,1.3,False
26,2015-09-27,1.4300000000000002,False
27,2015-09-28,8.450000000000001,False
28,2015-09-29,7.41,False
29,2015-09-30,7.15,False
0,2015-10-01,2.94,False
1,2015-10-02,3.15,False
2,2015-10-03,0.42,False
3,2015-10-04,0.42,False
4,2015-10-05,2.52,False
5,2015-10-06,7.14,False
6,2015-10-07,5.88,False
7,2015-10-08,4.41,False
8,2015-10-09,2.31,False
9,2015-10-10,2.1,False
10,2015-10-11,2.52,False
11,2015-10-12,3.57,False
12,2015-10-13,4.83,False
13,2015-10-14,3.78,False
14,2015-10-15,2.1,False
15,2015-10-16,2.31,False
16,2015-10-17,0.42,False
17,2015-10-18,2.31,False
18,2015-10-19,3.57,False
19,2015-10-20,3.57,False
20,2015-10-21,2.1,False
21,2015-10-22,10.29,False
22,2015-10-23,21.0,False
23,2015-10-24,6.09,False
24,2015-10-25,2.73,False
25,2015-10-26,7.14,False
26,2015-10-27,9.24,False
27,2015-10-28,5.88,False
28,2015-10-29,7.14,False
29,2015-10-30,5.04,False
30,2015-10-31,1.26,False
0,2015-11-01,5.28,False
1,2015-11-02,13.44,False
2,2015-11-03,16.0,False
3,2015-11-04,14.08,False
4,2015-11-05,14.4,False
5,2015-11-06,12.64,False
6,2015-11-07,5.92,False
7,2015-11-08,2.56,False
8,2015-11-09,11.68,False
9,2015-11-10,10.88,False
10,2015-11-11,14.4,False
11,2015-11-12,12.8,False
12,2015-11-13,10.88,False
13,2015-11-14,5.92,False
14,2015-11-15,3.2,False
15,2015-11-16,11.200000000000001,False
16,2015-11-17,10.88,False
17,2015-11-18,11.84,False
18,2015-11-19,8.16,False
19,2015-11-20,6.88,False
20,2015-11-21,3.68,False
21,2015-11-22,4.96,False
22,2015-11-23,10.56,False
23,2015-11-24,8.64,False
24,2015-11-25,6.88,False
25,2015-11-26,2.24,False
26,2015-11-27,4.64,False
27,2015-11-28,3.2,False
28,2015-11-29,2.88,False
29,2015-11-30,13.44,False
0,2015-12-01,16.0,False
1,2015-12-02,9.76,False
2,2015-12-03,8.96,False
3,2015-12-04,8.8,False
4,2015-12-05,4.96,False
5,2015-12-06,3.2,False
6,2015-12-07,8.32,False
7,2015-12-08,6.5600000000000005,False
8,2015-12-09,8.8,False
9,2015-12-10,9.92,False
10,2015-12-11,12.32,False
11,2015-12-12,3.84,False
12,2015-12-13,2.72,False
13,2015-12-14,6.4,False
14,2015-12-15,10.72,False
15,2015-12-16,12.64,False
16,2015-12-17,10.72,False
17,2015-12-18,10.4,False
18,2015-12-19,4.0,False
19,2015-12-20,3.36,False
20,2015-12-21,5.92,False
21,2015-12-22,5.12,False
22,2015-12-23,9.6,False
23,2015-12-24,4.8,False
24,2015-12-25,1.92,False
25,2015-12-26,3.52,False
26,2015-12-27,2.88,False
27,2015-12-28,6.5600000000000005,False
28,2015-12-29,9.76,False
29,2015-12-30,12.48,False
30,2015-12-31,8.64,False
0,2016-01-01,2.2,False
1,2016-01-02,1.98,False
2,2016-01-03,2.42,False
3,2016-01-04,9.02,False
4,2016-01-05,8.8,False
5,2016-01-06,7.48,False
6,2016-01-07,10.34,False
7,2016-01-08,9.68,False
8,2016-01-09,2.64,False
9,2016-01-10,2.42,False
10,2016-01-11,6.6,False
11,2016-01-12,6.6,False
12,2016-01-13,10.34,False
13,2016-01-14,7.26,False
14,2016-01-15,9.9,False
15,2016-01-16,2.86,False
16,2016-01-17,1.54,False
17,2016-01-18,2.64,False
18,2016-01-19,7.48,False
19,2016-01-20,8.58,False
20,2016-01-21,9.02,False
21,2016-01-22,7.26,False
22,2016-01-23,2.86,False
23,2016-01-24,2.2,False
24,2016-01-25,7.26,False
25,2016-01-26,6.38,False
26,2016-01-27,7.92,False
27,2016-01-28,19.36,False
28,2016-01-29,22.0,False
29,2016-01-30,5.06,False
30,2016-01-31,2.86,False
0,2016-02-01,9.0,False
1,2016-02-02,17.6,False
2,2016-02-03,15.200000000000001,False
3,2016-02-04,10.600000000000001,False
4,2016-02-05,19.6,False
5,2016-02-06,9.600000000000001,False
6,2016-02-07,2.2,False
7,2016-02-08,18.400000000000002,False
8,2016-02-09,20.0,False
9,2016-02-10,13.8,False
10,2016-02-11,15.0,False
11,2016-02-12,14.8,False
12,2016-02-13,2.8000000000000003,False
13,2016-02-14,2.6,False
14,2016-02-15,5.2,False
15,2016-02-16,12.8,False
16,2016-02-17,12.8,False
17,2016-02-18,10.4,False
18,2016-02-19,8.4,False
19,2016-02-20,3.8000000000000003,False
20,2016-02-21,1.0,False
21,2016-02-22,10.200000000000001,False
22,2016-02-23,8.0,False
23,2016-02-24,7.6000000000000005,False
24,2016-02-25,12.4,False
25,2016-02-26,9.4,False
26,2016-02-27,2.8000000000000003,False
27,2016-02-28,3.2,False
28,2016-02-29,9.600000000000001,False
0,2016-03-01,10.540000000000001,False
1,2016-03-02,8.67,False
2,2016-03-03,10.370000000000001,False
3,2016-03-04,15.3,False
4,2016-03-05,3.5700000000000003,False
5,2016-03-06,1.7000000000000002,False
6,2016-03-07,10.200000000000001,False
7,2016-03-08,9.180000000000001,False
8,2016-03-09,12.24,False
9,2016-03-10,13.600000000000001,False
10,2016-03-11,14.450000000000001,False
11,2016-03-12,3.06,False
12,2016-03-13,1.7000000000000002,False
13,2016-03-14,10.200000000000001,False
14,2016-03-15,17.0,False
15,2016-03-16,10.88,False
16,2016-03-17,13.600000000000001,False
17,2016-03-18,15.81,False
18,2016-03-19,4.760000000000001,False
19,2016-03-20,2.89,False
20,2016-03-21,11.39,False
21,2016-03-22,7.3100000000000005,False
22,2016-03-23,10.71,False
23,2016-03-24,11.05,False
24,2016-03-25,5.78,False
25,2016-03-26,2.5500000000000003,False
26,2016-03-27,3.74,False
27,2016-03-28,9.690000000000001,False
28,2016-03-29,15.98,False
29,2016-03-30,12.41,False
30,2016-03-31,10.370000000000001,False
0,2016-04-01,3.15,False
1,2016-04-02,2.73,False
2,2016-04-03,0.42,False
3,2016-04-04,5.04,False
4,2016-04-05,6.72,False
5,2016-04-06,5.46,False
6,2016-04-07,6.51,False
7,2016-04-08,6.3,False
8,2016-04-09,2.1,False
9,2016-04-10,1.47,False
10,2016-04-11,5.25,False
11,2016-04-12,4.83,False
12,2016-04-13,5.88,False
13,2016-04-14,2.94,False
14,2016-04-15,4.62,False
15,2016-04-16,1.68,False
16,2016-04-17,1.05,False
17,2016-04-18,5.46,False
18,2016-04-19,6.3,False
19,2016-04-20,4.83,False
20,2016-04-21,11.34,False
21,2016-04-22,21.0,False
22,2016-04-23,2.31,False
23,2016-04-24,1.47,False
24,2016-04-25,8.19,False
25,2016-04-26,7.56,False
26,2016-04-27,7.9799999999999995,False
27,2016-04-28,8.61,False
28,2016-04-29,7.35,False
29,2016-04-30,2.52,False
0,2016-05-01,4.08,False
1,2016-05-02,12.07,False
2,2016-05-03,10.88,False
3,2016-05-04,11.05,False
4,2016-05-05,11.56,False
5,2016-05-06,10.540000000000001,False
6,2016-05-07,2.21,False
7,2016-05-08,1.87,False
8,2016-05-09,10.030000000000001,False
9,2016-05-10,9.860000000000001,False
10,2016-05-11,12.24,False
11,2016-05-12,11.56,False
12,2016-05-13,7.82,False
13,2016-05-14,4.930000000000001,False
14,2016-05-15,2.3800000000000003,False
15,2016-05-16,9.180000000000001,False
16,2016-05-17,9.860000000000001,False
17,2016-05-18,10.370000000000001,False
18,2016-05-19,7.99,False
19,2016-05-20,10.71,False
20,2016-05-21,2.5500000000000003,False
21,2016-05-22,1.36,False
22,2016-05-23,8.84,False
23,2016-05-24,7.82,False
24,2016-05-25,17.0,False
25,2016-05-26,9.520000000000001,False
26,2016-05-27,10.370000000000001,False
27,2016-05-28,4.08,False
28,2016-05-29,1.36,False
29,2016-05-30,1.7000000000000002,False
30,2016-05-31,8.5,False
0,2016-06-01,5.76,False
1,2016-06-02,5.279999999999999,False
2,2016-06-03,5.52,False
3,2016-06-04,0.72,False
4,2016-06-05,1.68,False
5,2016-06-06,5.04,False
6,2016-06-07,5.279999999999999,False
7,2016-06-08,6.0,False
8,2016-06-09,4.08,False
9,2016-06-10,4.08,False
10,2016-06-11,1.44,False
11,2016-06-12,1.2,False
12,2016-06-13,24.0,False
13,2016-06-14,16.56,False
14,2016-06-15,7.199999999999999,False
15,2016-06-16,8.4,False
16,2016-06-17,6.4799999999999995,False
17,2016-06-18,2.6399999999999997,False
18,2016-06-19,1.68,False
19,2016-06-20,7.92,False
20,2016-06-21,6.72,False
21,2016-06-22,6.24,False
22,2016-06-23,9.36,False
23,2016-06-24,16.8,False
24,2016-06-25,2.6399999999999997,False
25,2016-06-26,0.96,False
26,2016-06-27,8.879999999999999,False
27,2016-06-28,10.32,False
28,2016-06-29,10.799999999999999,False
29,2016-06-30,10.559999999999999,False
0,2016-07-01,4.0,False
1,2016-07-02,1.5,False
2,2016-07-03,1.0,False
3,2016-07-04,1.75,False
4,2016-07-05,6.0,False
5,2016-07-06,6.75,False
6,2016-07-07,6.25,False
7,2016-07-08,6.75,False
8,2016-07-09,2.5,False
9,2016-07-10,1.5,False
10,2016-07-11,5.5,False
11,2016-07-12,5.75,False
12,2016-07-13,6.5,False
13,2016-07-14,6.25,False
14,2016-07-15,4.5,False
15,2016-07-16,2.0,False
16,2016-07-17,0.75,False
17,2016-07-18,8.25,False
18,2016-07-19,17.25,False
19,2016-07-20,25.0,False
20,2016-07-21,13.75,False
21,2016-07-22,10.0,False
22,2016-07-23,3.0,False
23,2016-07-24,2.0,False
24,2016-07-25,6.0,False
25,2016-07-26,6.5,False
26,2016-07-27,6.5,False
27,2016-07-28,6.75,False
28,2016-07-29,7.75,False
29,2016-07-30,1.75,False
30,2016-07-31,2.5,False
0,2016-08-01,10.4,False
1,2016-08-02,9.92,False
2,2016-08-03,11.68,False
3,2016-08-04,12.16,False
4,2016-08-05,16.0,False
5,2016-08-06,4.48,False
6,2016-08-07,3.84,False
7,2016-08-08,13.120000000000001,False
8,2016-08-09,8.16,False
9,2016-08-10,12.0,False
10,2016-08-11,9.44,False
11,2016-08-12,9.120000000000001,False
12,2016-08-13,5.44,False
13,2016-08-14,1.44,False
14,2016-08-15,12.32,False
15,2016-08-16,10.24,False
16,2016-08-17,11.040000000000001,False
17,2016-08-18,10.72,False
18,2016-08-19,11.040000000000001,False
19,2016-08-20,6.88,False
20,2016-08-21,4.32,False
21,2016-08-22,10.08,False
22,2016-08-23,10.56,False
23,2016-08-24,14.72,False
24,2016-08-25,12.48,False
25,2016-08-26,12.16,False
26,2016-08-27,2.72,False
27,2016-08-28,4.64,False
28,2016-08-29,8.96,False
29,2016-08-30,12.96,False
30,2016-08-31,11.040000000000001,False
0,2016-09-01,9.76,False
1,2016-09-02,13.6,False
2,2016-09-03,2.56,False
3,2016-09-04,1.92,False
4,2016-09-05,3.68,False
5,2016-09-06,10.24,False
6,2016-09-07,8.32,False
7,2016-09-08,13.6,False
8,2016-09-09,13.6,False
9,2016-09-10,6.5600000000000005,False
10,2016-09-11,1.28,False
11,2016-09-12,11.84,False
12,2016-09-13,10.72,False
13,2016-09-14,6.24,False
14,2016-09-15,11.200000000000001,False
15,2016-09-16,13.76,False
16,2016-09-17,2.88,False
17,2016-09-18,2.4,False
18,2016-09-19,6.5600000000000005,False
19,2016-09-20,13.280000000000001,False
20,2016-09-21,16.0,False
21,2016-09-22,11.200000000000001,False
22,2016-09-23,9.6,False
23,2016-09-24,4.32,False
24,2016-09-25,1.6,False
25,2016-09-26,9.44,False
26,2016-09-27,10.4,False
27,2016-09-28,14.24,False
28,2016-09-29,10.24,False
29,2016-09-30,12.8,False
0,2016-10-01,1.25,False
1,2016-10-02,1.25,False
2,2016-10-03,2.75,False
3,2016-10-04,2.25,False
4,2016-10-05,2.25,False
5,2016-10-06,4.5,False
6,2016-10-07,3.0,False
7,2016-10-08,0.75,False
8,2016-10-09,0.75,False
9,2016-10-10,2.25,False
10,2016-10-11,3.5,False
11,2016-10-12,3.25,False
12,2016-10-13,5.0,False
13,2016-10-14,3.75,False
14,2016-10-15,1.25,False
15,2016-10-16,1.5,False
16,2016-10-17,3.0,False
17,2016-10-18,3.5,False
18,2016-10-19,3.25,False
19,2016-10-20,14.0,False
20,2016-10-21,25.0,False
21,2016-10-22,5.0,False
