,date,SYMC stock,isPartial
20,2014-06-21,0.0,False
21,2014-06-22,18.0,False
22,2014-06-23,7.38,False
23,2014-06-24,7.199999999999999,False
24,2014-06-25,7.38,False
25,2014-06-26,0.0,False
26,2014-06-27,7.739999999999999,False
27,2014-06-28,9.0,False
28,2014-06-29,0.0,False
29,2014-06-30,7.38,False
0,2014-07-01,13.95,False
1,2014-07-02,7.199999999999999,False
2,2014-07-03,0.0,False
3,2014-07-04,7.8,False
4,2014-07-05,0.0,False
5,2014-07-06,8.7,False
6,2014-07-07,14.1,False
7,2014-07-08,13.95,False
8,2014-07-09,7.199999999999999,False
9,2014-07-10,7.199999999999999,False
10,2014-07-11,7.35,False
11,2014-07-12,8.549999999999999,False
12,2014-07-13,8.4,False
13,2014-07-14,7.05,False
14,2014-07-15,0.0,False
15,2014-07-16,7.199999999999999,False
16,2014-07-17,7.35,False
17,2014-07-18,7.35,False
18,2014-07-19,0.0,False
19,2014-07-20,0.0,False
20,2014-07-21,0.0,False
21,2014-07-22,10.5,False
22,2014-07-23,7.199999999999999,False
23,2014-07-24,7.199999999999999,False
24,2014-07-25,15.0,False
25,2014-07-26,0.0,False
26,2014-07-27,0.0,False
27,2014-07-28,7.199999999999999,False
28,2014-07-29,0.0,False
29,2014-07-30,7.199999999999999,False
30,2014-07-31,7.35,False
0,2014-08-01,0.0,False
1,2014-08-02,0.0,False
2,2014-08-03,0.0,False
3,2014-08-04,5.52,False
4,2014-08-05,5.52,False
5,2014-08-06,5.52,False
6,2014-08-07,0.0,False
7,2014-08-08,7.92,False
8,2014-08-09,0.0,False
9,2014-08-10,0.0,False
10,2014-08-11,0.0,False
11,2014-08-12,10.92,False
12,2014-08-13,5.3999999999999995,False
13,2014-08-14,5.64,False
14,2014-08-15,12.0,False
15,2014-08-16,6.72,False
16,2014-08-17,6.6,False
17,2014-08-18,5.52,False
18,2014-08-19,10.92,False
19,2014-08-20,5.3999999999999995,False
20,2014-08-21,5.52,False
21,2014-08-22,5.64,False
22,2014-08-23,0.0,False
23,2014-08-24,0.0,False
24,2014-08-25,5.3999999999999995,False
25,2014-08-26,5.279999999999999,False
26,2014-08-27,0.0,False
27,2014-08-28,5.3999999999999995,False
28,2014-08-29,0.0,False
29,2014-08-30,6.4799999999999995,False
30,2014-08-31,6.359999999999999,False
0,2014-09-01,5.460000000000001,False
1,2014-09-02,7.000000000000001,False
2,2014-09-03,14.000000000000002,False
3,2014-09-04,5.32,False
4,2014-09-05,9.24,False
5,2014-09-06,6.44,False
6,2014-09-07,0.0,False
7,2014-09-08,7.840000000000001,False
8,2014-09-09,5.180000000000001,False
9,2014-09-10,7.840000000000001,False
10,2014-09-11,8.82,False
11,2014-09-12,5.460000000000001,False
12,2014-09-13,0.0,False
13,2014-09-14,0.0,False
14,2014-09-15,10.500000000000002,False
15,2014-09-16,10.360000000000001,False
16,2014-09-17,5.32,False
17,2014-09-18,5.32,False
18,2014-09-19,5.6000000000000005,False
19,2014-09-20,0.0,False
20,2014-09-21,6.16,False
21,2014-09-22,5.180000000000001,False
22,2014-09-23,5.180000000000001,False
23,2014-09-24,5.180000000000001,False
24,2014-09-25,0.0,False
25,2014-09-26,5.460000000000001,False
26,2014-09-27,0.0,False
27,2014-09-28,0.0,False
28,2014-09-29,5.180000000000001,False
29,2014-09-30,5.180000000000001,False
0,2014-10-01,0.0,False
1,2014-10-02,0.0,False
2,2014-10-03,5.4,False
3,2014-10-04,0.0,False
4,2014-10-05,6.0,False
5,2014-10-06,0.0,False
6,2014-10-07,5.0,False
7,2014-10-08,20.0,False
8,2014-10-09,7.6000000000000005,False
9,2014-10-10,7.800000000000001,False
10,2014-10-11,6.0,False
11,2014-10-12,0.0,False
12,2014-10-13,12.4,False
13,2014-10-14,14.4,False
14,2014-10-15,14.8,False
15,2014-10-16,5.0,False
16,2014-10-17,0.0,False
17,2014-10-18,6.0,False
18,2014-10-19,5.800000000000001,False
19,2014-10-20,12.200000000000001,False
20,2014-10-21,4.800000000000001,False
21,2014-10-22,5.0,False
22,2014-10-23,9.8,False
23,2014-10-24,5.2,False
24,2014-10-25,6.0,False
25,2014-10-26,5.800000000000001,False
26,2014-10-27,4.800000000000001,False
27,2014-10-28,0.0,False
28,2014-10-29,5.0,False
29,2014-10-30,10.0,False
30,2014-10-31,10.600000000000001,False
0,2014-11-01,8.48,False
1,2014-11-02,0.0,False
2,2014-11-03,6.88,False
3,2014-11-04,13.6,False
4,2014-11-05,16.0,False
5,2014-11-06,13.76,False
6,2014-11-07,14.24,False
7,2014-11-08,8.16,False
8,2014-11-09,8.0,False
9,2014-11-10,10.24,False
10,2014-11-11,0.0,False
11,2014-11-12,9.120000000000001,False
12,2014-11-13,15.84,False
13,2014-11-14,11.84,False
14,2014-11-15,8.16,False
15,2014-11-16,0.0,False
16,2014-11-17,0.0,False
17,2014-11-18,0.0,False
18,2014-11-19,7.04,False
19,2014-11-20,6.88,False
20,2014-11-21,14.24,False
21,2014-11-22,0.0,False
22,2014-11-23,0.0,False
23,2014-11-24,6.72,False
24,2014-11-25,10.08,False
25,2014-11-26,6.88,False
26,2014-11-27,7.04,False
27,2014-11-28,7.2,False
28,2014-11-29,12.0,False
29,2014-11-30,7.84,False
0,2014-12-01,11.06,False
1,2014-12-02,5.460000000000001,False
2,2014-12-03,5.6000000000000005,False
3,2014-12-04,11.200000000000001,False
4,2014-12-05,5.880000000000001,False
5,2014-12-06,0.0,False
6,2014-12-07,0.0,False
7,2014-12-08,11.48,False
8,2014-12-09,5.6000000000000005,False
9,2014-12-10,0.0,False
10,2014-12-11,5.74,False
11,2014-12-12,6.0200000000000005,False
12,2014-12-13,6.720000000000001,False
13,2014-12-14,6.720000000000001,False
14,2014-12-15,7.5600000000000005,False
15,2014-12-16,5.74,False
16,2014-12-17,0.0,False
17,2014-12-18,8.96,False
18,2014-12-19,0.0,False
19,2014-12-20,0.0,False
20,2014-12-21,7.000000000000001,False
21,2014-12-22,0.0,False
22,2014-12-23,12.46,False
23,2014-12-24,14.000000000000002,False
24,2014-12-25,0.0,False
25,2014-12-26,10.080000000000002,False
26,2014-12-27,0.0,False
27,2014-12-28,0.0,False
28,2014-12-29,12.040000000000001,False
29,2014-12-30,0.0,False
30,2014-12-31,10.360000000000001,False
0,2015-01-01,0.0,False
1,2015-01-02,5.88,False
2,2015-01-03,6.24,False
3,2015-01-04,6.0,False
4,2015-01-05,5.279999999999999,False
5,2015-01-06,5.279999999999999,False
6,2015-01-07,5.16,False
7,2015-01-08,5.16,False
8,2015-01-09,5.279999999999999,False
9,2015-01-10,12.0,False
10,2015-01-11,0.0,False
11,2015-01-12,5.04,False
12,2015-01-13,9.959999999999999,False
13,2015-01-14,5.04,False
14,2015-01-15,5.16,False
15,2015-01-16,7.8,False
16,2015-01-17,0.0,False
17,2015-01-18,0.0,False
18,2015-01-19,0.0,False
19,2015-01-20,5.04,False
20,2015-01-21,0.0,False
21,2015-01-22,5.04,False
22,2015-01-23,7.8,False
23,2015-01-24,0.0,False
24,2015-01-25,0.0,False
25,2015-01-26,9.84,False
26,2015-01-27,7.4399999999999995,False
27,2015-01-28,4.92,False
28,2015-01-29,10.08,False
29,2015-01-30,10.44,False
30,2015-01-31,0.0,False
0,2015-02-01,0.0,False
1,2015-02-02,7.41,False
2,2015-02-03,9.75,False
3,2015-02-04,4.94,False
4,2015-02-05,6.63,False
5,2015-02-06,13.0,False
6,2015-02-07,0.0,False
7,2015-02-08,0.0,False
8,2015-02-09,4.94,False
9,2015-02-10,4.94,False
10,2015-02-11,4.94,False
11,2015-02-12,5.07,False
12,2015-02-13,0.0,False
13,2015-02-14,8.97,False
14,2015-02-15,11.96,False
15,2015-02-16,5.2,False
16,2015-02-17,10.27,False
17,2015-02-18,10.01,False
18,2015-02-19,0.0,False
19,2015-02-20,5.2,False
20,2015-02-21,5.8500000000000005,False
21,2015-02-22,5.8500000000000005,False
22,2015-02-23,4.8100000000000005,False
23,2015-02-24,4.94,False
24,2015-02-25,4.94,False
25,2015-02-26,0.0,False
26,2015-02-27,5.07,False
27,2015-02-28,5.720000000000001,False
0,2015-03-01,0.0,False
1,2015-03-02,0.0,False
2,2015-03-03,5.1,False
3,2015-03-04,5.1,False
4,2015-03-05,0.0,False
5,2015-03-06,5.3999999999999995,False
6,2015-03-07,6.0,False
7,2015-03-08,0.0,False
8,2015-03-09,10.2,False
9,2015-03-10,10.2,False
10,2015-03-11,12.6,False
11,2015-03-12,0.0,False
12,2015-03-13,5.3999999999999995,False
13,2015-03-14,6.0,False
14,2015-03-15,5.85,False
15,2015-03-16,5.1,False
16,2015-03-17,0.0,False
17,2015-03-18,5.1,False
18,2015-03-19,5.1,False
19,2015-03-20,0.0,False
20,2015-03-21,0.0,False
21,2015-03-22,0.0,False
22,2015-03-23,15.0,False
23,2015-03-24,10.049999999999999,False
24,2015-03-25,0.0,False
25,2015-03-26,5.85,False
26,2015-03-27,0.0,False
27,2015-03-28,0.0,False
28,2015-03-29,6.3,False
29,2015-03-30,5.1,False
30,2015-03-31,5.1,False
0,2015-04-01,0.0,False
1,2015-04-02,5.460000000000001,False
2,2015-04-03,3.9200000000000004,False
3,2015-04-04,0.0,False
4,2015-04-05,0.0,False
5,2015-04-06,7.420000000000001,False
6,2015-04-07,3.3600000000000003,False
7,2015-04-08,5.180000000000001,False
8,2015-04-09,3.5000000000000004,False
9,2015-04-10,5.460000000000001,False
10,2015-04-11,4.2,False
11,2015-04-12,0.0,False
12,2015-04-13,3.3600000000000003,False
13,2015-04-14,3.3600000000000003,False
14,2015-04-15,5.74,False
15,2015-04-16,6.86,False
16,2015-04-17,3.6400000000000006,False
17,2015-04-18,0.0,False
18,2015-04-19,4.0600000000000005,False
19,2015-04-20,6.86,False
20,2015-04-21,7.000000000000001,False
21,2015-04-22,5.180000000000001,False
22,2015-04-23,14.000000000000002,False
23,2015-04-24,5.460000000000001,False
24,2015-04-25,4.0600000000000005,False
25,2015-04-26,4.0600000000000005,False
26,2015-04-27,6.86,False
27,2015-04-28,6.86,False
28,2015-04-29,5.180000000000001,False
29,2015-04-30,5.880000000000001,False
0,2015-05-01,6.8999999999999995,False
1,2015-05-02,14.7,False
2,2015-05-03,0.0,False
3,2015-05-04,6.1499999999999995,False
4,2015-05-05,6.0,False
5,2015-05-06,6.0,False
6,2015-05-07,0.0,False
7,2015-05-08,0.0,False
8,2015-05-09,11.1,False
9,2015-05-10,7.5,False
10,2015-05-11,12.0,False
11,2015-05-12,6.0,False
12,2015-05-13,0.0,False
13,2015-05-14,6.3,False
14,2015-05-15,9.45,False
15,2015-05-16,0.0,False
16,2015-05-17,7.199999999999999,False
17,2015-05-18,15.0,False
18,2015-05-19,6.0,False
19,2015-05-20,6.0,False
20,2015-05-21,6.1499999999999995,False
21,2015-05-22,6.3,False
22,2015-05-23,7.199999999999999,False
23,2015-05-24,0.0,False
24,2015-05-25,0.0,False
25,2015-05-26,5.85,False
26,2015-05-27,5.85,False
27,2015-05-28,9.0,False
28,2015-05-29,6.3,False
29,2015-05-30,7.199999999999999,False
30,2015-05-31,0.0,False
0,2015-06-01,13.5,False
1,2015-06-02,6.84,False
2,2015-06-03,11.34,False
3,2015-06-04,14.219999999999999,False
4,2015-06-05,10.98,False
5,2015-06-06,0.0,False
6,2015-06-07,8.28,False
7,2015-06-08,6.84,False
8,2015-06-09,13.5,False
9,2015-06-10,10.26,False
10,2015-06-11,6.84,False
11,2015-06-12,14.399999999999999,False
12,2015-06-13,8.28,False
13,2015-06-14,8.28,False
14,2015-06-15,10.08,False
15,2015-06-16,6.84,False
16,2015-06-17,10.26,False
17,2015-06-18,6.84,False
18,2015-06-19,18.0,False
19,2015-06-20,0.0,False
20,2015-06-21,8.28,False
21,2015-06-22,6.84,False
22,2015-06-23,13.68,False
23,2015-06-24,10.26,False
24,2015-06-25,14.04,False
25,2015-06-26,7.199999999999999,False
26,2015-06-27,0.0,False
27,2015-06-28,0.0,False
28,2015-06-29,6.84,False
29,2015-06-30,13.86,False
0,2015-07-01,6.0,False
1,2015-07-02,0.0,False
2,2015-07-03,6.359999999999999,False
3,2015-07-04,0.0,False
4,2015-07-05,0.0,False
5,2015-07-06,5.88,False
6,2015-07-07,8.879999999999999,False
7,2015-07-08,8.879999999999999,False
8,2015-07-09,0.0,False
9,2015-07-10,0.0,False
10,2015-07-11,7.199999999999999,False
11,2015-07-12,0.0,False
12,2015-07-13,5.88,False
13,2015-07-14,9.0,False
14,2015-07-15,0.0,False
15,2015-07-16,0.0,False
16,2015-07-17,0.0,False
17,2015-07-18,0.0,False
18,2015-07-19,7.68,False
19,2015-07-20,0.0,False
20,2015-07-21,6.0,False
21,2015-07-22,12.0,False
22,2015-07-23,0.0,False
23,2015-07-24,6.24,False
24,2015-07-25,0.0,False
25,2015-07-26,0.0,False
26,2015-07-27,5.88,False
27,2015-07-28,0.0,False
28,2015-07-29,0.0,False
29,2015-07-30,0.0,False
30,2015-07-31,6.24,False
0,2015-08-01,0.0,False
1,2015-08-02,0.0,False
2,2015-08-03,0.0,False
3,2015-08-04,6.16,False
4,2015-08-05,6.44,False
5,2015-08-06,6.44,False
6,2015-08-07,9.8,False
7,2015-08-08,0.0,False
8,2015-08-09,0.0,False
9,2015-08-10,6.16,False
10,2015-08-11,28.000000000000004,False
11,2015-08-12,12.600000000000001,False
12,2015-08-13,9.520000000000001,False
13,2015-08-14,22.680000000000003,False
14,2015-08-15,7.5600000000000005,False
15,2015-08-16,7.280000000000001,False
16,2015-08-17,12.32,False
17,2015-08-18,6.16,False
18,2015-08-19,9.24,False
19,2015-08-20,6.16,False
20,2015-08-21,12.88,False
21,2015-08-22,0.0,False
22,2015-08-23,0.0,False
23,2015-08-24,24.080000000000002,False
24,2015-08-25,12.040000000000001,False
25,2015-08-26,15.120000000000001,False
26,2015-08-27,12.32,False
27,2015-08-28,12.88,False
28,2015-08-29,0.0,False
29,2015-08-30,7.280000000000001,False
30,2015-08-31,17.92,False
0,2015-09-01,7.949999999999999,False
1,2015-09-02,10.799999999999999,False
2,2015-09-03,5.55,False
3,2015-09-04,15.0,False
4,2015-09-05,12.75,False
5,2015-09-06,0.0,False
6,2015-09-07,8.4,False
7,2015-09-08,10.799999999999999,False
8,2015-09-09,7.199999999999999,False
9,2015-09-10,7.199999999999999,False
10,2015-09-11,5.55,False
11,2015-09-12,0.0,False
12,2015-09-13,0.0,False
13,2015-09-14,8.7,False
14,2015-09-15,7.05,False
15,2015-09-16,10.5,False
16,2015-09-17,5.3999999999999995,False
17,2015-09-18,11.1,False
18,2015-09-19,12.45,False
19,2015-09-20,6.1499999999999995,False
20,2015-09-21,5.25,False
21,2015-09-22,5.25,False
22,2015-09-23,0.0,False
23,2015-09-24,0.0,False
24,2015-09-25,11.25,False
25,2015-09-26,6.3,False
26,2015-09-27,0.0,False
27,2015-09-28,7.6499999999999995,False
28,2015-09-29,5.25,False
29,2015-09-30,5.25,False
0,2015-10-01,5.85,False
1,2015-10-02,6.1499999999999995,False
2,2015-10-03,0.0,False
3,2015-10-04,0.0,False
4,2015-10-05,0.0,False
5,2015-10-06,5.7,False
6,2015-10-07,3.9,False
7,2015-10-08,3.9,False
8,2015-10-09,4.05,False
9,2015-10-10,0.0,False
10,2015-10-11,0.0,False
11,2015-10-12,0.0,False
12,2015-10-13,3.9,False
13,2015-10-14,7.6499999999999995,False
14,2015-10-15,3.9,False
15,2015-10-16,4.05,False
16,2015-10-17,4.5,False
17,2015-10-18,6.6,False
18,2015-10-19,3.75,False
19,2015-10-20,15.0,False
20,2015-10-21,9.45,False
21,2015-10-22,11.549999999999999,False
22,2015-10-23,12.0,False
23,2015-10-24,0.0,False
24,2015-10-25,0.0,False
25,2015-10-26,0.0,False
26,2015-10-27,3.75,False
27,2015-10-28,3.75,False
28,2015-10-29,3.9,False
29,2015-10-30,4.05,False
30,2015-10-31,4.6499999999999995,False
0,2015-11-01,0.0,False
1,2015-11-02,3.4000000000000004,False
2,2015-11-03,3.3000000000000003,False
3,2015-11-04,5.1000000000000005,False
4,2015-11-05,5.2,False
5,2015-11-06,3.6,False
6,2015-11-07,4.0,False
7,2015-11-08,0.0,False
8,2015-11-09,10.0,False
9,2015-11-10,3.4000000000000004,False
10,2015-11-11,3.5,False
11,2015-11-12,0.0,False
12,2015-11-13,3.5,False
13,2015-11-14,0.0,False
14,2015-11-15,3.9000000000000004,False
15,2015-11-16,3.4000000000000004,False
16,2015-11-17,0.0,False
17,2015-11-18,6.800000000000001,False
18,2015-11-19,0.0,False
19,2015-11-20,0.0,False
20,2015-11-21,4.0,False
21,2015-11-22,0.0,False
22,2015-11-23,6.9,False
23,2015-11-24,5.1000000000000005,False
24,2015-11-25,0.0,False
25,2015-11-26,3.5,False
26,2015-11-27,3.6,False
27,2015-11-28,0.0,False
28,2015-11-29,3.9000000000000004,False
29,2015-11-30,0.0,False
0,2015-12-01,6.12,False
1,2015-12-02,4.08,False
2,2015-12-03,3.06,False
3,2015-12-04,4.760000000000001,False
4,2015-12-05,3.74,False
5,2015-12-06,3.5700000000000003,False
6,2015-12-07,3.06,False
7,2015-12-08,4.760000000000001,False
8,2015-12-09,3.06,False
9,2015-12-10,3.06,False
10,2015-12-11,8.67,False
11,2015-12-12,4.930000000000001,False
12,2015-12-13,3.5700000000000003,False
13,2015-12-14,3.06,False
14,2015-12-15,4.760000000000001,False
15,2015-12-16,3.2300000000000004,False
16,2015-12-17,8.16,False
17,2015-12-18,3.4000000000000004,False
18,2015-12-19,3.91,False
19,2015-12-20,3.74,False
20,2015-12-21,9.860000000000001,False
21,2015-12-22,6.630000000000001,False
22,2015-12-23,5.2700000000000005,False
23,2015-12-24,3.91,False
24,2015-12-25,17.0,False
25,2015-12-26,0.0,False
26,2015-12-27,3.91,False
27,2015-12-28,6.630000000000001,False
28,2015-12-29,5.61,False
29,2015-12-30,3.4000000000000004,False
30,2015-12-31,7.65,False
0,2016-01-01,0.0,False
1,2016-01-02,9.8,False
2,2016-01-03,0.0,False
3,2016-01-04,16.8,False
4,2016-01-05,8.4,False
5,2016-01-06,8.6,False
6,2016-01-07,8.4,False
7,2016-01-08,20.0,False
8,2016-01-09,9.4,False
9,2016-01-10,9.200000000000001,False
10,2016-01-11,8.0,False
11,2016-01-12,8.0,False
12,2016-01-13,8.200000000000001,False
13,2016-01-14,12.200000000000001,False
14,2016-01-15,8.6,False
15,2016-01-16,0.0,False
16,2016-01-17,0.0,False
17,2016-01-18,8.200000000000001,False
18,2016-01-19,8.200000000000001,False
19,2016-01-20,16.6,False
20,2016-01-21,8.4,False
21,2016-01-22,17.2,False
22,2016-01-23,9.4,False
23,2016-01-24,0.0,False
24,2016-01-25,10.8,False
25,2016-01-26,8.200000000000001,False
26,2016-01-27,16.2,False
27,2016-01-28,8.200000000000001,False
28,2016-01-29,14.200000000000001,False
29,2016-01-30,9.4,False
30,2016-01-31,18.400000000000002,False
0,2016-02-01,15.25,False
1,2016-02-02,5.0,False
2,2016-02-03,7.5,False
3,2016-02-04,20.75,False
4,2016-02-05,25.0,False
5,2016-02-06,6.0,False
6,2016-02-07,5.75,False
7,2016-02-08,5.25,False
8,2016-02-09,10.25,False
9,2016-02-10,10.25,False
10,2016-02-11,15.5,False
11,2016-02-12,10.5,False
12,2016-02-13,8.75,False
13,2016-02-14,5.75,False
14,2016-02-15,5.0,False
15,2016-02-16,7.5,False
16,2016-02-17,10.0,False
17,2016-02-18,0.0,False
18,2016-02-19,15.75,False
19,2016-02-20,5.75,False
20,2016-02-21,0.0,False
21,2016-02-22,5.0,False
22,2016-02-23,19.5,False
23,2016-02-24,10.0,False
24,2016-02-25,5.0,False
25,2016-02-26,5.25,False
26,2016-02-27,11.5,False
27,2016-02-28,0.0,False
28,2016-02-29,0.0,False
0,2016-03-01,5.94,False
1,2016-03-02,21.45,False
2,2016-03-03,14.190000000000001,False
3,2016-03-04,33.0,False
4,2016-03-05,10.23,False
5,2016-03-06,6.6000000000000005,False
6,2016-03-07,15.84,False
7,2016-03-08,20.790000000000003,False
8,2016-03-09,24.09,False
9,2016-03-10,12.21,False
10,2016-03-11,20.790000000000003,False
11,2016-03-12,10.56,False
12,2016-03-13,6.930000000000001,False
13,2016-03-14,7.92,False
14,2016-03-15,11.88,False
15,2016-03-16,17.82,False
16,2016-03-17,12.21,False
17,2016-03-18,6.2700000000000005,False
18,2016-03-19,6.930000000000001,False
19,2016-03-20,6.930000000000001,False
20,2016-03-21,10.23,False
21,2016-03-22,10.23,False
22,2016-03-23,14.520000000000001,False
23,2016-03-24,8.58,False
24,2016-03-25,0.0,False
25,2016-03-26,10.89,False
26,2016-03-27,14.520000000000001,False
27,2016-03-28,8.25,False
28,2016-03-29,5.94,False
29,2016-03-30,9.24,False
30,2016-03-31,15.180000000000001,False
0,2016-04-01,10.559999999999999,False
1,2016-04-02,7.68,False
2,2016-04-03,15.36,False
3,2016-04-04,6.72,False
4,2016-04-05,10.08,False
5,2016-04-06,13.68,False
6,2016-04-07,9.12,False
7,2016-04-08,14.16,False
8,2016-04-09,11.76,False
9,2016-04-10,11.52,False
10,2016-04-11,15.84,False
11,2016-04-12,10.08,False
12,2016-04-13,0.0,False
13,2016-04-14,9.12,False
14,2016-04-15,9.6,False
15,2016-04-16,7.92,False
16,2016-04-17,7.68,False
17,2016-04-18,11.28,False
18,2016-04-19,11.28,False
19,2016-04-20,24.0,False
20,2016-04-21,9.36,False
21,2016-04-22,10.799999999999999,False
22,2016-04-23,7.92,False
23,2016-04-24,7.68,False
24,2016-04-25,6.72,False
25,2016-04-26,6.72,False
26,2016-04-27,17.04,False
27,2016-04-28,16.08,False
28,2016-04-29,12.0,False
29,2016-04-30,7.92,False
0,2016-05-01,0.0,False
1,2016-05-02,12.389999999999999,False
2,2016-05-03,4.2,False
3,2016-05-04,8.19,False
4,2016-05-05,21.0,False
5,2016-05-06,8.61,False
6,2016-05-07,4.83,False
7,2016-05-08,0.0,False
8,2016-05-09,6.3,False
9,2016-05-10,8.19,False
10,2016-05-11,3.9899999999999998,False
11,2016-05-12,10.29,False
12,2016-05-13,6.3,False
13,2016-05-14,4.62,False
14,2016-05-15,9.45,False
15,2016-05-16,0.0,False
16,2016-05-17,8.19,False
17,2016-05-18,7.9799999999999995,False
18,2016-05-19,20.58,False
19,2016-05-20,8.61,False
20,2016-05-21,4.83,False
21,2016-05-22,4.83,False
22,2016-05-23,8.19,False
23,2016-05-24,8.19,False
24,2016-05-25,4.2,False
25,2016-05-26,6.51,False
26,2016-05-27,8.82,False
27,2016-05-28,4.83,False
28,2016-05-29,4.83,False
29,2016-05-30,0.0,False
30,2016-05-31,3.9899999999999998,False
0,2016-06-01,9.24,False
1,2016-06-02,18.48,False
2,2016-06-03,19.36,False
3,2016-06-04,11.0,False
4,2016-06-05,0.0,False
5,2016-06-06,12.32,False
6,2016-06-07,9.24,False
7,2016-06-08,15.4,False
8,2016-06-09,9.24,False
9,2016-06-10,9.68,False
10,2016-06-11,0.0,False
11,2016-06-12,10.56,False
12,2016-06-13,21.12,False
13,2016-06-14,38.72,False
14,2016-06-15,24.2,False
15,2016-06-16,30.36,False
16,2016-06-17,38.28,False
17,2016-06-18,11.0,False
18,2016-06-19,10.56,False
19,2016-06-20,32.12,False
20,2016-06-21,42.68,False
21,2016-06-22,21.56,False
22,2016-06-23,44.0,False
23,2016-06-24,32.12,False
24,2016-06-25,22.0,False
25,2016-06-26,16.28,False
26,2016-06-27,18.04,False
27,2016-06-28,27.72,False
28,2016-06-29,18.48,False
29,2016-06-30,9.68,False
0,2016-07-01,10.0,False
1,2016-07-02,0.0,False
2,2016-07-03,7.6000000000000005,False
3,2016-07-04,0.0,False
4,2016-07-05,6.6000000000000005,False
5,2016-07-06,0.0,False
6,2016-07-07,0.0,False
7,2016-07-08,7.0,False
8,2016-07-09,0.0,False
9,2016-07-10,0.0,False
10,2016-07-11,6.6000000000000005,False
11,2016-07-12,16.400000000000002,False
12,2016-07-13,20.0,False
13,2016-07-14,16.2,False
14,2016-07-15,13.600000000000001,False
15,2016-07-16,11.600000000000001,False
16,2016-07-17,7.800000000000001,False
17,2016-07-18,6.6000000000000005,False
18,2016-07-19,20.0,False
19,2016-07-20,6.6000000000000005,False
20,2016-07-21,10.200000000000001,False
21,2016-07-22,7.0,False
22,2016-07-23,0.0,False
23,2016-07-24,0.0,False
24,2016-07-25,6.6000000000000005,False
25,2016-07-26,6.6000000000000005,False
26,2016-07-27,10.0,False
27,2016-07-28,6.6000000000000005,False
28,2016-07-29,0.0,False
29,2016-07-30,7.800000000000001,False
30,2016-07-31,0.0,False
0,2016-08-01,13.33,False
1,2016-08-02,17.63,False
2,2016-08-03,18.06,False
3,2016-08-04,18.06,False
4,2016-08-05,43.0,False
5,2016-08-06,10.75,False
6,2016-08-07,10.75,False
7,2016-08-08,18.49,False
8,2016-08-09,13.33,False
9,2016-08-10,27.52,False
10,2016-08-11,37.41,False
11,2016-08-12,38.269999999999996,False
12,2016-08-13,10.75,False
13,2016-08-14,0.0,False
14,2016-08-15,0.0,False
15,2016-08-16,42.14,False
16,2016-08-17,23.65,False
17,2016-08-18,14.19,False
18,2016-08-19,39.13,False
19,2016-08-20,15.91,False
20,2016-08-21,10.75,False
21,2016-08-22,18.49,False
22,2016-08-23,18.49,False
23,2016-08-24,31.82,False
24,2016-08-25,17.63,False
25,2016-08-26,13.76,False
26,2016-08-27,10.32,False
27,2016-08-28,10.32,False
28,2016-08-29,21.5,False
29,2016-08-30,34.83,False
30,2016-08-31,21.93,False
0,2016-09-01,25.2,False
1,2016-09-02,34.199999999999996,False
2,2016-09-03,10.799999999999999,False
3,2016-09-04,0.0,False
4,2016-09-05,14.04,False
5,2016-09-06,21.599999999999998,False
6,2016-09-07,31.32,False
7,2016-09-08,15.84,False
8,2016-09-09,36.0,False
9,2016-09-10,0.0,False
10,2016-09-11,0.0,False
11,2016-09-12,19.08,False
12,2016-09-13,14.04,False
13,2016-09-14,18.36,False
14,2016-09-15,18.72,False
15,2016-09-16,22.68,False
16,2016-09-17,10.44,False
17,2016-09-18,0.0,False
18,2016-09-19,30.24,False
19,2016-09-20,9.0,False
20,2016-09-21,12.24,False
21,2016-09-22,21.96,False
22,2016-09-23,33.48,False
23,2016-09-24,21.599999999999998,False
24,2016-09-25,10.44,False
25,2016-09-26,9.0,False
26,2016-09-27,22.68,False
27,2016-09-28,18.36,False
28,2016-09-29,15.479999999999999,False
29,2016-09-30,28.439999999999998,False
0,2016-10-01,9.5,False
1,2016-10-02,7.0,False
2,2016-10-03,6.25,False
3,2016-10-04,12.25,False
4,2016-10-05,12.25,False
5,2016-10-06,9.25,False
6,2016-10-07,6.5,False
7,2016-10-08,7.25,False
8,2016-10-09,14.0,False
9,2016-10-10,25.0,False
10,2016-10-11,10.25,False
11,2016-10-12,22.0,False
12,2016-10-13,9.25,False
13,2016-10-14,16.25,False
14,2016-10-15,0.0,False
15,2016-10-16,0.0,False
16,2016-10-17,6.0,False
17,2016-10-18,8.0,False
18,2016-10-19,10.25,False
19,2016-10-20,12.25,False
20,2016-10-21,9.5,False
21,2016-10-22,7.25,False
22,2016-10-23,7.0,False
23,2016-10-24,6.0,False
24,2016-10-25,6.0,False
25,2016-10-26,10.25,False
26,2016-10-27,9.25,False
27,2016-10-28,8.75,False
28,2016-10-29,7.25,False
29,2016-10-30,7.0,False
30,2016-10-31,6.25,False
0,2016-11-01,16.74,False
1,2016-11-02,8.06,False
2,2016-11-03,20.46,False
3,2016-11-04,31.0,False
4,2016-11-05,9.3,False
5,2016-11-06,8.99,False
6,2016-11-07,15.81,False
7,2016-11-08,15.81,False
8,2016-11-09,26.97,False
9,2016-11-10,21.7,False
10,2016-11-11,22.63,False
11,2016-11-12,9.3,False
