,date,ATVI stock,isPartial
1,2012-11-02,0.0,False
2,2012-11-03,3.5999999999999996,False
3,2012-11-04,0.0,False
4,2012-11-05,8.91,False
5,2012-11-06,2.9699999999999998,False
6,2012-11-07,2.9699999999999998,False
7,2012-11-08,4.59,False
8,2012-11-09,3.15,False
9,2012-11-10,0.0,False
10,2012-11-11,3.51,False
11,2012-11-12,9.0,False
12,2012-11-13,3.06,False
13,2012-11-14,6.029999999999999,False
14,2012-11-15,3.06,False
15,2012-11-16,4.68,False
16,2012-11-17,3.51,False
17,2012-11-18,3.51,False
18,2012-11-19,6.029999999999999,False
19,2012-11-20,2.9699999999999998,False
20,2012-11-21,3.06,False
21,2012-11-22,3.15,False
22,2012-11-23,0.0,False
23,2012-11-24,0.0,False
24,2012-11-25,0.0,False
25,2012-11-26,2.88,False
26,2012-11-27,2.88,False
27,2012-11-28,4.41,False
28,2012-11-29,2.9699999999999998,False
29,2012-11-30,3.06,False
0,2012-12-01,0.0,False
1,2012-12-02,0.0,False
2,2012-12-03,1.5,False
3,2012-12-04,0.0,False
4,2012-12-05,0.0,False
5,2012-12-06,0.0,False
6,2012-12-07,1.5899999999999999,False
7,2012-12-08,0.0,False
8,2012-12-09,0.0,False
9,2012-12-10,0.0,False
10,2012-12-11,3.0,False
11,2012-12-12,1.5,False
12,2012-12-13,1.56,False
13,2012-12-14,1.5899999999999999,False
14,2012-12-15,0.0,False
15,2012-12-16,0.0,False
16,2012-12-17,0.0,False
17,2012-12-18,1.53,False
18,2012-12-19,0.0,False
19,2012-12-20,0.0,False
20,2012-12-21,0.0,False
21,2012-12-22,0.0,False
22,2012-12-23,0.0,False
23,2012-12-24,0.0,False
24,2012-12-25,0.0,False
25,2012-12-26,0.0,False
26,2012-12-27,0.0,False
27,2012-12-28,1.68,False
28,2012-12-29,0.0,False
29,2012-12-30,0.0,False
30,2012-12-31,0.0,False
0,2013-01-01,2.15,False
1,2013-01-02,1.75,False
2,2013-01-03,3.4000000000000004,False
3,2013-01-04,1.75,False
4,2013-01-05,0.0,False
5,2013-01-06,0.0,False
6,2013-01-07,1.6500000000000001,False
7,2013-01-08,1.6500000000000001,False
8,2013-01-09,0.0,False
9,2013-01-10,1.6500000000000001,False
10,2013-01-11,2.5500000000000003,False
11,2013-01-12,1.9500000000000002,False
12,2013-01-13,1.9000000000000001,False
13,2013-01-14,0.0,False
14,2013-01-15,2.4000000000000004,False
15,2013-01-16,1.6,False
16,2013-01-17,0.0,False
17,2013-01-18,5.0,False
18,2013-01-19,0.0,False
19,2013-01-20,0.0,False
20,2013-01-21,1.6,False
21,2013-01-22,1.6,False
22,2013-01-23,0.0,False
23,2013-01-24,0.0,False
24,2013-01-25,1.6500000000000001,False
25,2013-01-26,1.9000000000000001,False
26,2013-01-27,0.0,False
27,2013-01-28,0.0,False
28,2013-01-29,0.0,False
29,2013-01-30,1.6,False
30,2013-01-31,3.2,False
0,2013-02-01,3.15,False
1,2013-02-02,5.31,False
2,2013-02-03,0.0,False
3,2013-02-04,0.0,False
