,date,SIRI stock,isPartial
28,2014-05-29,18.400000000000002,False
29,2014-05-30,14.72,False
30,2014-05-31,7.590000000000001,False
0,2014-06-01,5.94,False
1,2014-06-02,13.42,False
2,2014-06-03,16.94,False
3,2014-06-04,10.34,False
4,2014-06-05,14.52,False
5,2014-06-06,16.5,False
6,2014-06-07,3.52,False
7,2014-06-08,5.5,False
8,2014-06-09,21.56,False
9,2014-06-10,20.68,False
10,2014-06-11,14.3,False
11,2014-06-12,13.64,False
12,2014-06-13,17.16,False
13,2014-06-14,4.62,False
14,2014-06-15,7.04,False
15,2014-06-16,15.4,False
16,2014-06-17,20.24,False
17,2014-06-18,15.62,False
18,2014-06-19,22.0,False
19,2014-06-20,14.52,False
20,2014-06-21,3.52,False
21,2014-06-22,7.04,False
22,2014-06-23,17.6,False
23,2014-06-24,14.52,False
24,2014-06-25,17.38,False
25,2014-06-26,14.74,False
26,2014-06-27,15.4,False
27,2014-06-28,5.28,False
28,2014-06-29,7.04,False
29,2014-06-30,11.66,False
0,2014-07-01,15.860000000000001,False
1,2014-07-02,8.84,False
2,2014-07-03,12.74,False
3,2014-07-04,6.76,False
4,2014-07-05,6.5,False
5,2014-07-06,4.94,False
6,2014-07-07,19.5,False
7,2014-07-08,21.84,False
8,2014-07-09,12.48,False
9,2014-07-10,16.900000000000002,False
10,2014-07-11,14.82,False
11,2014-07-12,9.620000000000001,False
12,2014-07-13,3.12,False
13,2014-07-14,12.22,False
14,2014-07-15,18.46,False
15,2014-07-16,20.02,False
16,2014-07-17,18.98,False
17,2014-07-18,14.040000000000001,False
18,2014-07-19,5.46,False
19,2014-07-20,3.12,False
20,2014-07-21,20.28,False
21,2014-07-22,15.08,False
22,2014-07-23,16.38,False
23,2014-07-24,7.28,False
24,2014-07-25,11.440000000000001,False
25,2014-07-26,6.5,False
26,2014-07-27,4.94,False
27,2014-07-28,13.52,False
28,2014-07-29,26.0,False
29,2014-07-30,14.3,False
30,2014-07-31,16.12,False
0,2014-08-01,21.0,False
1,2014-08-02,8.61,False
2,2014-08-03,4.62,False
3,2014-08-04,13.229999999999999,False
4,2014-08-05,14.07,False
5,2014-08-06,16.169999999999998,False
6,2014-08-07,20.37,False
7,2014-08-08,9.03,False
8,2014-08-09,6.93,False
9,2014-08-10,5.25,False
10,2014-08-11,15.959999999999999,False
11,2014-08-12,16.8,False
12,2014-08-13,15.75,False
13,2014-08-14,15.33,False
14,2014-08-15,16.38,False
15,2014-08-16,5.67,False
16,2014-08-17,4.41,False
17,2014-08-18,15.12,False
18,2014-08-19,20.58,False
19,2014-08-20,13.02,False
20,2014-08-21,18.689999999999998,False
21,2014-08-22,12.6,False
22,2014-08-23,5.04,False
23,2014-08-24,9.87,False
24,2014-08-25,16.38,False
25,2014-08-26,15.33,False
26,2014-08-27,12.6,False
27,2014-08-28,11.969999999999999,False
28,2014-08-29,14.49,False
29,2014-08-30,6.72,False
30,2014-08-31,0.0,False
0,2014-09-01,3.0,False
1,2014-09-02,16.0,False
2,2014-09-03,14.600000000000001,False
3,2014-09-04,19.200000000000003,False
4,2014-09-05,20.0,False
5,2014-09-06,5.4,False
6,2014-09-07,3.6,False
7,2014-09-08,14.600000000000001,False
8,2014-09-09,15.600000000000001,False
9,2014-09-10,13.0,False
10,2014-09-11,17.6,False
11,2014-09-12,9.200000000000001,False
12,2014-09-13,10.600000000000001,False
13,2014-09-14,7.0,False
14,2014-09-15,7.2,False
15,2014-09-16,18.8,False
16,2014-09-17,19.0,False
17,2014-09-18,8.8,False
18,2014-09-19,18.400000000000002,False
19,2014-09-20,6.800000000000001,False
20,2014-09-21,10.200000000000001,False
21,2014-09-22,12.8,False
22,2014-09-23,11.600000000000001,False
23,2014-09-24,10.200000000000001,False
24,2014-09-25,11.8,False
25,2014-09-26,9.200000000000001,False
26,2014-09-27,7.0,False
27,2014-09-28,5.2,False
28,2014-09-29,5.800000000000001,False
29,2014-09-30,10.0,False
0,2014-10-01,10.600000000000001,False
1,2014-10-02,9.8,False
2,2014-10-03,13.600000000000001,False
3,2014-10-04,5.4,False
4,2014-10-05,3.4000000000000004,False
5,2014-10-06,12.4,False
6,2014-10-07,17.400000000000002,False
7,2014-10-08,13.4,False
8,2014-10-09,18.400000000000002,False
9,2014-10-10,14.200000000000001,False
10,2014-10-11,7.0,False
11,2014-10-12,3.4000000000000004,False
12,2014-10-13,14.200000000000001,False
13,2014-10-14,7.6000000000000005,False
14,2014-10-15,20.0,False
15,2014-10-16,12.4,False
16,2014-10-17,14.0,False
17,2014-10-18,10.4,False
18,2014-10-19,8.4,False
19,2014-10-20,17.0,False
20,2014-10-21,17.8,False
21,2014-10-22,7.6000000000000005,False
22,2014-10-23,13.4,False
23,2014-10-24,18.0,False
24,2014-10-25,6.800000000000001,False
25,2014-10-26,5.0,False
26,2014-10-27,15.0,False
27,2014-10-28,15.0,False
28,2014-10-29,10.4,False
29,2014-10-30,8.6,False
30,2014-10-31,14.200000000000001,False
0,2014-11-01,5.3999999999999995,False
1,2014-11-02,0.0,False
2,2014-11-03,9.75,False
3,2014-11-04,13.2,False
4,2014-11-05,8.85,False
5,2014-11-06,8.85,False
6,2014-11-07,10.2,False
7,2014-11-08,5.25,False
8,2014-11-09,6.45,False
9,2014-11-10,8.85,False
10,2014-11-11,5.1,False
11,2014-11-12,7.35,False
12,2014-11-13,14.7,False
13,2014-11-14,11.549999999999999,False
14,2014-11-15,7.05,False
15,2014-11-16,4.2,False
16,2014-11-17,5.85,False
17,2014-11-18,15.0,False
18,2014-11-19,7.6499999999999995,False
19,2014-11-20,12.0,False
20,2014-11-21,10.799999999999999,False
21,2014-11-22,4.35,False
22,2014-11-23,5.1,False
23,2014-11-24,7.949999999999999,False
24,2014-11-25,12.45,False
25,2014-11-26,7.35,False
26,2014-11-27,3.0,False
27,2014-11-28,7.05,False
28,2014-11-29,3.9,False
29,2014-11-30,2.55,False
0,2014-12-01,12.0,False
1,2014-12-02,11.040000000000001,False
2,2014-12-03,12.32,False
3,2014-12-04,15.52,False
4,2014-12-05,10.72,False
5,2014-12-06,5.6000000000000005,False
6,2014-12-07,3.68,False
7,2014-12-08,9.44,False
8,2014-12-09,13.76,False
9,2014-12-10,15.36,False
10,2014-12-11,15.68,False
11,2014-12-12,12.0,False
12,2014-12-13,11.200000000000001,False
13,2014-12-14,0.0,False
14,2014-12-15,13.44,False
15,2014-12-16,8.32,False
16,2014-12-17,11.68,False
17,2014-12-18,10.88,False
18,2014-12-19,14.72,False
19,2014-12-20,5.12,False
20,2014-12-21,5.12,False
21,2014-12-22,11.040000000000001,False
22,2014-12-23,16.0,False
23,2014-12-24,11.52,False
24,2014-12-25,9.76,False
25,2014-12-26,8.48,False
26,2014-12-27,6.24,False
27,2014-12-28,3.68,False
28,2014-12-29,15.36,False
29,2014-12-30,8.96,False
30,2014-12-31,13.76,False
0,2015-01-01,4.760000000000001,False
1,2015-01-02,9.690000000000001,False
2,2015-01-03,7.3100000000000005,False
3,2015-01-04,5.78,False
4,2015-01-05,7.48,False
5,2015-01-06,4.930000000000001,False
6,2015-01-07,13.260000000000002,False
7,2015-01-08,17.0,False
8,2015-01-09,12.41,False
9,2015-01-10,6.970000000000001,False
10,2015-01-11,5.61,False
11,2015-01-12,4.760000000000001,False
12,2015-01-13,10.71,False
13,2015-01-14,7.140000000000001,False
14,2015-01-15,7.3100000000000005,False
15,2015-01-16,6.12,False
16,2015-01-17,2.89,False
17,2015-01-18,0.0,False
18,2015-01-19,7.140000000000001,False
19,2015-01-20,15.47,False
20,2015-01-21,9.350000000000001,False
21,2015-01-22,10.71,False
22,2015-01-23,7.3100000000000005,False
23,2015-01-24,5.61,False
24,2015-01-25,2.72,False
25,2015-01-26,10.540000000000001,False
26,2015-01-27,14.110000000000001,False
27,2015-01-28,10.540000000000001,False
28,2015-01-29,15.47,False
29,2015-01-30,14.620000000000001,False
30,2015-01-31,8.33,False
0,2015-02-01,2.86,False
1,2015-02-02,4.84,False
2,2015-02-03,7.26,False
3,2015-02-04,15.62,False
4,2015-02-05,19.580000000000002,False
5,2015-02-06,16.5,False
6,2015-02-07,2.86,False
7,2015-02-08,4.18,False
8,2015-02-09,12.1,False
9,2015-02-10,11.88,False
10,2015-02-11,13.2,False
11,2015-02-12,22.0,False
12,2015-02-13,20.46,False
13,2015-02-14,2.86,False
14,2015-02-15,8.58,False
15,2015-02-16,10.12,False
16,2015-02-17,17.38,False
17,2015-02-18,11.0,False
18,2015-02-19,18.48,False
19,2015-02-20,10.12,False
20,2015-02-21,5.72,False
21,2015-02-22,4.18,False
22,2015-02-23,4.84,False
23,2015-02-24,10.56,False
24,2015-02-25,16.94,False
25,2015-02-26,16.94,False
26,2015-02-27,13.64,False
27,2015-02-28,2.86,False
0,2015-03-01,2.4000000000000004,False
1,2015-03-02,11.8,False
2,2015-03-03,14.0,False
3,2015-03-04,14.0,False
4,2015-03-05,14.200000000000001,False
5,2015-03-06,14.8,False
6,2015-03-07,5.0,False
7,2015-03-08,4.2,False
8,2015-03-09,9.200000000000001,False
9,2015-03-10,13.200000000000001,False
10,2015-03-11,11.8,False
11,2015-03-12,8.6,False
12,2015-03-13,11.0,False
13,2015-03-14,3.2,False
14,2015-03-15,4.800000000000001,False
15,2015-03-16,9.8,False
16,2015-03-17,9.8,False
17,2015-03-18,20.0,False
18,2015-03-19,12.600000000000001,False
19,2015-03-20,10.8,False
20,2015-03-21,3.8000000000000003,False
21,2015-03-22,4.0,False
22,2015-03-23,11.8,False
23,2015-03-24,13.200000000000001,False
24,2015-03-25,6.2,False
25,2015-03-26,7.4,False
26,2015-03-27,11.8,False
27,2015-03-28,5.4,False
28,2015-03-29,3.4000000000000004,False
29,2015-03-30,9.8,False
30,2015-03-31,5.6000000000000005,False
0,2015-04-01,7.199999999999999,False
1,2015-04-02,15.84,False
2,2015-04-03,6.3,False
3,2015-04-04,8.64,False
4,2015-04-05,2.88,False
5,2015-04-06,17.46,False
6,2015-04-07,15.479999999999999,False
7,2015-04-08,14.04,False
8,2015-04-09,15.12,False
9,2015-04-10,15.84,False
10,2015-04-11,4.14,False
11,2015-04-12,4.14,False
12,2015-04-13,13.32,False
13,2015-04-14,12.42,False
14,2015-04-15,11.7,False
15,2015-04-16,7.02,False
16,2015-04-17,9.9,False
17,2015-04-18,2.88,False
18,2015-04-19,5.58,False
19,2015-04-20,14.76,False
20,2015-04-21,9.54,False
21,2015-04-22,8.64,False
22,2015-04-23,14.399999999999999,False
23,2015-04-24,13.86,False
24,2015-04-25,6.4799999999999995,False
25,2015-04-26,3.5999999999999996,False
26,2015-04-27,5.3999999999999995,False
27,2015-04-28,14.76,False
28,2015-04-29,18.0,False
29,2015-04-30,9.719999999999999,False
0,2015-05-01,9.1,False
1,2015-05-02,3.5100000000000002,False
2,2015-05-03,2.6,False
3,2015-05-04,10.27,False
4,2015-05-05,10.27,False
5,2015-05-06,11.700000000000001,False
6,2015-05-07,10.4,False
7,2015-05-08,10.92,False
8,2015-05-09,8.97,False
9,2015-05-10,2.73,False
10,2015-05-11,5.07,False
11,2015-05-12,9.49,False
12,2015-05-13,6.63,False
13,2015-05-14,12.09,False
14,2015-05-15,5.33,False
15,2015-05-16,3.9000000000000004,False
16,2015-05-17,2.6,False
17,2015-05-18,7.930000000000001,False
18,2015-05-19,13.0,False
19,2015-05-20,7.28,False
20,2015-05-21,9.620000000000001,False
21,2015-05-22,10.790000000000001,False
22,2015-05-23,5.33,False
23,2015-05-24,5.33,False
24,2015-05-25,2.21,False
25,2015-05-26,10.01,False
26,2015-05-27,7.930000000000001,False
27,2015-05-28,10.92,False
28,2015-05-29,11.440000000000001,False
29,2015-05-30,5.2,False
30,2015-05-31,2.6,False
0,2015-06-01,10.22,False
1,2015-06-02,10.360000000000001,False
2,2015-06-03,7.280000000000001,False
3,2015-06-04,14.000000000000002,False
4,2015-06-05,3.22,False
5,2015-06-06,8.82,False
6,2015-06-07,3.7800000000000002,False
7,2015-06-08,8.120000000000001,False
8,2015-06-09,6.16,False
9,2015-06-10,12.32,False
10,2015-06-11,7.420000000000001,False
11,2015-06-12,6.580000000000001,False
12,2015-06-13,2.5200000000000005,False
13,2015-06-14,0.0,False
14,2015-06-15,5.040000000000001,False
15,2015-06-16,10.22,False
16,2015-06-17,10.22,False
17,2015-06-18,9.520000000000001,False
18,2015-06-19,4.340000000000001,False
19,2015-06-20,2.5200000000000005,False
20,2015-06-21,2.5200000000000005,False
21,2015-06-22,10.360000000000001,False
22,2015-06-23,8.260000000000002,False
23,2015-06-24,5.180000000000001,False
24,2015-06-25,4.2,False
25,2015-06-26,13.020000000000001,False
26,2015-06-27,7.5600000000000005,False
27,2015-06-28,2.5200000000000005,False
28,2015-06-29,6.300000000000001,False
29,2015-06-30,4.2,False
0,2015-07-01,18.0,False
1,2015-07-02,11.16,False
2,2015-07-03,6.3,False
3,2015-07-04,3.5999999999999996,False
4,2015-07-05,3.96,False
5,2015-07-06,7.56,False
6,2015-07-07,8.82,False
7,2015-07-08,14.58,False
8,2015-07-09,10.98,False
9,2015-07-10,7.38,False
10,2015-07-11,4.68,False
11,2015-07-12,4.68,False
12,2015-07-13,10.08,False
13,2015-07-14,7.02,False
14,2015-07-15,5.76,False
15,2015-07-16,11.16,False
16,2015-07-17,6.12,False
17,2015-07-18,3.2399999999999998,False
18,2015-07-19,2.52,False
19,2015-07-20,12.059999999999999,False
20,2015-07-21,7.02,False
21,2015-07-22,10.26,False
22,2015-07-23,10.98,False
23,2015-07-24,9.36,False
24,2015-07-25,4.5,False
25,2015-07-26,6.12,False
26,2015-07-27,8.82,False
27,2015-07-28,9.36,False
28,2015-07-29,15.12,False
29,2015-07-30,9.0,False
30,2015-07-31,10.799999999999999,False
0,2015-08-01,4.37,False
1,2015-08-02,5.89,False
2,2015-08-03,13.11,False
3,2015-08-04,14.63,False
4,2015-08-05,14.25,False
5,2015-08-06,10.07,False
6,2015-08-07,12.16,False
7,2015-08-08,4.37,False
8,2015-08-09,7.79,False
9,2015-08-10,12.16,False
10,2015-08-11,8.55,False
11,2015-08-12,10.64,False
12,2015-08-13,9.120000000000001,False
13,2015-08-14,10.26,False
14,2015-08-15,4.37,False
15,2015-08-16,2.85,False
16,2015-08-17,11.4,False
17,2015-08-18,7.22,False
18,2015-08-19,7.41,False
19,2015-08-20,9.69,False
20,2015-08-21,10.83,False
21,2015-08-22,6.84,False
22,2015-08-23,2.85,False
23,2015-08-24,14.25,False
24,2015-08-25,19.0,False
25,2015-08-26,16.15,False
26,2015-08-27,17.86,False
27,2015-08-28,15.2,False
28,2015-08-29,2.85,False
29,2015-08-30,7.03,False
30,2015-08-31,10.26,False
0,2015-09-01,7.36,False
1,2015-09-02,7.5200000000000005,False
2,2015-09-03,6.5600000000000005,False
3,2015-09-04,13.280000000000001,False
4,2015-09-05,5.12,False
5,2015-09-06,5.12,False
6,2015-09-07,2.24,False
7,2015-09-08,11.52,False
8,2015-09-09,11.52,False
9,2015-09-10,16.0,False
10,2015-09-11,8.8,False
11,2015-09-12,7.36,False
12,2015-09-13,2.4,False
13,2015-09-14,15.52,False
14,2015-09-15,8.32,False
15,2015-09-16,5.28,False
16,2015-09-17,11.52,False
17,2015-09-18,10.88,False
18,2015-09-19,4.96,False
19,2015-09-20,4.96,False
20,2015-09-21,7.2,False
21,2015-09-22,12.48,False
22,2015-09-23,9.44,False
23,2015-09-24,10.72,False
24,2015-09-25,15.52,False
25,2015-09-26,6.24,False
26,2015-09-27,6.24,False
27,2015-09-28,2.08,False
28,2015-09-29,11.36,False
29,2015-09-30,6.24,False
0,2015-10-01,2.47,False
1,2015-10-02,7.03,False
2,2015-10-03,1.9,False
3,2015-10-04,3.8,False
4,2015-10-05,5.7,False
5,2015-10-06,6.65,False
6,2015-10-07,8.36,False
7,2015-10-08,8.36,False
8,2015-10-09,7.79,False
9,2015-10-10,0.0,False
10,2015-10-11,1.9,False
11,2015-10-12,5.13,False
12,2015-10-13,7.41,False
13,2015-10-14,4.94,False
14,2015-10-15,6.65,False
15,2015-10-16,10.26,False
16,2015-10-17,5.89,False
17,2015-10-18,1.9,False
18,2015-10-19,8.93,False
19,2015-10-20,10.64,False
20,2015-10-21,12.35,False
21,2015-10-22,5.89,False
22,2015-10-23,13.870000000000001,False
23,2015-10-24,3.8,False
24,2015-10-25,3.8,False
25,2015-10-26,8.17,False
26,2015-10-27,13.11,False
27,2015-10-28,12.92,False
28,2015-10-29,19.0,False
29,2015-10-30,13.11,False
30,2015-10-31,1.9,False
0,2015-11-01,4.32,False
1,2015-11-02,18.0,False
2,2015-11-03,14.94,False
3,2015-11-04,14.94,False
4,2015-11-05,11.52,False
5,2015-11-06,12.059999999999999,False
6,2015-11-07,5.04,False
7,2015-11-08,4.14,False
8,2015-11-09,8.459999999999999,False
9,2015-11-10,13.68,False
10,2015-11-11,14.76,False
11,2015-11-12,13.32,False
12,2015-11-13,7.56,False
13,2015-11-14,5.04,False
14,2015-11-15,2.52,False
15,2015-11-16,13.68,False
16,2015-11-17,12.059999999999999,False
17,2015-11-18,12.24,False
18,2015-11-19,12.42,False
19,2015-11-20,11.16,False
20,2015-11-21,8.28,False
21,2015-11-22,5.76,False
22,2015-11-23,12.24,False
23,2015-11-24,12.059999999999999,False
24,2015-11-25,6.4799999999999995,False
25,2015-11-26,5.22,False
26,2015-11-27,7.56,False
27,2015-11-28,4.14,False
28,2015-11-29,3.2399999999999998,False
29,2015-11-30,11.16,False
0,2015-12-01,8.6,False
1,2015-12-02,7.2,False
2,2015-12-03,7.4,False
3,2015-12-04,7.6000000000000005,False
4,2015-12-05,5.2,False
5,2015-12-06,1.6,False
6,2015-12-07,5.800000000000001,False
7,2015-12-08,5.800000000000001,False
8,2015-12-09,8.6,False
9,2015-12-10,11.0,False
10,2015-12-11,9.0,False
11,2015-12-12,2.6,False
12,2015-12-13,3.4000000000000004,False
13,2015-12-14,11.4,False
14,2015-12-15,20.0,False
15,2015-12-16,11.200000000000001,False
16,2015-12-17,8.4,False
17,2015-12-18,7.2,False
18,2015-12-19,2.6,False
19,2015-12-20,4.4,False
20,2015-12-21,7.6000000000000005,False
21,2015-12-22,3.2,False
22,2015-12-23,5.0,False
23,2015-12-24,9.200000000000001,False
24,2015-12-25,3.0,False
25,2015-12-26,3.6,False
26,2015-12-27,3.6,False
27,2015-12-28,10.200000000000001,False
28,2015-12-29,8.6,False
29,2015-12-30,7.2,False
30,2015-12-31,10.600000000000001,False
0,2016-01-01,7.65,False
1,2016-01-02,4.25,False
2,2016-01-03,4.08,False
3,2016-01-04,17.0,False
4,2016-01-05,12.07,False
5,2016-01-06,13.090000000000002,False
6,2016-01-07,15.3,False
7,2016-01-08,12.41,False
8,2016-01-09,8.16,False
9,2016-01-10,5.2700000000000005,False
10,2016-01-11,8.67,False
11,2016-01-12,11.73,False
12,2016-01-13,11.05,False
13,2016-01-14,8.16,False
14,2016-01-15,15.64,False
15,2016-01-16,8.16,False
16,2016-01-17,2.72,False
17,2016-01-18,6.29,False
18,2016-01-19,8.67,False
19,2016-01-20,16.66,False
20,2016-01-21,9.690000000000001,False
21,2016-01-22,10.71,False
22,2016-01-23,4.42,False
23,2016-01-24,2.72,False
24,2016-01-25,7.140000000000001,False
25,2016-01-26,14.96,False
26,2016-01-27,15.81,False
27,2016-01-28,11.9,False
28,2016-01-29,13.090000000000002,False
29,2016-01-30,9.520000000000001,False
30,2016-01-31,4.42,False
0,2016-02-01,5.7,False
1,2016-02-02,10.26,False
2,2016-02-03,17.1,False
3,2016-02-04,8.74,False
4,2016-02-05,7.98,False
5,2016-02-06,6.65,False
6,2016-02-07,3.23,False
7,2016-02-08,11.59,False
8,2016-02-09,12.540000000000001,False
9,2016-02-10,19.0,False
10,2016-02-11,14.44,False
11,2016-02-12,3.99,False
12,2016-02-13,6.46,False
13,2016-02-14,4.37,False
14,2016-02-15,6.65,False
15,2016-02-16,10.26,False
16,2016-02-17,12.35,False
17,2016-02-18,9.31,False
18,2016-02-19,7.79,False
19,2016-02-20,4.37,False
20,2016-02-21,2.09,False
21,2016-02-22,12.16,False
22,2016-02-23,10.07,False
23,2016-02-24,8.36,False
24,2016-02-25,12.35,False
25,2016-02-26,14.63,False
26,2016-02-27,5.32,False
27,2016-02-28,2.09,False
28,2016-02-29,10.07,False
0,2016-03-01,13.4,False
1,2016-03-02,12.4,False
2,2016-03-03,12.8,False
3,2016-03-04,17.400000000000002,False
4,2016-03-05,2.4000000000000004,False
5,2016-03-06,7.2,False
6,2016-03-07,14.600000000000001,False
7,2016-03-08,6.2,False
8,2016-03-09,11.600000000000001,False
9,2016-03-10,11.8,False
10,2016-03-11,14.4,False
11,2016-03-12,9.8,False
12,2016-03-13,9.600000000000001,False
13,2016-03-14,8.4,False
14,2016-03-15,7.4,False
15,2016-03-16,20.0,False
16,2016-03-17,10.8,False
17,2016-03-18,7.800000000000001,False
18,2016-03-19,4.800000000000001,False
19,2016-03-20,3.6,False
20,2016-03-21,13.8,False
21,2016-03-22,19.400000000000002,False
22,2016-03-23,14.200000000000001,False
23,2016-03-24,10.200000000000001,False
24,2016-03-25,4.800000000000001,False
25,2016-03-26,5.0,False
26,2016-03-27,0.0,False
27,2016-03-28,8.8,False
28,2016-03-29,9.600000000000001,False
29,2016-03-30,9.600000000000001,False
30,2016-03-31,10.600000000000001,False
0,2016-04-01,8.8,False
1,2016-04-02,4.6000000000000005,False
2,2016-04-03,3.0,False
3,2016-04-04,9.8,False
4,2016-04-05,6.6000000000000005,False
5,2016-04-06,9.8,False
6,2016-04-07,9.8,False
7,2016-04-08,6.2,False
8,2016-04-09,4.6000000000000005,False
9,2016-04-10,3.4000000000000004,False
10,2016-04-11,9.200000000000001,False
11,2016-04-12,13.0,False
12,2016-04-13,9.8,False
13,2016-04-14,14.600000000000001,False
14,2016-04-15,9.0,False
15,2016-04-16,4.6000000000000005,False
16,2016-04-17,3.4000000000000004,False
17,2016-04-18,11.200000000000001,False
18,2016-04-19,13.600000000000001,False
19,2016-04-20,5.2,False
20,2016-04-21,12.600000000000001,False
21,2016-04-22,13.0,False
22,2016-04-23,3.0,False
23,2016-04-24,6.800000000000001,False
24,2016-04-25,14.8,False
25,2016-04-26,13.4,False
26,2016-04-27,10.4,False
27,2016-04-28,20.0,False
28,2016-04-29,10.4,False
29,2016-04-30,5.4,False
0,2016-05-01,6.460000000000001,False
1,2016-05-02,12.750000000000002,False
2,2016-05-03,15.47,False
3,2016-05-04,11.73,False
4,2016-05-05,11.39,False
5,2016-05-06,16.490000000000002,False
6,2016-05-07,3.5700000000000003,False
7,2016-05-08,5.1000000000000005,False
8,2016-05-09,8.16,False
9,2016-05-10,11.56,False
10,2016-05-11,11.73,False
11,2016-05-12,5.95,False
12,2016-05-13,7.65,False
13,2016-05-14,2.5500000000000003,False
14,2016-05-15,4.25,False
15,2016-05-16,11.73,False
16,2016-05-17,10.200000000000001,False
17,2016-05-18,12.24,False
18,2016-05-19,9.520000000000001,False
19,2016-05-20,10.88,False
20,2016-05-21,6.460000000000001,False
21,2016-05-22,2.5500000000000003,False
22,2016-05-23,7.99,False
23,2016-05-24,11.05,False
24,2016-05-25,17.0,False
25,2016-05-26,10.88,False
26,2016-05-27,13.430000000000001,False
27,2016-05-28,7.82,False
28,2016-05-29,3.4000000000000004,False
29,2016-05-30,4.590000000000001,False
30,2016-05-31,11.05,False
0,2016-06-01,11.68,False
1,2016-06-02,10.72,False
2,2016-06-03,13.280000000000001,False
3,2016-06-04,0.0,False
4,2016-06-05,2.4,False
5,2016-06-06,4.16,False
6,2016-06-07,7.5200000000000005,False
7,2016-06-08,12.8,False
8,2016-06-09,9.76,False
9,2016-06-10,12.32,False
10,2016-06-11,4.96,False
11,2016-06-12,2.4,False
12,2016-06-13,14.56,False
13,2016-06-14,7.2,False
14,2016-06-15,10.56,False
15,2016-06-16,10.56,False
16,2016-06-17,7.84,False
17,2016-06-18,5.12,False
18,2016-06-19,2.4,False
19,2016-06-20,6.4,False
20,2016-06-21,12.8,False
21,2016-06-22,5.28,False
22,2016-06-23,7.68,False
23,2016-06-24,15.68,False
24,2016-06-25,6.4,False
25,2016-06-26,2.56,False
26,2016-06-27,7.36,False
27,2016-06-28,16.0,False
28,2016-06-29,9.76,False
29,2016-06-30,8.8,False
0,2016-07-01,12.32,False
1,2016-07-02,3.6400000000000006,False
2,2016-07-03,1.9600000000000002,False
3,2016-07-04,2.24,False
4,2016-07-05,4.760000000000001,False
5,2016-07-06,4.760000000000001,False
6,2016-07-07,10.360000000000001,False
7,2016-07-08,11.200000000000001,False
8,2016-07-09,4.48,False
9,2016-07-10,3.6400000000000006,False
10,2016-07-11,14.280000000000001,False
11,2016-07-12,11.760000000000002,False
12,2016-07-13,13.440000000000001,False
13,2016-07-14,10.360000000000001,False
14,2016-07-15,12.600000000000001,False
15,2016-07-16,3.6400000000000006,False
16,2016-07-17,1.9600000000000002,False
17,2016-07-18,10.360000000000001,False
18,2016-07-19,8.120000000000001,False
19,2016-07-20,13.72,False
20,2016-07-21,8.120000000000001,False
21,2016-07-22,9.24,False
22,2016-07-23,2.5200000000000005,False
23,2016-07-24,2.5200000000000005,False
24,2016-07-25,10.080000000000002,False
25,2016-07-26,18.48,False
26,2016-07-27,25.200000000000003,False
27,2016-07-28,28.000000000000004,False
28,2016-07-29,19.6,False
29,2016-07-30,7.5600000000000005,False
30,2016-07-31,2.8000000000000003,False
0,2016-08-01,19.14,False
1,2016-08-02,22.0,False
2,2016-08-03,11.22,False
3,2016-08-04,14.96,False
4,2016-08-05,12.76,False
5,2016-08-06,4.18,False
6,2016-08-07,2.64,False
7,2016-08-08,15.18,False
8,2016-08-09,14.74,False
9,2016-08-10,15.4,False
10,2016-08-11,13.42,False
11,2016-08-12,7.26,False
12,2016-08-13,8.14,False
13,2016-08-14,0.0,False
14,2016-08-15,15.4,False
15,2016-08-16,7.04,False
16,2016-08-17,11.88,False
17,2016-08-18,12.76,False
18,2016-08-19,12.1,False
19,2016-08-20,2.64,False
20,2016-08-21,3.96,False
21,2016-08-22,15.4,False
22,2016-08-23,8.58,False
23,2016-08-24,13.64,False
24,2016-08-25,12.540000000000001,False
25,2016-08-26,10.78,False
26,2016-08-27,5.06,False
27,2016-08-28,2.64,False
28,2016-08-29,10.12,False
29,2016-08-30,10.12,False
30,2016-08-31,13.86,False
0,2016-09-01,15.84,False
1,2016-09-02,16.38,False
2,2016-09-03,2.6999999999999997,False
3,2016-09-04,0.0,False
4,2016-09-05,0.0,False
5,2016-09-06,12.059999999999999,False
6,2016-09-07,18.0,False
7,2016-09-08,10.08,False
8,2016-09-09,12.78,False
9,2016-09-10,3.96,False
10,2016-09-11,5.22,False
11,2016-09-12,4.5,False
12,2016-09-13,10.98,False
13,2016-09-14,10.98,False
14,2016-09-15,10.08,False
15,2016-09-16,4.68,False
16,2016-09-17,5.04,False
17,2016-09-18,2.52,False
18,2016-09-19,5.3999999999999995,False
19,2016-09-20,11.879999999999999,False
20,2016-09-21,10.799999999999999,False
21,2016-09-22,16.74,False
22,2016-09-23,13.86,False
23,2016-09-24,2.52,False
24,2016-09-25,6.3,False
25,2016-09-26,8.64,False
26,2016-09-27,5.3999999999999995,False
27,2016-09-28,7.56,False
28,2016-09-29,10.98,False
29,2016-09-30,10.26,False
0,2016-10-01,6.08,False
1,2016-10-02,2.4,False
2,2016-10-03,11.52,False
3,2016-10-04,12.64,False
4,2016-10-05,10.56,False
5,2016-10-06,9.6,False
6,2016-10-07,9.92,False
7,2016-10-08,0.0,False
8,2016-10-09,0.0,False
9,2016-10-10,8.64,False
10,2016-10-11,13.76,False
11,2016-10-12,12.96,False
12,2016-10-13,6.4,False
13,2016-10-14,15.68,False
14,2016-10-15,4.96,False
15,2016-10-16,0.0,False
