,date,DIS stock,isPartial
10,2014-05-11,7.590000000000001,False
11,2014-05-12,16.79,False
12,2014-05-13,23.0,False
13,2014-05-14,10.81,False
14,2014-05-15,19.55,False
15,2014-05-16,17.71,False
16,2014-05-17,0.0,False
17,2014-05-18,0.0,False
18,2014-05-19,8.51,False
19,2014-05-20,17.25,False
20,2014-05-21,11.73,False
21,2014-05-22,4.6000000000000005,False
22,2014-05-23,14.72,False
23,2014-05-24,0.0,False
24,2014-05-25,0.0,False
25,2014-05-26,0.0,False
26,2014-05-27,16.1,False
27,2014-05-28,9.43,False
28,2014-05-29,14.49,False
29,2014-05-30,7.36,False
30,2014-05-31,2.99,False
0,2014-06-01,9.03,False
1,2014-06-02,16.59,False
2,2014-06-03,18.27,False
3,2014-06-04,14.7,False
4,2014-06-05,9.45,False
5,2014-06-06,9.87,False
6,2014-06-07,21.0,False
7,2014-06-08,9.24,False
8,2014-06-09,15.12,False
9,2014-06-10,9.45,False
10,2014-06-11,16.8,False
11,2014-06-12,16.8,False
12,2014-06-13,13.65,False
13,2014-06-14,9.03,False
14,2014-06-15,11.34,False
15,2014-06-16,9.24,False
16,2014-06-17,16.59,False
17,2014-06-18,5.67,False
18,2014-06-19,5.67,False
19,2014-06-20,11.969999999999999,False
20,2014-06-21,6.93,False
21,2014-06-22,9.03,False
22,2014-06-23,18.689999999999998,False
23,2014-06-24,18.48,False
24,2014-06-25,9.24,False
25,2014-06-26,11.34,False
26,2014-06-27,17.849999999999998,False
27,2014-06-28,4.62,False
28,2014-06-29,13.86,False
29,2014-06-30,17.009999999999998,False
0,2014-07-01,16.74,False
1,2014-07-02,5.76,False
2,2014-07-03,7.38,False
3,2014-07-04,4.68,False
4,2014-07-05,7.02,False
5,2014-07-06,3.42,False
6,2014-07-07,9.719999999999999,False
7,2014-07-08,18.0,False
8,2014-07-09,7.02,False
9,2014-07-10,9.9,False
10,2014-07-11,8.82,False
11,2014-07-12,13.5,False
12,2014-07-13,5.04,False
13,2014-07-14,8.459999999999999,False
14,2014-07-15,15.299999999999999,False
15,2014-07-16,12.959999999999999,False
16,2014-07-17,15.84,False
17,2014-07-18,13.32,False
18,2014-07-19,6.84,False
19,2014-07-20,6.84,False
20,2014-07-21,5.58,False
21,2014-07-22,11.16,False
22,2014-07-23,7.199999999999999,False
23,2014-07-24,7.199999999999999,False
24,2014-07-25,11.879999999999999,False
25,2014-07-26,5.22,False
26,2014-07-27,6.84,False
27,2014-07-28,14.219999999999999,False
28,2014-07-29,8.459999999999999,False
29,2014-07-30,8.64,False
30,2014-07-31,11.52,False
0,2014-08-01,7.7,False
1,2014-08-02,4.4,False
2,2014-08-03,4.4,False
3,2014-08-04,12.98,False
4,2014-08-05,9.02,False
5,2014-08-06,18.7,False
6,2014-08-07,7.92,False
7,2014-08-08,7.7,False
8,2014-08-09,0.0,False
9,2014-08-10,2.2,False
10,2014-08-11,14.52,False
11,2014-08-12,10.78,False
12,2014-08-13,22.0,False
13,2014-08-14,9.24,False
14,2014-08-15,13.86,False
15,2014-08-16,6.6,False
16,2014-08-17,4.4,False
17,2014-08-18,5.5,False
18,2014-08-19,3.74,False
19,2014-08-20,5.5,False
20,2014-08-21,14.52,False
21,2014-08-22,9.46,False
22,2014-08-23,8.58,False
23,2014-08-24,2.2,False
24,2014-08-25,12.540000000000001,False
25,2014-08-26,3.52,False
26,2014-08-27,12.32,False
27,2014-08-28,10.78,False
28,2014-08-29,9.46,False
29,2014-08-30,6.38,False
30,2014-08-31,6.38,False
0,2014-09-01,0.0,False
1,2014-09-02,8.4,False
2,2014-09-03,15.600000000000001,False
3,2014-09-04,8.6,False
4,2014-09-05,7.6000000000000005,False
5,2014-09-06,5.800000000000001,False
6,2014-09-07,4.4,False
7,2014-09-08,9.600000000000001,False
8,2014-09-09,20.0,False
9,2014-09-10,10.8,False
10,2014-09-11,14.4,False
11,2014-09-12,7.6000000000000005,False
12,2014-09-13,7.2,False
13,2014-09-14,2.8000000000000003,False
14,2014-09-15,18.0,False
15,2014-09-16,12.0,False
16,2014-09-17,10.8,False
17,2014-09-18,13.4,False
18,2014-09-19,16.400000000000002,False
19,2014-09-20,2.8000000000000003,False
20,2014-09-21,5.6000000000000005,False
21,2014-09-22,7.2,False
22,2014-09-23,6.0,False
23,2014-09-24,16.8,False
24,2014-09-25,9.8,False
25,2014-09-26,14.0,False
26,2014-09-27,5.800000000000001,False
27,2014-09-28,5.800000000000001,False
28,2014-09-29,7.2,False
29,2014-09-30,9.600000000000001,False
0,2014-10-01,9.45,False
1,2014-10-02,17.009999999999998,False
2,2014-10-03,14.07,False
3,2014-10-04,5.88,False
4,2014-10-05,11.34,False
5,2014-10-06,8.19,False
6,2014-10-07,11.76,False
7,2014-10-08,9.45,False
8,2014-10-09,14.28,False
9,2014-10-10,21.0,False
10,2014-10-11,7.14,False
11,2014-10-12,0.0,False
12,2014-10-13,8.19,False
13,2014-10-14,10.5,False
14,2014-10-15,13.86,False
15,2014-10-16,14.07,False
16,2014-10-17,8.61,False
17,2014-10-18,5.67,False
18,2014-10-19,2.73,False
19,2014-10-20,15.12,False
20,2014-10-21,6.93,False
21,2014-10-22,10.5,False
22,2014-10-23,11.76,False
23,2014-10-24,11.129999999999999,False
24,2014-10-25,2.73,False
25,2014-10-26,8.19,False
26,2014-10-27,11.34,False
27,2014-10-28,10.29,False
28,2014-10-29,6.93,False
29,2014-10-30,10.709999999999999,False
30,2014-10-31,8.61,False
0,2014-11-01,7.25,False
1,2014-11-02,5.75,False
2,2014-11-03,21.75,False
3,2014-11-04,23.75,False
4,2014-11-05,24.75,False
5,2014-11-06,23.75,False
6,2014-11-07,25.0,False
7,2014-11-08,5.75,False
8,2014-11-09,5.5,False
9,2014-11-10,15.5,False
10,2014-11-11,19.0,False
11,2014-11-12,16.5,False
12,2014-11-13,13.0,False
13,2014-11-14,10.0,False
14,2014-11-15,8.5,False
15,2014-11-16,0.0,False
16,2014-11-17,10.5,False
17,2014-11-18,16.75,False
18,2014-11-19,12.25,False
19,2014-11-20,13.25,False
20,2014-11-21,19.75,False
21,2014-11-22,5.5,False
22,2014-11-23,5.5,False
23,2014-11-24,9.25,False
24,2014-11-25,18.5,False
25,2014-11-26,13.25,False
26,2014-11-27,3.75,False
27,2014-11-28,3.75,False
28,2014-11-29,5.5,False
29,2014-11-30,9.5,False
0,2014-12-01,21.84,False
1,2014-12-02,19.240000000000002,False
2,2014-12-03,18.2,False
3,2014-12-04,24.96,False
4,2014-12-05,26.0,False
5,2014-12-06,9.36,False
6,2014-12-07,6.24,False
7,2014-12-08,10.66,False
8,2014-12-09,16.900000000000002,False
9,2014-12-10,17.16,False
10,2014-12-11,8.06,False
11,2014-12-12,17.94,False
12,2014-12-13,9.620000000000001,False
13,2014-12-14,3.12,False
14,2014-12-15,10.4,False
15,2014-12-16,9.36,False
16,2014-12-17,22.880000000000003,False
17,2014-12-18,12.48,False
18,2014-12-19,18.72,False
19,2014-12-20,13.0,False
20,2014-12-21,3.38,False
21,2014-12-22,18.2,False
22,2014-12-23,23.14,False
23,2014-12-24,13.0,False
24,2014-12-25,7.0200000000000005,False
25,2014-12-26,12.48,False
26,2014-12-27,9.620000000000001,False
27,2014-12-28,4.68,False
28,2014-12-29,11.18,False
29,2014-12-30,17.16,False
30,2014-12-31,22.36,False
0,2015-01-01,7.04,False
1,2015-01-02,10.78,False
2,2015-01-03,6.38,False
3,2015-01-04,9.46,False
4,2015-01-05,9.46,False
5,2015-01-06,22.0,False
6,2015-01-07,8.14,False
7,2015-01-08,13.42,False
8,2015-01-09,9.68,False
9,2015-01-10,6.16,False
10,2015-01-11,9.24,False
11,2015-01-12,14.74,False
12,2015-01-13,15.84,False
13,2015-01-14,14.74,False
14,2015-01-15,20.02,False
15,2015-01-16,12.32,False
16,2015-01-17,3.08,False
17,2015-01-18,7.7,False
18,2015-01-19,5.28,False
19,2015-01-20,13.2,False
20,2015-01-21,19.580000000000002,False
21,2015-01-22,17.16,False
22,2015-01-23,13.64,False
23,2015-01-24,4.62,False
24,2015-01-25,6.16,False
25,2015-01-26,5.28,False
26,2015-01-27,20.68,False
27,2015-01-28,11.88,False
28,2015-01-29,15.84,False
29,2015-01-30,16.28,False
30,2015-01-31,7.7,False
0,2015-02-01,2.0999999999999996,False
1,2015-02-02,8.75,False
2,2015-02-03,35.0,False
3,2015-02-04,24.5,False
4,2015-02-05,28.7,False
5,2015-02-06,22.049999999999997,False
6,2015-02-07,4.199999999999999,False
7,2015-02-08,6.3,False
8,2015-02-09,12.25,False
9,2015-02-10,21.0,False
10,2015-02-11,16.099999999999998,False
11,2015-02-12,10.85,False
12,2015-02-13,18.9,False
13,2015-02-14,6.3,False
14,2015-02-15,4.199999999999999,False
15,2015-02-16,1.75,False
16,2015-02-17,27.65,False
17,2015-02-18,23.45,False
18,2015-02-19,9.1,False
19,2015-02-20,14.7,False
20,2015-02-21,4.199999999999999,False
21,2015-02-22,0.0,False
22,2015-02-23,7.0,False
23,2015-02-24,15.749999999999998,False
24,2015-02-25,22.75,False
25,2015-02-26,10.5,False
26,2015-02-27,16.45,False
27,2015-02-28,2.0999999999999996,False
0,2015-03-01,2.96,False
1,2015-03-02,25.16,False
2,2015-03-03,12.58,False
3,2015-03-04,33.3,False
4,2015-03-05,20.72,False
5,2015-03-06,27.009999999999998,False
6,2015-03-07,9.25,False
7,2015-03-08,8.879999999999999,False
8,2015-03-09,28.12,False
9,2015-03-10,7.77,False
10,2015-03-11,18.13,False
11,2015-03-12,30.71,False
12,2015-03-13,37.0,False
13,2015-03-14,21.09,False
14,2015-03-15,2.96,False
15,2015-03-16,30.71,False
16,2015-03-17,28.12,False
17,2015-03-18,35.89,False
18,2015-03-19,20.35,False
19,2015-03-20,21.09,False
20,2015-03-21,5.92,False
21,2015-03-22,8.879999999999999,False
22,2015-03-23,20.35,False
23,2015-03-24,22.94,False
24,2015-03-25,11.1,False
25,2015-03-26,32.93,False
26,2015-03-27,26.64,False
27,2015-03-28,15.91,False
28,2015-03-29,2.96,False
29,2015-03-30,22.94,False
30,2015-03-31,18.13,False
0,2015-04-01,15.600000000000001,False
1,2015-04-02,23.01,False
2,2015-04-03,12.48,False
3,2015-04-04,0.0,False
4,2015-04-05,5.46,False
5,2015-04-06,14.040000000000001,False
6,2015-04-07,10.92,False
7,2015-04-08,19.5,False
8,2015-04-09,17.55,False
9,2015-04-10,9.36,False
10,2015-04-11,5.07,False
11,2015-04-12,2.73,False
12,2015-04-13,19.5,False
13,2015-04-14,12.870000000000001,False
14,2015-04-15,28.470000000000002,False
15,2015-04-16,19.5,False
16,2015-04-17,22.62,False
17,2015-04-18,5.07,False
18,2015-04-19,5.07,False
19,2015-04-20,14.82,False
20,2015-04-21,19.5,False
21,2015-04-22,10.92,False
22,2015-04-23,19.89,False
23,2015-04-24,18.330000000000002,False
24,2015-04-25,12.870000000000001,False
25,2015-04-26,5.07,False
26,2015-04-27,39.0,False
27,2015-04-28,28.080000000000002,False
28,2015-04-29,19.11,False
29,2015-04-30,28.86,False
0,2015-05-01,20.16,False
1,2015-05-02,6.84,False
2,2015-05-03,3.96,False
3,2015-05-04,25.56,False
4,2015-05-05,36.0,False
5,2015-05-06,19.439999999999998,False
6,2015-05-07,14.04,False
7,2015-05-08,22.68,False
8,2015-05-09,2.88,False
9,2015-05-10,3.96,False
10,2015-05-11,12.24,False
11,2015-05-12,19.439999999999998,False
12,2015-05-13,16.56,False
13,2015-05-14,16.919999999999998,False
14,2015-05-15,15.479999999999999,False
15,2015-05-16,6.84,False
16,2015-05-17,4.68,False
17,2015-05-18,12.24,False
18,2015-05-19,21.599999999999998,False
19,2015-05-20,16.2,False
20,2015-05-21,15.479999999999999,False
21,2015-05-22,14.76,False
22,2015-05-23,9.719999999999999,False
23,2015-05-24,2.16,False
24,2015-05-25,6.84,False
25,2015-05-26,11.16,False
26,2015-05-27,9.719999999999999,False
27,2015-05-28,12.959999999999999,False
28,2015-05-29,13.68,False
29,2015-05-30,2.88,False
30,2015-05-31,4.68,False
0,2015-06-01,15.5,False
1,2015-06-02,4.03,False
2,2015-06-03,13.95,False
3,2015-06-04,12.4,False
4,2015-06-05,18.91,False
5,2015-06-06,4.65,False
6,2015-06-07,7.13,False
7,2015-06-08,11.78,False
8,2015-06-09,11.78,False
9,2015-06-10,19.53,False
10,2015-06-11,15.81,False
11,2015-06-12,8.37,False
12,2015-06-13,2.48,False
13,2015-06-14,4.65,False
14,2015-06-15,9.61,False
15,2015-06-16,15.5,False
16,2015-06-17,23.25,False
17,2015-06-18,13.95,False
18,2015-06-19,31.0,False
19,2015-06-20,7.13,False
20,2015-06-21,7.13,False
21,2015-06-22,11.78,False
22,2015-06-23,17.36,False
23,2015-06-24,17.669999999999998,False
24,2015-06-25,23.87,False
25,2015-06-26,20.77,False
26,2015-06-27,2.48,False
27,2015-06-28,2.48,False
28,2015-06-29,23.87,False
29,2015-06-30,13.64,False
0,2015-07-01,8.28,False
1,2015-07-02,12.24,False
2,2015-07-03,4.32,False
3,2015-07-04,7.56,False
4,2015-07-05,0.0,False
5,2015-07-06,28.08,False
6,2015-07-07,21.599999999999998,False
7,2015-07-08,34.56,False
8,2015-07-09,20.52,False
9,2015-07-10,18.72,False
10,2015-07-11,0.0,False
11,2015-07-12,2.52,False
12,2015-07-13,21.96,False
13,2015-07-14,16.2,False
14,2015-07-15,24.48,False
15,2015-07-16,20.88,False
16,2015-07-17,17.28,False
17,2015-07-18,10.44,False
18,2015-07-19,2.52,False
19,2015-07-20,19.08,False
20,2015-07-21,16.2,False
21,2015-07-22,26.279999999999998,False
22,2015-07-23,20.52,False
23,2015-07-24,20.88,False
24,2015-07-25,4.68,False
25,2015-07-26,4.68,False
26,2015-07-27,19.8,False
27,2015-07-28,18.0,False
28,2015-07-29,36.0,False
29,2015-07-30,24.119999999999997,False
30,2015-07-31,27.36,False
0,2015-08-01,5.0,False
1,2015-08-02,5.0,False
2,2015-08-03,21.0,False
3,2015-08-04,90.0,False
4,2015-08-05,97.0,False
5,2015-08-06,100.0,False
6,2015-08-07,57.0,False
7,2015-08-08,22.0,False
8,2015-08-09,12.0,False
9,2015-08-10,48.0,False
10,2015-08-11,31.0,False
11,2015-08-12,34.0,False
12,2015-08-13,53.0,False
13,2015-08-14,41.0,False
14,2015-08-15,17.0,False
15,2015-08-16,15.0,False
16,2015-08-17,37.0,False
17,2015-08-18,33.0,False
18,2015-08-19,35.0,False
19,2015-08-20,38.0,False
20,2015-08-21,88.0,False
21,2015-08-22,22.0,False
22,2015-08-23,7.0,False
23,2015-08-24,82.0,False
24,2015-08-25,67.0,False
25,2015-08-26,55.0,False
26,2015-08-27,57.0,False
27,2015-08-28,62.0,False
28,2015-08-29,12.0,False
29,2015-08-30,2.0,False
30,2015-08-31,36.0,False
0,2015-09-01,51.660000000000004,False
1,2015-09-02,46.62,False
2,2015-09-03,63.0,False
3,2015-09-04,59.85,False
4,2015-09-05,16.38,False
5,2015-09-06,8.19,False
6,2015-09-07,11.34,False
7,2015-09-08,47.25,False
8,2015-09-09,59.22,False
9,2015-09-10,34.02,False
10,2015-09-11,46.62,False
11,2015-09-12,11.34,False
12,2015-09-13,6.3,False
13,2015-09-14,44.1,False
14,2015-09-15,40.32,False
15,2015-09-16,33.39,False
16,2015-09-17,41.58,False
17,2015-09-18,25.2,False
18,2015-09-19,18.9,False
19,2015-09-20,3.15,False
20,2015-09-21,34.65,False
21,2015-09-22,40.95,False
22,2015-09-23,28.35,False
23,2015-09-24,40.32,False
24,2015-09-25,45.99,False
25,2015-09-26,12.6,False
26,2015-09-27,11.34,False
27,2015-09-28,36.54,False
28,2015-09-29,51.660000000000004,False
29,2015-09-30,33.39,False
0,2015-10-01,42.5,False
1,2015-10-02,32.0,False
2,2015-10-03,14.0,False
3,2015-10-04,4.0,False
4,2015-10-05,31.0,False
5,2015-10-06,23.5,False
6,2015-10-07,28.5,False
7,2015-10-08,29.5,False
8,2015-10-09,22.5,False
9,2015-10-10,7.5,False
10,2015-10-11,9.0,False
11,2015-10-12,30.0,False
12,2015-10-13,28.0,False
13,2015-10-14,38.5,False
14,2015-10-15,30.5,False
15,2015-10-16,39.5,False
16,2015-10-17,7.5,False
17,2015-10-18,7.5,False
18,2015-10-19,29.0,False
19,2015-10-20,39.0,False
20,2015-10-21,44.0,False
21,2015-10-22,42.5,False
22,2015-10-23,50.0,False
23,2015-10-24,14.0,False
24,2015-10-25,7.5,False
25,2015-10-26,35.0,False
26,2015-10-27,40.0,False
27,2015-10-28,45.5,False
28,2015-10-29,39.0,False
29,2015-10-30,45.5,False
30,2015-10-31,16.5,False
0,2015-11-01,4.62,False
1,2015-11-02,27.060000000000002,False
2,2015-11-03,49.5,False
3,2015-11-04,54.120000000000005,False
4,2015-11-05,66.0,False
5,2015-11-06,62.7,False
6,2015-11-07,25.080000000000002,False
7,2015-11-08,11.22,False
8,2015-11-09,41.580000000000005,False
9,2015-11-10,25.080000000000002,False
10,2015-11-11,21.78,False
11,2015-11-12,27.720000000000002,False
12,2015-11-13,32.34,False
13,2015-11-14,11.22,False
14,2015-11-15,4.62,False
15,2015-11-16,31.020000000000003,False
16,2015-11-17,30.360000000000003,False
17,2015-11-18,34.32,False
18,2015-11-19,19.8,False
19,2015-11-20,33.660000000000004,False
20,2015-11-21,11.22,False
21,2015-11-22,1.98,False
22,2015-11-23,28.380000000000003,False
23,2015-11-24,23.1,False
24,2015-11-25,28.380000000000003,False
25,2015-11-26,5.94,False
26,2015-11-27,42.24,False
27,2015-11-28,6.6000000000000005,False
28,2015-11-29,4.62,False
29,2015-11-30,24.42,False
0,2015-12-01,31.499999999999996,False
1,2015-12-02,37.099999999999994,False
2,2015-12-03,29.4,False
3,2015-12-04,34.3,False
4,2015-12-05,12.6,False
5,2015-12-06,4.199999999999999,False
6,2015-12-07,25.2,False
7,2015-12-08,23.799999999999997,False
8,2015-12-09,30.799999999999997,False
9,2015-12-10,26.599999999999998,False
10,2015-12-11,27.299999999999997,False
11,2015-12-12,12.6,False
12,2015-12-13,7.0,False
13,2015-12-14,28.7,False
14,2015-12-15,49.699999999999996,False
15,2015-12-16,40.599999999999994,False
16,2015-12-17,50.4,False
17,2015-12-18,59.49999999999999,False
18,2015-12-19,28.7,False
19,2015-12-20,14.0,False
20,2015-12-21,70.0,False
21,2015-12-22,46.9,False
22,2015-12-23,52.5,False
23,2015-12-24,33.599999999999994,False
24,2015-12-25,20.299999999999997,False
25,2015-12-26,6.3,False
26,2015-12-27,8.399999999999999,False
27,2015-12-28,41.3,False
28,2015-12-29,31.499999999999996,False
29,2015-12-30,31.499999999999996,False
30,2015-12-31,22.4,False
0,2016-01-01,10.54,False
1,2016-01-02,4.96,False
2,2016-01-03,6.82,False
3,2016-01-04,62.0,False
4,2016-01-05,44.64,False
5,2016-01-06,40.92,False
6,2016-01-07,61.38,False
7,2016-01-08,52.08,False
8,2016-01-09,13.02,False
9,2016-01-10,8.06,False
10,2016-01-11,37.2,False
11,2016-01-12,35.339999999999996,False
12,2016-01-13,39.68,False
13,2016-01-14,36.58,False
14,2016-01-15,44.64,False
15,2016-01-16,9.3,False
16,2016-01-17,4.34,False
17,2016-01-18,16.12,False
18,2016-01-19,25.419999999999998,False
19,2016-01-20,40.92,False
20,2016-01-21,37.2,False
21,2016-01-22,39.06,False
22,2016-01-23,8.06,False
23,2016-01-24,6.82,False
24,2016-01-25,31.62,False
25,2016-01-26,41.54,False
26,2016-01-27,34.72,False
27,2016-01-28,31.0,False
28,2016-01-29,34.72,False
29,2016-01-30,6.82,False
30,2016-01-31,8.06,False
0,2016-02-01,17.02,False
1,2016-02-02,25.16,False
2,2016-02-03,25.9,False
3,2016-02-04,20.72,False
4,2016-02-05,21.46,False
5,2016-02-06,4.4399999999999995,False
6,2016-02-07,4.4399999999999995,False
7,2016-02-08,29.6,False
8,2016-02-09,65.86,False
9,2016-02-10,74.0,False
10,2016-02-11,34.78,False
11,2016-02-12,37.0,False
12,2016-02-13,4.4399999999999995,False
13,2016-02-14,1.48,False
14,2016-02-15,11.1,False
15,2016-02-16,24.419999999999998,False
16,2016-02-17,25.9,False
17,2016-02-18,22.94,False
18,2016-02-19,27.38,False
19,2016-02-20,11.1,False
20,2016-02-21,3.7,False
21,2016-02-22,22.2,False
22,2016-02-23,14.06,False
23,2016-02-24,21.46,False
24,2016-02-25,17.02,False
25,2016-02-26,20.72,False
26,2016-02-27,3.7,False
27,2016-02-28,2.96,False
28,2016-02-29,22.2,False
0,2016-03-01,40.18,False
1,2016-03-02,34.79,False
2,2016-03-03,45.57,False
3,2016-03-04,37.24,False
4,2016-03-05,4.9,False
5,2016-03-06,5.88,False
6,2016-03-07,46.55,False
7,2016-03-08,26.95,False
8,2016-03-09,39.2,False
9,2016-03-10,37.73,False
10,2016-03-11,30.87,False
11,2016-03-12,11.27,False
12,2016-03-13,5.88,False
13,2016-03-14,18.62,False
14,2016-03-15,32.83,False
15,2016-03-16,29.4,False
16,2016-03-17,48.019999999999996,False
17,2016-03-18,46.06,False
18,2016-03-19,6.37,False
19,2016-03-20,6.37,False
20,2016-03-21,23.03,False
21,2016-03-22,36.75,False
22,2016-03-23,31.36,False
23,2016-03-24,30.38,False
24,2016-03-25,14.7,False
25,2016-03-26,10.29,False
26,2016-03-27,6.859999999999999,False
27,2016-03-28,16.169999999999998,False
28,2016-03-29,49.0,False
29,2016-03-30,31.849999999999998,False
30,2016-03-31,29.89,False
0,2016-04-01,33.0,False
1,2016-04-02,4.95,False
2,2016-04-03,2.2,False
3,2016-04-04,20.900000000000002,False
4,2016-04-05,41.800000000000004,False
5,2016-04-06,33.550000000000004,False
6,2016-04-07,36.300000000000004,False
7,2016-04-08,37.400000000000006,False
8,2016-04-09,12.100000000000001,False
9,2016-04-10,2.2,False
10,2016-04-11,23.1,False
11,2016-04-12,26.950000000000003,False
12,2016-04-13,31.900000000000002,False
13,2016-04-14,25.3,False
14,2016-04-15,31.35,False
15,2016-04-16,9.9,False
16,2016-04-17,2.2,False
17,2016-04-18,55.00000000000001,False
18,2016-04-19,35.75,False
19,2016-04-20,48.400000000000006,False
20,2016-04-21,25.85,False
21,2016-04-22,17.6,False
22,2016-04-23,12.100000000000001,False
23,2016-04-24,7.15,False
24,2016-04-25,26.950000000000003,False
25,2016-04-26,39.050000000000004,False
26,2016-04-27,31.35,False
27,2016-04-28,31.900000000000002,False
28,2016-04-29,53.35,False
29,2016-04-30,14.850000000000001,False
0,2016-05-01,5.28,False
1,2016-05-02,24.42,False
2,2016-05-03,17.82,False
3,2016-05-04,21.78,False
4,2016-05-05,26.400000000000002,False
5,2016-05-06,15.180000000000001,False
6,2016-05-07,5.28,False
7,2016-05-08,5.28,False
8,2016-05-09,29.040000000000003,False
9,2016-05-10,66.0,False
10,2016-05-11,62.040000000000006,False
11,2016-05-12,31.68,False
12,2016-05-13,23.1,False
13,2016-05-14,4.62,False
14,2016-05-15,3.3000000000000003,False
15,2016-05-16,19.14,False
16,2016-05-17,15.180000000000001,False
17,2016-05-18,20.46,False
18,2016-05-19,23.1,False
19,2016-05-20,12.540000000000001,False
20,2016-05-21,5.94,False
21,2016-05-22,1.32,False
22,2016-05-23,17.82,False
23,2016-05-24,24.42,False
24,2016-05-25,21.12,False
25,2016-05-26,17.82,False
26,2016-05-27,20.46,False
27,2016-05-28,1.98,False
28,2016-05-29,1.98,False
29,2016-05-30,4.62,False
30,2016-05-31,14.520000000000001,False
0,2016-06-01,24.990000000000002,False
1,2016-06-02,37.230000000000004,False
2,2016-06-03,34.17,False
3,2016-06-04,3.5700000000000003,False
4,2016-06-05,8.67,False
5,2016-06-06,26.01,False
6,2016-06-07,19.89,False
7,2016-06-08,25.5,False
8,2016-06-09,22.44,False
9,2016-06-10,16.32,False
10,2016-06-11,5.1,False
11,2016-06-12,6.12,False
12,2016-06-13,20.4,False
13,2016-06-14,20.4,False
14,2016-06-15,37.74,False
15,2016-06-16,34.68,False
16,2016-06-17,32.13,False
17,2016-06-18,7.65,False
18,2016-06-19,6.12,False
19,2016-06-20,33.660000000000004,False
20,2016-06-21,39.78,False
21,2016-06-22,20.91,False
22,2016-06-23,27.03,False
23,2016-06-24,51.0,False
24,2016-06-25,12.24,False
25,2016-06-26,3.5700000000000003,False
26,2016-06-27,35.7,False
27,2016-06-28,39.27,False
28,2016-06-29,34.17,False
29,2016-06-30,36.72,False
0,2016-07-01,21.619999999999997,False
1,2016-07-02,7.989999999999999,False
2,2016-07-03,10.809999999999999,False
3,2016-07-04,7.05,False
4,2016-07-05,37.599999999999994,False
5,2016-07-06,38.54,False
6,2016-07-07,43.71,False
7,2016-07-08,32.43,False
8,2016-07-09,11.28,False
9,2016-07-10,7.989999999999999,False
10,2016-07-11,47.0,False
11,2016-07-12,37.129999999999995,False
12,2016-07-13,26.32,False
13,2016-07-14,43.239999999999995,False
14,2016-07-15,24.439999999999998,False
15,2016-07-16,7.989999999999999,False
16,2016-07-17,2.82,False
17,2016-07-18,23.5,False
18,2016-07-19,14.1,False
19,2016-07-20,28.2,False
20,2016-07-21,31.49,False
21,2016-07-22,37.129999999999995,False
22,2016-07-23,11.28,False
23,2016-07-24,5.64,False
24,2016-07-25,16.45,False
25,2016-07-26,34.78,False
26,2016-07-27,25.849999999999998,False
27,2016-07-28,25.849999999999998,False
28,2016-07-29,19.74,False
29,2016-07-30,10.809999999999999,False
30,2016-07-31,2.82,False
0,2016-08-01,16.96,False
1,2016-08-02,18.02,False
2,2016-08-03,16.43,False
3,2016-08-04,16.43,False
4,2016-08-05,16.43,False
5,2016-08-06,2.6500000000000004,False
6,2016-08-07,1.59,False
7,2016-08-08,21.73,False
8,2016-08-09,45.050000000000004,False
9,2016-08-10,53.0,False
10,2016-08-11,15.370000000000001,False
11,2016-08-12,16.96,False
12,2016-08-13,7.95,False
13,2016-08-14,3.71,False
14,2016-08-15,13.780000000000001,False
15,2016-08-16,17.490000000000002,False
16,2016-08-17,9.01,False
17,2016-08-18,13.25,False
18,2016-08-19,12.190000000000001,False
19,2016-08-20,6.36,False
20,2016-08-21,2.12,False
21,2016-08-22,11.66,False
22,2016-08-23,14.84,False
23,2016-08-24,14.31,False
24,2016-08-25,10.07,False
25,2016-08-26,6.36,False
26,2016-08-27,3.18,False
27,2016-08-28,4.24,False
28,2016-08-29,12.72,False
29,2016-08-30,9.540000000000001,False
30,2016-08-31,13.25,False
0,2016-09-01,22.139999999999997,False
1,2016-09-02,24.599999999999998,False
2,2016-09-03,5.33,False
3,2016-09-04,3.28,False
4,2016-09-05,2.8699999999999997,False
5,2016-09-06,28.7,False
6,2016-09-07,22.139999999999997,False
7,2016-09-08,25.83,False
8,2016-09-09,29.52,False
9,2016-09-10,9.02,False
10,2016-09-11,5.33,False
11,2016-09-12,12.299999999999999,False
12,2016-09-13,27.88,False
13,2016-09-14,18.86,False
14,2016-09-15,41.0,False
15,2016-09-16,12.709999999999999,False
16,2016-09-17,7.38,False
17,2016-09-18,2.05,False
18,2016-09-19,22.139999999999997,False
19,2016-09-20,12.709999999999999,False
20,2016-09-21,21.32,False
21,2016-09-22,26.65,False
22,2016-09-23,14.76,False
23,2016-09-24,6.56,False
24,2016-09-25,4.1,False
25,2016-09-26,30.34,False
26,2016-09-27,29.52,False
27,2016-09-28,22.959999999999997,False
28,2016-09-29,18.86,False
29,2016-09-30,25.009999999999998,False
0,2016-10-01,7.4,False
1,2016-10-02,2.2199999999999998,False
2,2016-10-03,21.09,False
3,2016-10-04,31.08,False
4,2016-10-05,33.3,False
5,2016-10-06,32.19,False
6,2016-10-07,24.05,False
7,2016-10-08,9.62,False
8,2016-10-09,2.2199999999999998,False
9,2016-10-10,27.38,False
10,2016-10-11,25.16,False
11,2016-10-12,19.24,False
