,date,GS stock,isPartial
19,2014-05-20,4.62,False
20,2014-05-21,14.000000000000002,False
21,2014-05-22,3.9200000000000004,False
22,2014-05-23,9.38,False
23,2014-05-24,4.760000000000001,False
24,2014-05-25,6.300000000000001,False
25,2014-05-26,3.9200000000000004,False
26,2014-05-27,3.7800000000000002,False
27,2014-05-28,7.700000000000001,False
28,2014-05-29,5.32,False
29,2014-05-30,5.460000000000001,False
30,2014-05-31,4.760000000000001,False
0,2014-06-01,16.0,False
1,2014-06-02,13.120000000000001,False
2,2014-06-03,10.08,False
3,2014-06-04,10.08,False
4,2014-06-05,11.040000000000001,False
5,2014-06-06,4.64,False
6,2014-06-07,5.44,False
7,2014-06-08,5.44,False
8,2014-06-09,7.5200000000000005,False
9,2014-06-10,4.48,False
10,2014-06-11,4.32,False
11,2014-06-12,11.84,False
12,2014-06-13,7.68,False
13,2014-06-14,8.0,False
14,2014-06-15,0.0,False
15,2014-06-16,6.5600000000000005,False
16,2014-06-17,8.8,False
17,2014-06-18,13.44,False
18,2014-06-19,13.76,False
19,2014-06-20,4.8,False
20,2014-06-21,5.44,False
21,2014-06-22,10.88,False
22,2014-06-23,4.48,False
23,2014-06-24,13.280000000000001,False
24,2014-06-25,6.5600000000000005,False
25,2014-06-26,6.72,False
26,2014-06-27,7.84,False
27,2014-06-28,5.44,False
28,2014-06-29,7.2,False
29,2014-06-30,4.48,False
0,2014-07-01,3.52,False
1,2014-07-02,2.4,False
2,2014-07-03,2.4,False
3,2014-07-04,0.0,False
4,2014-07-05,2.88,False
5,2014-07-06,4.8,False
6,2014-07-07,3.84,False
7,2014-07-08,4.64,False
8,2014-07-09,3.84,False
9,2014-07-10,4.64,False
10,2014-07-11,2.4,False
11,2014-07-12,2.72,False
12,2014-07-13,2.72,False
13,2014-07-14,5.76,False
14,2014-07-15,16.0,False
15,2014-07-16,4.0,False
16,2014-07-17,2.4,False
17,2014-07-18,7.36,False
18,2014-07-19,5.76,False
19,2014-07-20,4.32,False
20,2014-07-21,3.04,False
21,2014-07-22,3.84,False
22,2014-07-23,4.8,False
23,2014-07-24,3.52,False
24,2014-07-25,3.36,False
25,2014-07-26,4.8,False
26,2014-07-27,0.0,False
27,2014-07-28,4.64,False
28,2014-07-29,3.84,False
29,2014-07-30,3.52,False
30,2014-07-31,3.52,False
0,2014-08-01,9.6,False
1,2014-08-02,5.44,False
2,2014-08-03,11.040000000000001,False
3,2014-08-04,6.72,False
4,2014-08-05,4.48,False
5,2014-08-06,16.0,False
6,2014-08-07,9.92,False
7,2014-08-08,0.0,False
8,2014-08-09,0.0,False
9,2014-08-10,5.44,False
10,2014-08-11,6.72,False
11,2014-08-12,4.48,False
12,2014-08-13,0.0,False
13,2014-08-14,6.88,False
14,2014-08-15,7.36,False
15,2014-08-16,5.44,False
16,2014-08-17,5.44,False
17,2014-08-18,9.120000000000001,False
18,2014-08-19,4.48,False
19,2014-08-20,4.48,False
20,2014-08-21,11.200000000000001,False
21,2014-08-22,0.0,False
22,2014-08-23,5.28,False
23,2014-08-24,10.56,False
24,2014-08-25,15.36,False
25,2014-08-26,13.120000000000001,False
26,2014-08-27,0.0,False
27,2014-08-28,4.48,False
28,2014-08-29,4.64,False
29,2014-08-30,0.0,False
30,2014-08-31,0.0,False
0,2014-09-01,3.3,False
1,2014-09-02,2.1,False
2,2014-09-03,2.85,False
3,2014-09-04,2.25,False
4,2014-09-05,5.7,False
5,2014-09-06,3.9,False
6,2014-09-07,2.55,False
7,2014-09-08,2.1,False
8,2014-09-09,2.1,False
9,2014-09-10,4.35,False
10,2014-09-11,3.5999999999999996,False
11,2014-09-12,3.3,False
12,2014-09-13,2.55,False
13,2014-09-14,2.55,False
14,2014-09-15,4.35,False
15,2014-09-16,4.35,False
16,2014-09-17,4.35,False
17,2014-09-18,5.3999999999999995,False
18,2014-09-19,5.25,False
19,2014-09-20,5.1,False
20,2014-09-21,2.55,False
21,2014-09-22,4.2,False
22,2014-09-23,15.0,False
23,2014-09-24,6.45,False
24,2014-09-25,5.3999999999999995,False
25,2014-09-26,4.5,False
26,2014-09-27,2.55,False
27,2014-09-28,4.2,False
28,2014-09-29,4.95,False
29,2014-09-30,2.85,False
0,2014-10-01,5.25,False
1,2014-10-02,2.73,False
2,2014-10-03,8.61,False
3,2014-10-04,0.0,False
4,2014-10-05,4.83,False
5,2014-10-06,2.73,False
6,2014-10-07,5.25,False
7,2014-10-08,6.72,False
8,2014-10-09,5.25,False
9,2014-10-10,8.4,False
10,2014-10-11,0.0,False
11,2014-10-12,0.0,False
12,2014-10-13,6.51,False
13,2014-10-14,3.78,False
14,2014-10-15,7.77,False
15,2014-10-16,21.0,False
16,2014-10-17,8.19,False
17,2014-10-18,0.0,False
18,2014-10-19,0.0,False
19,2014-10-20,5.04,False
20,2014-10-21,7.77,False
21,2014-10-22,10.5,False
22,2014-10-23,2.73,False
23,2014-10-24,5.46,False
24,2014-10-25,0.0,False
25,2014-10-26,3.15,False
26,2014-10-27,6.51,False
27,2014-10-28,2.52,False
28,2014-10-29,3.9899999999999998,False
29,2014-10-30,3.9899999999999998,False
30,2014-10-31,11.129999999999999,False
0,2014-11-01,4.0600000000000005,False
1,2014-11-02,7.840000000000001,False
2,2014-11-03,5.6000000000000005,False
3,2014-11-04,5.040000000000001,False
4,2014-11-05,8.4,False
5,2014-11-06,5.6000000000000005,False
6,2014-11-07,4.760000000000001,False
7,2014-11-08,6.0200000000000005,False
8,2014-11-09,7.840000000000001,False
9,2014-11-10,5.040000000000001,False
10,2014-11-11,5.040000000000001,False
11,2014-11-12,8.96,False
12,2014-11-13,3.3600000000000003,False
13,2014-11-14,14.000000000000002,False
14,2014-11-15,5.880000000000001,False
15,2014-11-16,7.700000000000001,False
16,2014-11-17,8.260000000000002,False
17,2014-11-18,3.6400000000000006,False
18,2014-11-19,4.62,False
19,2014-11-20,3.3600000000000003,False
20,2014-11-21,8.120000000000001,False
21,2014-11-22,3.9200000000000004,False
22,2014-11-23,3.7800000000000002,False
23,2014-11-24,8.260000000000002,False
24,2014-11-25,4.9,False
25,2014-11-26,6.720000000000001,False
26,2014-11-27,7.000000000000001,False
27,2014-11-28,5.32,False
28,2014-11-29,3.9200000000000004,False
29,2014-11-30,5.74,False
0,2014-12-01,7.35,False
1,2014-12-02,7.199999999999999,False
2,2014-12-03,0.0,False
3,2014-12-04,9.9,False
4,2014-12-05,6.45,False
5,2014-12-06,4.5,False
6,2014-12-07,4.35,False
7,2014-12-08,6.3,False
8,2014-12-09,11.1,False
9,2014-12-10,7.5,False
10,2014-12-11,15.0,False
11,2014-12-12,5.85,False
12,2014-12-13,9.0,False
13,2014-12-14,4.35,False
14,2014-12-15,7.5,False
15,2014-12-16,7.5,False
16,2014-12-17,5.7,False
17,2014-12-18,3.9,False
18,2014-12-19,8.1,False
19,2014-12-20,4.6499999999999995,False
20,2014-12-21,4.6499999999999995,False
21,2014-12-22,10.65,False
22,2014-12-23,4.2,False
23,2014-12-24,9.15,False
24,2014-12-25,4.95,False
25,2014-12-26,8.85,False
26,2014-12-27,4.5,False
27,2014-12-28,0.0,False
28,2014-12-29,10.65,False
29,2014-12-30,8.1,False
30,2014-12-31,7.5,False
0,2015-01-01,5.44,False
1,2015-01-02,4.64,False
2,2015-01-03,12.32,False
3,2015-01-04,4.8,False
4,2015-01-05,14.72,False
5,2015-01-06,11.200000000000001,False
6,2015-01-07,9.6,False
7,2015-01-08,8.32,False
8,2015-01-09,6.4,False
9,2015-01-10,4.8,False
10,2015-01-11,11.84,False
11,2015-01-12,8.16,False
12,2015-01-13,10.08,False
13,2015-01-14,9.44,False
14,2015-01-15,8.32,False
15,2015-01-16,9.76,False
16,2015-01-17,7.2,False
17,2015-01-18,4.8,False
18,2015-01-19,8.16,False
19,2015-01-20,12.16,False
20,2015-01-21,8.0,False
21,2015-01-22,12.16,False
22,2015-01-23,5.6000000000000005,False
23,2015-01-24,4.64,False
24,2015-01-25,0.0,False
25,2015-01-26,12.0,False
26,2015-01-27,16.0,False
27,2015-01-28,14.72,False
28,2015-01-29,4.0,False
29,2015-01-30,9.76,False
30,2015-01-31,0.0,False
0,2015-02-01,11.22,False
1,2015-02-02,4.760000000000001,False
2,2015-02-03,12.07,False
3,2015-02-04,9.690000000000001,False
4,2015-02-05,9.690000000000001,False
5,2015-02-06,7.65,False
6,2015-02-07,0.0,False
7,2015-02-08,17.0,False
8,2015-02-09,7.3100000000000005,False
9,2015-02-10,12.07,False
10,2015-02-11,9.690000000000001,False
11,2015-02-12,7.48,False
12,2015-02-13,12.750000000000002,False
13,2015-02-14,11.73,False
14,2015-02-15,0.0,False
15,2015-02-16,10.030000000000001,False
16,2015-02-17,10.030000000000001,False
17,2015-02-18,9.860000000000001,False
18,2015-02-19,4.930000000000001,False
19,2015-02-20,10.200000000000001,False
20,2015-02-21,5.78,False
21,2015-02-22,5.61,False
22,2015-02-23,11.9,False
23,2015-02-24,7.140000000000001,False
24,2015-02-25,7.140000000000001,False
25,2015-02-26,7.3100000000000005,False
26,2015-02-27,7.48,False
27,2015-02-28,5.61,False
0,2015-03-01,7.35,False
1,2015-03-02,7.05,False
2,2015-03-03,11.4,False
3,2015-03-04,10.65,False
4,2015-03-05,11.549999999999999,False
5,2015-03-06,13.5,False
6,2015-03-07,10.2,False
7,2015-03-08,6.75,False
8,2015-03-09,7.199999999999999,False
9,2015-03-10,10.65,False
10,2015-03-11,10.65,False
11,2015-03-12,11.549999999999999,False
12,2015-03-13,15.0,False
13,2015-03-14,15.0,False
14,2015-03-15,9.75,False
15,2015-03-16,5.7,False
16,2015-03-17,5.7,False
17,2015-03-18,10.799999999999999,False
18,2015-03-19,7.05,False
19,2015-03-20,6.6,False
20,2015-03-21,0.0,False
21,2015-03-22,4.95,False
22,2015-03-23,6.3,False
23,2015-03-24,8.4,False
24,2015-03-25,12.6,False
25,2015-03-26,14.85,False
26,2015-03-27,8.85,False
27,2015-03-28,5.3999999999999995,False
28,2015-03-29,5.25,False
29,2015-03-30,8.549999999999999,False
30,2015-03-31,12.75,False
0,2015-04-01,2.31,False
1,2015-04-02,2.31,False
2,2015-04-03,2.52,False
3,2015-04-04,0.0,False
4,2015-04-05,2.73,False
5,2015-04-06,4.62,False
6,2015-04-07,4.41,False
7,2015-04-08,6.72,False
8,2015-04-09,6.72,False
9,2015-04-10,3.57,False
10,2015-04-11,2.73,False
11,2015-04-12,3.9899999999999998,False
12,2015-04-13,2.1,False
13,2015-04-14,3.15,False
14,2015-04-15,6.72,False
15,2015-04-16,21.0,False
16,2015-04-17,10.29,False
17,2015-04-18,3.9899999999999998,False
18,2015-04-19,2.52,False
19,2015-04-20,2.1,False
20,2015-04-21,6.51,False
21,2015-04-22,4.41,False
22,2015-04-23,4.41,False
23,2015-04-24,9.24,False
24,2015-04-25,2.52,False
25,2015-04-26,0.0,False
26,2015-04-27,3.36,False
27,2015-04-28,3.15,False
28,2015-04-29,4.41,False
29,2015-04-30,5.67,False
0,2015-05-01,12.040000000000001,False
1,2015-05-02,0.0,False
2,2015-05-03,3.6400000000000006,False
3,2015-05-04,7.98,False
4,2015-05-05,5.32,False
5,2015-05-06,5.180000000000001,False
6,2015-05-07,6.44,False
7,2015-05-08,0.0,False
8,2015-05-09,3.7800000000000002,False
9,2015-05-10,6.44,False
10,2015-05-11,6.300000000000001,False
11,2015-05-12,3.08,False
12,2015-05-13,9.520000000000001,False
13,2015-05-14,8.120000000000001,False
14,2015-05-15,8.260000000000002,False
15,2015-05-16,5.74,False
16,2015-05-17,3.6400000000000006,False
17,2015-05-18,5.180000000000001,False
18,2015-05-19,6.300000000000001,False
19,2015-05-20,14.000000000000002,False
20,2015-05-21,7.420000000000001,False
21,2015-05-22,5.6000000000000005,False
22,2015-05-23,3.7800000000000002,False
23,2015-05-24,3.7800000000000002,False
24,2015-05-25,3.22,False
25,2015-05-26,10.780000000000001,False
26,2015-05-27,9.24,False
27,2015-05-28,8.4,False
28,2015-05-29,8.82,False
29,2015-05-30,0.0,False
30,2015-05-31,0.0,False
0,2015-06-01,4.5,False
1,2015-06-02,13.32,False
2,2015-06-03,11.879999999999999,False
3,2015-06-04,9.36,False
4,2015-06-05,12.6,False
5,2015-06-06,8.1,False
6,2015-06-07,0.0,False
7,2015-06-08,14.76,False
8,2015-06-09,6.66,False
9,2015-06-10,7.38,False
10,2015-06-11,12.059999999999999,False
11,2015-06-12,16.56,False
12,2015-06-13,10.799999999999999,False
13,2015-06-14,5.22,False
14,2015-06-15,7.38,False
15,2015-06-16,10.26,False
16,2015-06-17,13.5,False
17,2015-06-18,9.0,False
18,2015-06-19,12.6,False
19,2015-06-20,5.3999999999999995,False
20,2015-06-21,10.799999999999999,False
21,2015-06-22,8.82,False
22,2015-06-23,4.5,False
23,2015-06-24,6.84,False
24,2015-06-25,9.18,False
25,2015-06-26,6.3,False
26,2015-06-27,5.3999999999999995,False
27,2015-06-28,5.3999999999999995,False
28,2015-06-29,13.5,False
29,2015-06-30,18.0,False
0,2015-07-01,3.42,False
1,2015-07-02,7.02,False
2,2015-07-03,11.16,False
3,2015-07-04,4.14,False
4,2015-07-05,8.459999999999999,False
5,2015-07-06,3.42,False
6,2015-07-07,3.42,False
7,2015-07-08,3.42,False
8,2015-07-09,7.02,False
9,2015-07-10,18.0,False
10,2015-07-11,8.459999999999999,False
11,2015-07-12,4.14,False
12,2015-07-13,3.42,False
13,2015-07-14,7.02,False
14,2015-07-15,8.64,False
15,2015-07-16,14.219999999999999,False
16,2015-07-17,11.16,False
17,2015-07-18,0.0,False
18,2015-07-19,4.5,False
19,2015-07-20,7.199999999999999,False
20,2015-07-21,3.42,False
21,2015-07-22,7.02,False
22,2015-07-23,7.02,False
23,2015-07-24,7.199999999999999,False
24,2015-07-25,8.28,False
25,2015-07-26,4.14,False
26,2015-07-27,6.84,False
27,2015-07-28,6.84,False
28,2015-07-29,5.22,False
29,2015-07-30,0.0,False
30,2015-07-31,5.3999999999999995,False
0,2015-08-01,4.4,False
1,2015-08-02,4.4,False
2,2015-08-03,4.800000000000001,False
3,2015-08-04,11.0,False
4,2015-08-05,11.200000000000001,False
5,2015-08-06,11.200000000000001,False
6,2015-08-07,3.8000000000000003,False
7,2015-08-08,4.4,False
8,2015-08-09,4.4,False
9,2015-08-10,3.6,False
10,2015-08-11,8.6,False
11,2015-08-12,6.2,False
12,2015-08-13,14.8,False
13,2015-08-14,11.4,False
14,2015-08-15,8.8,False
15,2015-08-16,6.4,False
16,2015-08-17,7.4,False
17,2015-08-18,4.800000000000001,False
18,2015-08-19,11.0,False
19,2015-08-20,7.4,False
20,2015-08-21,13.8,False
21,2015-08-22,6.6000000000000005,False
22,2015-08-23,8.4,False
23,2015-08-24,20.0,False
24,2015-08-25,16.6,False
25,2015-08-26,16.8,False
26,2015-08-27,12.0,False
27,2015-08-28,7.6000000000000005,False
28,2015-08-29,6.4,False
29,2015-08-30,8.4,False
30,2015-08-31,7.0,False
0,2015-09-01,7.6,False
1,2015-09-02,7.6,False
2,2015-09-03,9.69,False
3,2015-09-04,3.99,False
4,2015-09-05,4.5600000000000005,False
5,2015-09-06,0.0,False
6,2015-09-07,7.98,False
7,2015-09-08,19.0,False
8,2015-09-09,11.4,False
9,2015-09-10,15.39,False
10,2015-09-11,7.98,False
11,2015-09-12,4.37,False
12,2015-09-13,8.74,False
13,2015-09-14,7.41,False
14,2015-09-15,7.41,False
15,2015-09-16,5.7,False
16,2015-09-17,5.7,False
17,2015-09-18,15.77,False
18,2015-09-19,4.5600000000000005,False
19,2015-09-20,0.0,False
20,2015-09-21,5.51,False
21,2015-09-22,16.91,False
22,2015-09-23,11.21,False
23,2015-09-24,3.99,False
24,2015-09-25,5.89,False
25,2015-09-26,0.0,False
26,2015-09-27,0.0,False
27,2015-09-28,5.51,False
28,2015-09-29,7.41,False
29,2015-09-30,9.31,False
0,2015-10-01,11.44,False
1,2015-10-02,15.4,False
2,2015-10-03,3.74,False
3,2015-10-04,3.52,False
4,2015-10-05,5.28,False
5,2015-10-06,10.34,False
6,2015-10-07,9.24,False
7,2015-10-08,7.92,False
8,2015-10-09,8.58,False
9,2015-10-10,4.84,False
10,2015-10-11,5.5,False
11,2015-10-12,9.46,False
12,2015-10-13,10.78,False
13,2015-10-14,11.22,False
14,2015-10-15,22.0,False
15,2015-10-16,14.08,False
16,2015-10-17,5.5,False
17,2015-10-18,7.26,False
18,2015-10-19,10.78,False
19,2015-10-20,6.16,False
20,2015-10-21,10.12,False
21,2015-10-22,7.7,False
22,2015-10-23,9.68,False
23,2015-10-24,7.26,False
24,2015-10-25,7.04,False
25,2015-10-26,4.62,False
26,2015-10-27,14.3,False
27,2015-10-28,7.04,False
28,2015-10-29,9.24,False
29,2015-10-30,4.84,False
30,2015-10-31,3.74,False
0,2015-11-01,4.4,False
1,2015-11-02,7.4,False
2,2015-11-03,7.2,False
3,2015-11-04,3.2,False
4,2015-11-05,3.2,False
5,2015-11-06,9.4,False
6,2015-11-07,2.8000000000000003,False
7,2015-11-08,4.2,False
8,2015-11-09,8.8,False
9,2015-11-10,13.0,False
10,2015-11-11,5.0,False
11,2015-11-12,2.6,False
12,2015-11-13,5.2,False
13,2015-11-14,20.0,False
14,2015-11-15,0.0,False
15,2015-11-16,6.0,False
16,2015-11-17,7.2,False
17,2015-11-18,5.800000000000001,False
18,2015-11-19,6.6000000000000005,False
19,2015-11-20,6.0,False
20,2015-11-21,3.8000000000000003,False
21,2015-11-22,5.6000000000000005,False
22,2015-11-23,9.8,False
23,2015-11-24,6.4,False
24,2015-11-25,3.8000000000000003,False
25,2015-11-26,4.2,False
26,2015-11-27,5.2,False
27,2015-11-28,0.0,False
28,2015-11-29,5.6000000000000005,False
29,2015-11-30,3.2,False
0,2015-12-01,14.91,False
1,2015-12-02,11.34,False
2,2015-12-03,5.67,False
3,2015-12-04,17.64,False
4,2015-12-05,4.62,False
5,2015-12-06,0.0,False
6,2015-12-07,11.34,False
7,2015-12-08,11.549999999999999,False
8,2015-12-09,11.129999999999999,False
9,2015-12-10,7.77,False
10,2015-12-11,3.9899999999999998,False
11,2015-12-12,4.41,False
12,2015-12-13,8.61,False
13,2015-12-14,11.129999999999999,False
14,2015-12-15,9.66,False
15,2015-12-16,13.65,False
16,2015-12-17,3.9899999999999998,False
17,2015-12-18,12.6,False
18,2015-12-19,4.62,False
19,2015-12-20,9.24,False
20,2015-12-21,11.969999999999999,False
21,2015-12-22,16.38,False
22,2015-12-23,13.02,False
23,2015-12-24,7.14,False
24,2015-12-25,5.25,False
25,2015-12-26,4.83,False
26,2015-12-27,4.62,False
27,2015-12-28,12.389999999999999,False
28,2015-12-29,12.6,False
29,2015-12-30,21.0,False
30,2015-12-31,0.0,False
0,2016-01-01,4.760000000000001,False
1,2016-01-02,4.42,False
2,2016-01-03,8.84,False
3,2016-01-04,9.520000000000001,False
4,2016-01-05,15.3,False
5,2016-01-06,7.82,False
6,2016-01-07,9.520000000000001,False
7,2016-01-08,11.9,False
8,2016-01-09,8.5,False
9,2016-01-10,4.08,False
10,2016-01-11,9.180000000000001,False
11,2016-01-12,9.180000000000001,False
12,2016-01-13,9.520000000000001,False
13,2016-01-14,9.180000000000001,False
14,2016-01-15,25.500000000000004,False
15,2016-01-16,8.5,False
16,2016-01-17,4.08,False
17,2016-01-18,14.96,False
18,2016-01-19,22.44,False
19,2016-01-20,34.0,False
20,2016-01-21,19.040000000000003,False
21,2016-01-22,19.720000000000002,False
22,2016-01-23,4.42,False
23,2016-01-24,0.0,False
24,2016-01-25,26.180000000000003,False
25,2016-01-26,14.96,False
26,2016-01-27,17.0,False
27,2016-01-28,7.48,False
28,2016-01-29,7.82,False
29,2016-01-30,0.0,False
30,2016-01-31,6.460000000000001,False
0,2016-02-01,18.5,False
1,2016-02-02,24.79,False
2,2016-02-03,18.5,False
3,2016-02-04,27.009999999999998,False
4,2016-02-05,19.61,False
5,2016-02-06,9.25,False
6,2016-02-07,7.03,False
7,2016-02-08,36.63,False
8,2016-02-09,23.68,False
9,2016-02-10,17.02,False
10,2016-02-11,29.97,False
11,2016-02-12,37.0,False
12,2016-02-13,10.73,False
13,2016-02-14,5.18,False
14,2016-02-15,16.28,False
15,2016-02-16,22.94,False
16,2016-02-17,15.54,False
17,2016-02-18,18.5,False
18,2016-02-19,22.2,False
19,2016-02-20,0.0,False
20,2016-02-21,5.18,False
21,2016-02-22,13.69,False
22,2016-02-23,22.57,False
23,2016-02-24,22.94,False
24,2016-02-25,24.79,False
25,2016-02-26,6.29,False
26,2016-02-27,8.14,False
27,2016-02-28,7.03,False
28,2016-02-29,10.36,False
0,2016-03-01,15.899999999999999,False
1,2016-03-02,30.0,False
2,2016-03-03,20.4,False
3,2016-03-04,18.9,False
4,2016-03-05,6.8999999999999995,False
5,2016-03-06,4.5,False
6,2016-03-07,15.899999999999999,False
7,2016-03-08,18.0,False
8,2016-03-09,20.099999999999998,False
9,2016-03-10,10.2,False
10,2016-03-11,14.7,False
11,2016-03-12,4.8,False
12,2016-03-13,9.299999999999999,False
13,2016-03-14,22.2,False
14,2016-03-15,10.2,False
15,2016-03-16,20.4,False
16,2016-03-17,8.4,False
17,2016-03-18,23.7,False
18,2016-03-19,9.299999999999999,False
19,2016-03-20,9.299999999999999,False
20,2016-03-21,12.299999999999999,False
21,2016-03-22,16.5,False
22,2016-03-23,8.4,False
23,2016-03-24,8.7,False
24,2016-03-25,0.0,False
25,2016-03-26,4.8,False
26,2016-03-27,4.8,False
27,2016-03-28,6.3,False
28,2016-03-29,16.2,False
29,2016-03-30,24.599999999999998,False
30,2016-03-31,6.3,False
0,2016-04-01,12.209999999999999,False
1,2016-04-02,8.51,False
2,2016-04-03,3.7,False
3,2016-04-04,6.29,False
4,2016-04-05,17.02,False
5,2016-04-06,12.58,False
6,2016-04-07,10.73,False
7,2016-04-08,15.54,False
8,2016-04-09,3.7,False
9,2016-04-10,5.55,False
10,2016-04-11,13.69,False
11,2016-04-12,16.65,False
12,2016-04-13,11.84,False
13,2016-04-14,20.35,False
14,2016-04-15,14.43,False
15,2016-04-16,11.1,False
16,2016-04-17,3.7,False
17,2016-04-18,7.4,False
18,2016-04-19,37.0,False
19,2016-04-20,15.91,False
20,2016-04-21,9.62,False
21,2016-04-22,16.65,False
22,2016-04-23,3.7,False
23,2016-04-24,3.7,False
24,2016-04-25,9.25,False
25,2016-04-26,13.69,False
26,2016-04-27,12.58,False
27,2016-04-28,12.95,False
28,2016-04-29,8.879999999999999,False
29,2016-04-30,7.4,False
0,2016-05-01,9.25,False
1,2016-05-02,9.25,False
2,2016-05-03,14.5,False
3,2016-05-04,19.75,False
4,2016-05-05,6.0,False
5,2016-05-06,15.5,False
6,2016-05-07,4.75,False
7,2016-05-08,4.5,False
8,2016-05-09,9.25,False
9,2016-05-10,19.5,False
10,2016-05-11,10.25,False
11,2016-05-12,12.0,False
12,2016-05-13,8.25,False
13,2016-05-14,4.5,False
14,2016-05-15,6.75,False
15,2016-05-16,10.5,False
16,2016-05-17,17.75,False
17,2016-05-18,22.0,False
18,2016-05-19,25.0,False
19,2016-05-20,19.25,False
20,2016-05-21,7.75,False
21,2016-05-22,0.0,False
22,2016-05-23,14.25,False
23,2016-05-24,14.5,False
24,2016-05-25,15.75,False
25,2016-05-26,11.0,False
26,2016-05-27,12.5,False
27,2016-05-28,4.75,False
28,2016-05-29,4.75,False
29,2016-05-30,4.0,False
30,2016-05-31,10.5,False
0,2016-06-01,3.2,False
1,2016-06-02,12.8,False
2,2016-06-03,7.6000000000000005,False
3,2016-06-04,2.4000000000000004,False
4,2016-06-05,4.800000000000001,False
5,2016-06-06,5.2,False
6,2016-06-07,9.600000000000001,False
7,2016-06-08,3.2,False
8,2016-06-09,7.6000000000000005,False
9,2016-06-10,6.800000000000001,False
10,2016-06-11,2.4000000000000004,False
11,2016-06-12,0.0,False
12,2016-06-13,10.4,False
13,2016-06-14,4.0,False
14,2016-06-15,6.4,False
15,2016-06-16,4.0,False
16,2016-06-17,13.200000000000001,False
17,2016-06-18,2.4000000000000004,False
18,2016-06-19,2.4000000000000004,False
19,2016-06-20,6.4,False
20,2016-06-21,9.600000000000001,False
21,2016-06-22,4.4,False
22,2016-06-23,5.6000000000000005,False
23,2016-06-24,40.0,False
24,2016-06-25,7.6000000000000005,False
25,2016-06-26,8.8,False
26,2016-06-27,25.200000000000003,False
27,2016-06-28,12.8,False
28,2016-06-29,20.400000000000002,False
29,2016-06-30,19.6,False
0,2016-07-01,8.049999999999999,False
1,2016-07-02,1.75,False
2,2016-07-03,1.75,False
3,2016-07-04,2.0999999999999996,False
4,2016-07-05,10.5,False
5,2016-07-06,10.5,False
6,2016-07-07,8.399999999999999,False
7,2016-07-08,9.45,False
8,2016-07-09,3.5,False
9,2016-07-10,0.0,False
10,2016-07-11,7.35,False
11,2016-07-12,11.549999999999999,False
12,2016-07-13,7.35,False
13,2016-07-14,4.8999999999999995,False
14,2016-07-15,3.15,False
15,2016-07-16,1.75,False
16,2016-07-17,1.75,False
17,2016-07-18,2.8,False
18,2016-07-19,35.0,False
19,2016-07-20,5.25,False
20,2016-07-21,5.25,False
21,2016-07-22,5.949999999999999,False
22,2016-07-23,5.25,False
23,2016-07-24,1.75,False
24,2016-07-25,2.8,False
25,2016-07-26,7.35,False
26,2016-07-27,8.049999999999999,False
27,2016-07-28,5.949999999999999,False
28,2016-07-29,6.3,False
29,2016-07-30,0.0,False
30,2016-07-31,1.75,False
0,2016-08-01,26.0,False
1,2016-08-02,21.84,False
2,2016-08-03,20.28,False
3,2016-08-04,16.38,False
4,2016-08-05,23.92,False
5,2016-08-06,10.92,False
6,2016-08-07,0.0,False
7,2016-08-08,18.46,False
8,2016-08-09,10.14,False
9,2016-08-10,16.38,False
10,2016-08-11,18.98,False
11,2016-08-12,13.0,False
12,2016-08-13,7.28,False
13,2016-08-14,14.82,False
14,2016-08-15,17.68,False
15,2016-08-16,12.74,False
16,2016-08-17,19.240000000000002,False
17,2016-08-18,10.66,False
18,2016-08-19,17.68,False
19,2016-08-20,7.28,False
20,2016-08-21,0.0,False
21,2016-08-22,10.4,False
22,2016-08-23,18.98,False
23,2016-08-24,20.54,False
24,2016-08-25,20.02,False
25,2016-08-26,18.98,False
26,2016-08-27,7.0200000000000005,False
27,2016-08-28,6.76,False
28,2016-08-29,11.700000000000001,False
29,2016-08-30,17.68,False
30,2016-08-31,11.700000000000001,False
0,2016-09-01,12.24,False
1,2016-09-02,21.119999999999997,False
2,2016-09-03,7.199999999999999,False
3,2016-09-04,0.0,False
4,2016-09-05,10.32,False
5,2016-09-06,24.0,False
6,2016-09-07,20.64,False
7,2016-09-08,15.36,False
8,2016-09-09,21.119999999999997,False
9,2016-09-10,7.199999999999999,False
10,2016-09-11,0.0,False
11,2016-09-12,16.56,False
12,2016-09-13,18.0,False
13,2016-09-14,16.08,False
14,2016-09-15,10.32,False
15,2016-09-16,10.559999999999999,False
16,2016-09-17,6.96,False
17,2016-09-18,6.72,False
18,2016-09-19,14.879999999999999,False
19,2016-09-20,9.84,False
20,2016-09-21,23.52,False
21,2016-09-22,12.24,False
22,2016-09-23,16.8,False
23,2016-09-24,13.92,False
24,2016-09-25,6.72,False
25,2016-09-26,23.759999999999998,False
26,2016-09-27,17.759999999999998,False
27,2016-09-28,18.0,False
28,2016-09-29,18.0,False
29,2016-09-30,18.72,False
0,2016-10-01,2.16,False
1,2016-10-02,3.24,False
2,2016-10-03,3.24,False
3,2016-10-04,4.59,False
4,2016-10-05,4.59,False
5,2016-10-06,6.75,False
6,2016-10-07,4.86,False
7,2016-10-08,4.59,False
8,2016-10-09,5.130000000000001,False
9,2016-10-10,5.94,False
10,2016-10-11,5.4,False
11,2016-10-12,4.59,False
