"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 02, 2018","255.67","257.77","257.91","253.92","2.26M","0.36%"
"Dec 29, 2017","254.76","255.87","256.65","252.91","2.52M","-0.68%"
"Dec 28, 2017","256.50","256.98","257.00","255.10","1.30M","0.21%"
"Dec 27, 2017","255.95","257.98","257.98","255.52","1.57M","-0.69%"
"Dec 26, 2017","257.72","258.19","259.20","256.00","1.29M","-0.48%"
"Dec 22, 2017","258.97","261.66","262.14","257.72","2.10M","-0.78%"
"Dec 21, 2017","261.01","256.61","262.09","256.28","3.34M","2.28%"
"Dec 20, 2017","255.18","258.87","259.09","254.55","2.05M","-0.51%"
"Dec 19, 2017","256.48","261.60","261.80","256.18","2.20M","-1.36%"
"Dec 18, 2017","260.02","260.00","262.00","259.16","2.58M","1.11%"
"Dec 15, 2017","257.17","256.70","258.97","254.76","5.28M","0.66%"
"Dec 14, 2017","255.48","257.13","259.55","255.48","3.35M","-0.03%"
"Dec 13, 2017","255.56","257.81","260.50","255.56","3.48M","-0.82%"
"Dec 12, 2017","257.68","250.81","258.20","250.69","3.46M","3.02%"
"Dec 11, 2017","250.13","250.00","251.40","248.76","1.49M","-0.09%"
"Dec 08, 2017","250.35","250.50","250.68","247.20","1.96M","0.72%"
"Dec 07, 2017","248.56","244.62","249.48","244.40","2.67M","1.06%"
"Dec 06, 2017","245.95","247.23","248.07","245.13","2.33M","-0.96%"
"Dec 05, 2017","248.33","250.80","251.35","247.41","2.53M","-0.93%"
"Dec 04, 2017","250.65","254.89","254.90","250.01","3.33M","0.68%"
"Dec 01, 2017","248.95","249.78","250.68","244.01","4.77M","0.53%"
"Nov 30, 2017","247.64","244.07","250.79","244.00","6.36M","2.60%"
"Nov 29, 2017","241.36","241.25","244.47","240.40","4.50M","0.81%"
"Nov 28, 2017","239.41","236.09","240.00","234.33","3.21M","1.83%"
"Nov 27, 2017","235.11","235.75","236.88","234.80","2.00M","-0.36%"
"Nov 24, 2017","235.95","237.42","238.56","235.55","1.27M","-0.20%"
"Nov 22, 2017","236.43","237.94","238.95","236.36","2.18M","-0.67%"
"Nov 21, 2017","238.02","239.41","239.59","237.54","2.22M","-0.05%"
"Nov 20, 2017","238.13","238.78","238.78","237.11","2.00M","0.05%"
"Nov 17, 2017","238.02","238.86","239.08","237.12","2.83M","-0.56%"
"Nov 16, 2017","239.37","238.38","240.69","238.20","2.30M","0.74%"
"Nov 15, 2017","237.61","234.97","238.15","233.55","2.56M","0.16%"
"Nov 14, 2017","237.24","239.65","240.88","235.63","3.00M","-1.26%"
"Nov 13, 2017","240.27","237.97","240.90","237.16","1.95M","0.05%"
"Nov 10, 2017","240.15","241.69","243.32","240.00","1.85M","-0.27%"
"Nov 09, 2017","240.79","239.51","242.37","237.84","2.12M","-0.19%"
"Nov 08, 2017","241.25","239.20","242.32","237.55","2.35M","0.60%"
"Nov 07, 2017","239.81","243.91","244.98","238.84","2.48M","-1.51%"
