"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 19, 2018","365.22","363.58","371.23","363.19","4.75M","0.45%"
"Sep 18, 2018","363.58","357.30","365.81","356.10","3.00M","2.14%"
"Sep 17, 2018","355.96","359.28","361.30","354.54","2.55M","-1.07%"
"Sep 14, 2018","359.80","356.44","362.26","356.10","2.84M","1.22%"
"Sep 13, 2018","355.46","356.36","360.42","354.30","3.17M","0.58%"
"Sep 12, 2018","353.41","345.00","355.04","344.61","4.00M","2.36%"
"Sep 11, 2018","345.25","339.01","346.62","337.31","2.73M","0.99%"
"Sep 10, 2018","341.86","349.49","350.75","341.68","3.07M","-2.12%"
"Sep 07, 2018","349.28","348.82","350.01","344.46","3.92M","-0.57%"
"Sep 06, 2018","351.27","347.55","353.35","346.58","3.59M","1.32%"
"Sep 05, 2018","346.68","345.77","347.25","343.16","2.96M","0.12%"
"Sep 04, 2018","346.25","341.60","346.32","339.28","2.70M","1.01%"
"Aug 31, 2018","342.79","345.05","345.85","341.58","3.46M","-1.18%"
"Aug 30, 2018","346.90","350.35","350.95","345.75","3.26M","-0.94%"
"Aug 29, 2018","350.19","352.26","352.35","349.21","1.85M","-0.29%"
"Aug 28, 2018","351.21","355.00","355.68","350.61","2.48M","-0.72%"
"Aug 27, 2018","353.74","352.11","355.00","351.01","2.28M","1.25%"
"Aug 24, 2018","349.38","348.77","350.63","348.10","1.95M","0.55%"
"Aug 23, 2018","347.48","349.15","350.28","345.46","1.83M","-0.73%"
"Aug 22, 2018","350.03","354.32","355.87","349.84","2.68M","-1.06%"
"Aug 21, 2018","353.77","351.00","354.45","349.63","2.97M","0.86%"
"Aug 20, 2018","350.74","348.60","352.61","347.10","3.02M","1.25%"
"Aug 17, 2018","346.40","346.00","348.50","341.67","3.07M","0.12%"
"Aug 16, 2018","345.98","339.06","347.72","338.30","5.87M","4.29%"
"Aug 15, 2018","331.76","336.57","337.14","328.03","3.80M","-2.18%"
"Aug 14, 2018","339.14","339.12","340.15","337.62","2.02M","0.23%"
"Aug 13, 2018","338.36","339.60","342.15","337.34","1.88M","-0.31%"
"Aug 10, 2018","339.41","341.00","341.00","336.45","2.75M","-1.25%"
"Aug 09, 2018","343.72","346.07","346.84","343.12","2.30M","-1.17%"
"Aug 08, 2018","347.78","350.50","351.62","346.25","2.33M","-0.85%"
"Aug 07, 2018","350.76","348.05","352.12","345.50","2.27M","1.21%"
"Aug 06, 2018","346.57","347.37","347.37","343.12","3.25M","-0.54%"
"Aug 03, 2018","348.44","349.50","350.99","345.67","2.29M","-0.37%"
"Aug 02, 2018","349.73","348.62","350.73","346.03","2.66M","-0.86%"
"Aug 01, 2018","352.76","354.09","357.91","350.50","2.72M","-0.99%"
"Jul 31, 2018","356.30","354.38","359.02","354.06","2.73M","1.49%"
"Jul 30, 2018","351.06","361.99","362.45","350.47","3.08M","-2.66%"
"Jul 27, 2018","360.65","361.06","364.54","359.47","2.92M","0.37%"
"Jul 26, 2018","359.32","355.38","360.20","355.27","3.19M","0.96%"
"Jul 25, 2018","355.92","351.52","356.30","345.50","7.35M","-0.66%"
"Jul 24, 2018","358.27","356.75","359.47","354.64","3.18M","1.42%"
"Jul 23, 2018","353.27","355.00","355.00","352.39","1.94M","-0.46%"
"Jul 20, 2018","354.90","353.04","356.99","353.00","1.82M","-0.12%"
