,date,FB stock,isPartial
26,2014-05-27,15.54,False
27,2014-05-28,16.38,False
28,2014-05-29,13.65,False
29,2014-05-30,12.809999999999999,False
30,2014-05-31,5.46,False
0,2014-06-01,3.06,False
1,2014-06-02,12.750000000000002,False
2,2014-06-03,11.56,False
3,2014-06-04,13.430000000000001,False
4,2014-06-05,17.0,False
5,2014-06-06,12.750000000000002,False
6,2014-06-07,3.2300000000000004,False
7,2014-06-08,3.5700000000000003,False
8,2014-06-09,11.9,False
9,2014-06-10,15.13,False
10,2014-06-11,14.96,False
11,2014-06-12,13.430000000000001,False
12,2014-06-13,11.73,False
13,2014-06-14,5.1000000000000005,False
14,2014-06-15,3.5700000000000003,False
15,2014-06-16,11.73,False
16,2014-06-17,11.9,False
17,2014-06-18,8.84,False
18,2014-06-19,12.58,False
19,2014-06-20,11.73,False
20,2014-06-21,4.08,False
21,2014-06-22,4.08,False
22,2014-06-23,11.22,False
23,2014-06-24,14.620000000000001,False
24,2014-06-25,13.430000000000001,False
25,2014-06-26,13.260000000000002,False
26,2014-06-27,13.770000000000001,False
27,2014-06-28,5.61,False
28,2014-06-29,3.4000000000000004,False
29,2014-06-30,12.58,False
0,2014-07-01,5.67,False
1,2014-07-02,5.67,False
2,2014-07-03,5.46,False
3,2014-07-04,1.89,False
4,2014-07-05,1.68,False
5,2014-07-06,1.05,False
6,2014-07-07,5.04,False
7,2014-07-08,4.41,False
8,2014-07-09,4.62,False
9,2014-07-10,5.67,False
10,2014-07-11,4.83,False
11,2014-07-12,2.1,False
12,2014-07-13,1.47,False
13,2014-07-14,4.83,False
14,2014-07-15,5.67,False
15,2014-07-16,4.83,False
16,2014-07-17,5.04,False
17,2014-07-18,4.2,False
18,2014-07-19,2.31,False
19,2014-07-20,1.68,False
20,2014-07-21,4.41,False
21,2014-07-22,7.14,False
22,2014-07-23,11.76,False
23,2014-07-24,21.0,False
24,2014-07-25,10.5,False
25,2014-07-26,4.2,False
26,2014-07-27,2.1,False
27,2014-07-28,7.56,False
28,2014-07-29,6.3,False
29,2014-07-30,7.77,False
30,2014-07-31,7.9799999999999995,False
0,2014-08-01,16.0,False
1,2014-08-02,3.36,False
2,2014-08-03,1.6,False
3,2014-08-04,11.36,False
4,2014-08-05,12.0,False
5,2014-08-06,9.76,False
6,2014-08-07,11.200000000000001,False
7,2014-08-08,11.040000000000001,False
8,2014-08-09,3.36,False
9,2014-08-10,2.56,False
10,2014-08-11,10.4,False
11,2014-08-12,8.16,False
12,2014-08-13,9.92,False
13,2014-08-14,11.36,False
14,2014-08-15,11.68,False
15,2014-08-16,5.28,False
16,2014-08-17,3.36,False
17,2014-08-18,9.6,False
18,2014-08-19,11.200000000000001,False
19,2014-08-20,11.84,False
20,2014-08-21,12.8,False
21,2014-08-22,9.92,False
22,2014-08-23,3.2,False
23,2014-08-24,2.24,False
24,2014-08-25,7.2,False
25,2014-08-26,13.6,False
26,2014-08-27,9.120000000000001,False
27,2014-08-28,10.08,False
28,2014-08-29,7.36,False
29,2014-08-30,4.48,False
30,2014-08-31,2.56,False
0,2014-09-01,2.85,False
1,2014-09-02,8.549999999999999,False
2,2014-09-03,15.0,False
3,2014-09-04,7.8,False
4,2014-09-05,11.25,False
5,2014-09-06,3.5999999999999996,False
6,2014-09-07,3.9,False
7,2014-09-08,12.45,False
8,2014-09-09,9.9,False
9,2014-09-10,9.299999999999999,False
10,2014-09-11,11.7,False
11,2014-09-12,8.85,False
12,2014-09-13,3.0,False
13,2014-09-14,2.85,False
14,2014-09-15,11.7,False
15,2014-09-16,11.549999999999999,False
16,2014-09-17,10.5,False
17,2014-09-18,8.7,False
18,2014-09-19,11.4,False
19,2014-09-20,4.5,False
20,2014-09-21,2.85,False
21,2014-09-22,7.8,False
22,2014-09-23,11.4,False
23,2014-09-24,10.5,False
24,2014-09-25,9.75,False
25,2014-09-26,13.65,False
26,2014-09-27,3.0,False
27,2014-09-28,3.9,False
28,2014-09-29,8.549999999999999,False
29,2014-09-30,8.7,False
0,2014-10-01,8.36,False
1,2014-10-02,5.32,False
2,2014-10-03,6.84,False
3,2014-10-04,1.9,False
4,2014-10-05,1.71,False
5,2014-10-06,4.94,False
6,2014-10-07,5.7,False
7,2014-10-08,6.65,False
8,2014-10-09,4.94,False
9,2014-10-10,6.65,False
10,2014-10-11,3.99,False
11,2014-10-12,1.1400000000000001,False
12,2014-10-13,6.08,False
13,2014-10-14,6.65,False
14,2014-10-15,8.17,False
15,2014-10-16,5.32,False
16,2014-10-17,4.75,False
17,2014-10-18,3.61,False
18,2014-10-19,0.95,False
19,2014-10-20,6.2700000000000005,False
20,2014-10-21,7.41,False
21,2014-10-22,6.65,False
22,2014-10-23,6.84,False
23,2014-10-24,7.98,False
24,2014-10-25,2.66,False
25,2014-10-26,2.2800000000000002,False
26,2014-10-27,6.2700000000000005,False
27,2014-10-28,18.43,False
28,2014-10-29,19.0,False
29,2014-10-30,14.06,False
30,2014-10-31,8.93,False
0,2014-11-01,3.77,False
1,2014-11-02,3.38,False
2,2014-11-03,11.18,False
3,2014-11-04,10.92,False
4,2014-11-05,8.97,False
5,2014-11-06,9.88,False
6,2014-11-07,13.0,False
7,2014-11-08,2.99,False
8,2014-11-09,2.08,False
9,2014-11-10,7.67,False
10,2014-11-11,8.32,False
11,2014-11-12,8.97,False
12,2014-11-13,7.41,False
13,2014-11-14,9.36,False
14,2014-11-15,3.64,False
15,2014-11-16,3.12,False
16,2014-11-17,5.98,False
17,2014-11-18,5.33,False
18,2014-11-19,8.84,False
19,2014-11-20,6.63,False
20,2014-11-21,8.32,False
21,2014-11-22,2.34,False
22,2014-11-23,2.08,False
23,2014-11-24,5.07,False
24,2014-11-25,7.0200000000000005,False
25,2014-11-26,6.37,False
26,2014-11-27,3.25,False
27,2014-11-28,3.5100000000000002,False
28,2014-11-29,2.8600000000000003,False
29,2014-11-30,2.8600000000000003,False
0,2014-12-01,9.719999999999999,False
1,2014-12-02,9.84,False
2,2014-12-03,8.64,False
3,2014-12-04,6.96,False
4,2014-12-05,11.16,False
5,2014-12-06,2.28,False
6,2014-12-07,2.6399999999999997,False
7,2014-12-08,8.64,False
8,2014-12-09,8.879999999999999,False
9,2014-12-10,10.2,False
10,2014-12-11,8.52,False
11,2014-12-12,9.6,False
12,2014-12-13,3.96,False
13,2014-12-14,3.12,False
14,2014-12-15,8.04,False
15,2014-12-16,7.8,False
16,2014-12-17,8.64,False
17,2014-12-18,8.64,False
18,2014-12-19,11.4,False
19,2014-12-20,3.48,False
20,2014-12-21,1.56,False
21,2014-12-22,12.0,False
22,2014-12-23,11.639999999999999,False
23,2014-12-24,8.76,False
24,2014-12-25,4.2,False
25,2014-12-26,7.92,False
26,2014-12-27,4.56,False
27,2014-12-28,2.6399999999999997,False
28,2014-12-29,9.959999999999999,False
29,2014-12-30,9.24,False
30,2014-12-31,10.44,False
0,2015-01-01,1.56,False
1,2015-01-02,4.92,False
2,2015-01-03,2.88,False
3,2015-01-04,1.2,False
4,2015-01-05,4.8,False
5,2015-01-06,5.76,False
6,2015-01-07,4.32,False
7,2015-01-08,5.3999999999999995,False
8,2015-01-09,5.3999999999999995,False
9,2015-01-10,1.44,False
10,2015-01-11,1.08,False
11,2015-01-12,4.8,False
12,2015-01-13,5.279999999999999,False
13,2015-01-14,3.5999999999999996,False
14,2015-01-15,4.4399999999999995,False
15,2015-01-16,5.3999999999999995,False
16,2015-01-17,2.28,False
17,2015-01-18,1.08,False
18,2015-01-19,2.4,False
19,2015-01-20,3.96,False
20,2015-01-21,5.16,False
21,2015-01-22,3.7199999999999998,False
22,2015-01-23,4.4399999999999995,False
23,2015-01-24,2.28,False
24,2015-01-25,0.96,False
25,2015-01-26,4.2,False
26,2015-01-27,5.16,False
27,2015-01-28,9.6,False
28,2015-01-29,12.0,False
29,2015-01-30,7.199999999999999,False
30,2015-01-31,2.4,False
0,2015-02-01,2.04,False
1,2015-02-02,8.16,False
2,2015-02-03,7.319999999999999,False
3,2015-02-04,9.12,False
4,2015-02-05,7.8,False
5,2015-02-06,9.6,False
6,2015-02-07,3.2399999999999998,False
7,2015-02-08,2.88,False
8,2015-02-09,7.4399999999999995,False
9,2015-02-10,6.6,False
10,2015-02-11,9.0,False
11,2015-02-12,8.879999999999999,False
12,2015-02-13,10.68,False
13,2015-02-14,3.96,False
14,2015-02-15,2.4,False
15,2015-02-16,5.3999999999999995,False
16,2015-02-17,7.199999999999999,False
17,2015-02-18,5.64,False
18,2015-02-19,9.24,False
19,2015-02-20,12.0,False
20,2015-02-21,3.48,False
21,2015-02-22,2.6399999999999997,False
22,2015-02-23,8.4,False
23,2015-02-24,7.08,False
24,2015-02-25,8.28,False
25,2015-02-26,8.76,False
26,2015-02-27,10.08,False
27,2015-02-28,2.88,False
0,2015-03-01,2.6,False
1,2015-03-02,11.440000000000001,False
2,2015-03-03,9.23,False
3,2015-03-04,9.23,False
4,2015-03-05,8.84,False
5,2015-03-06,9.23,False
6,2015-03-07,3.9000000000000004,False
7,2015-03-08,1.04,False
8,2015-03-09,5.8500000000000005,False
9,2015-03-10,9.23,False
10,2015-03-11,9.1,False
11,2015-03-12,7.54,False
12,2015-03-13,7.54,False
13,2015-03-14,2.73,False
14,2015-03-15,1.82,False
15,2015-03-16,9.49,False
16,2015-03-17,9.1,False
17,2015-03-18,11.57,False
18,2015-03-19,12.74,False
19,2015-03-20,12.74,False
20,2015-03-21,5.59,False
21,2015-03-22,2.99,False
22,2015-03-23,10.66,False
23,2015-03-24,12.48,False
24,2015-03-25,12.35,False
25,2015-03-26,13.0,False
26,2015-03-27,9.36,False
27,2015-03-28,4.16,False
28,2015-03-29,3.38,False
29,2015-03-30,8.71,False
30,2015-03-31,10.01,False
0,2015-04-01,4.95,False
1,2015-04-02,7.05,False
2,2015-04-03,4.6499999999999995,False
3,2015-04-04,1.95,False
4,2015-04-05,2.85,False
5,2015-04-06,6.45,False
6,2015-04-07,5.7,False
7,2015-04-08,4.8,False
8,2015-04-09,6.45,False
9,2015-04-10,5.25,False
10,2015-04-11,1.5,False
11,2015-04-12,0.8999999999999999,False
12,2015-04-13,5.25,False
13,2015-04-14,4.95,False
14,2015-04-15,6.8999999999999995,False
15,2015-04-16,5.7,False
16,2015-04-17,7.35,False
17,2015-04-18,2.6999999999999997,False
18,2015-04-19,2.4,False
19,2015-04-20,6.1499999999999995,False
20,2015-04-21,7.35,False
21,2015-04-22,15.0,False
22,2015-04-23,14.549999999999999,False
23,2015-04-24,9.45,False
24,2015-04-25,3.75,False
25,2015-04-26,2.1,False
26,2015-04-27,7.5,False
27,2015-04-28,8.1,False
28,2015-04-29,8.7,False
29,2015-04-30,5.7,False
0,2015-05-01,13.0,False
1,2015-05-02,4.55,False
2,2015-05-03,3.25,False
3,2015-05-04,10.14,False
4,2015-05-05,10.530000000000001,False
5,2015-05-06,9.36,False
6,2015-05-07,7.67,False
7,2015-05-08,9.1,False
8,2015-05-09,4.8100000000000005,False
9,2015-05-10,2.6,False
10,2015-05-11,7.54,False
11,2015-05-12,8.97,False
12,2015-05-13,7.0200000000000005,False
13,2015-05-14,8.58,False
14,2015-05-15,11.18,False
15,2015-05-16,4.68,False
16,2015-05-17,2.73,False
17,2015-05-18,7.54,False
18,2015-05-19,8.32,False
19,2015-05-20,8.97,False
20,2015-05-21,8.32,False
21,2015-05-22,7.41,False
22,2015-05-23,4.42,False
23,2015-05-24,2.34,False
24,2015-05-25,2.08,False
25,2015-05-26,5.98,False
26,2015-05-27,9.49,False
27,2015-05-28,8.84,False
28,2015-05-29,7.800000000000001,False
29,2015-05-30,3.12,False
30,2015-05-31,3.64,False
0,2015-06-01,7.199999999999999,False
1,2015-06-02,8.25,False
2,2015-06-03,8.1,False
3,2015-06-04,9.45,False
4,2015-06-05,7.35,False
5,2015-06-06,4.35,False
6,2015-06-07,2.25,False
7,2015-06-08,7.5,False
8,2015-06-09,7.35,False
9,2015-06-10,6.8999999999999995,False
10,2015-06-11,8.7,False
11,2015-06-12,7.5,False
12,2015-06-13,3.5999999999999996,False
13,2015-06-14,4.2,False
14,2015-06-15,6.1499999999999995,False
15,2015-06-16,7.949999999999999,False
16,2015-06-17,7.05,False
17,2015-06-18,8.85,False
18,2015-06-19,8.1,False
19,2015-06-20,2.4,False
20,2015-06-21,3.4499999999999997,False
21,2015-06-22,8.1,False
22,2015-06-23,15.0,False
23,2015-06-24,13.049999999999999,False
24,2015-06-25,13.65,False
25,2015-06-26,12.75,False
26,2015-06-27,5.7,False
27,2015-06-28,4.5,False
28,2015-06-29,11.1,False
29,2015-06-30,10.5,False
0,2015-07-01,4.83,False
1,2015-07-02,6.9,False
2,2015-07-03,3.91,False
3,2015-07-04,3.22,False
4,2015-07-05,1.61,False
5,2015-07-06,7.13,False
6,2015-07-07,7.36,False
7,2015-07-08,5.5200000000000005,False
8,2015-07-09,6.44,False
9,2015-07-10,5.5200000000000005,False
10,2015-07-11,3.22,False
11,2015-07-12,1.61,False
12,2015-07-13,6.21,False
13,2015-07-14,7.13,False
14,2015-07-15,6.67,False
15,2015-07-16,6.9,False
16,2015-07-17,10.35,False
17,2015-07-18,5.5200000000000005,False
18,2015-07-19,2.5300000000000002,False
19,2015-07-20,11.96,False
20,2015-07-21,9.66,False
21,2015-07-22,10.58,False
22,2015-07-23,8.280000000000001,False
23,2015-07-24,12.88,False
24,2015-07-25,5.29,False
25,2015-07-26,2.99,False
26,2015-07-27,11.270000000000001,False
27,2015-07-28,8.74,False
28,2015-07-29,23.0,False
29,2015-07-30,20.7,False
30,2015-07-31,13.34,False
0,2015-08-01,5.75,False
1,2015-08-02,5.75,False
2,2015-08-03,10.75,False
3,2015-08-04,12.0,False
4,2015-08-05,15.0,False
5,2015-08-06,13.75,False
6,2015-08-07,16.0,False
7,2015-08-08,7.0,False
8,2015-08-09,7.0,False
9,2015-08-10,10.5,False
10,2015-08-11,13.25,False
11,2015-08-12,12.75,False
12,2015-08-13,9.25,False
13,2015-08-14,8.75,False
14,2015-08-15,8.5,False
15,2015-08-16,3.75,False
16,2015-08-17,9.25,False
17,2015-08-18,7.75,False
18,2015-08-19,6.75,False
19,2015-08-20,13.75,False
20,2015-08-21,15.75,False
21,2015-08-22,6.25,False
22,2015-08-23,4.5,False
23,2015-08-24,25.0,False
24,2015-08-25,22.75,False
25,2015-08-26,18.5,False
26,2015-08-27,18.25,False
27,2015-08-28,12.5,False
28,2015-08-29,7.25,False
29,2015-08-30,4.5,False
30,2015-08-31,10.0,False
0,2015-09-01,21.0,False
1,2015-09-02,17.43,False
2,2015-09-03,13.44,False
3,2015-09-04,13.02,False
4,2015-09-05,6.09,False
5,2015-09-06,7.14,False
6,2015-09-07,7.56,False
7,2015-09-08,14.49,False
8,2015-09-09,16.169999999999998,False
9,2015-09-10,16.38,False
10,2015-09-11,14.91,False
11,2015-09-12,5.04,False
12,2015-09-13,5.46,False
13,2015-09-14,10.92,False
14,2015-09-15,15.12,False
15,2015-09-16,9.87,False
16,2015-09-17,13.02,False
17,2015-09-18,13.86,False
18,2015-09-19,6.09,False
19,2015-09-20,5.25,False
20,2015-09-21,14.49,False
21,2015-09-22,16.169999999999998,False
22,2015-09-23,12.18,False
23,2015-09-24,13.44,False
24,2015-09-25,14.91,False
25,2015-09-26,5.67,False
26,2015-09-27,5.04,False
27,2015-09-28,15.33,False
28,2015-09-29,15.33,False
29,2015-09-30,13.229999999999999,False
0,2015-10-01,10.0,False
1,2015-10-02,11.200000000000001,False
2,2015-10-03,5.2,False
3,2015-10-04,3.8000000000000003,False
4,2015-10-05,10.200000000000001,False
5,2015-10-06,8.4,False
6,2015-10-07,11.0,False
7,2015-10-08,9.0,False
8,2015-10-09,10.600000000000001,False
9,2015-10-10,5.2,False
10,2015-10-11,3.8000000000000003,False
11,2015-10-12,6.6000000000000005,False
12,2015-10-13,9.200000000000001,False
13,2015-10-14,9.600000000000001,False
14,2015-10-15,9.600000000000001,False
15,2015-10-16,10.600000000000001,False
16,2015-10-17,5.6000000000000005,False
17,2015-10-18,4.800000000000001,False
18,2015-10-19,11.200000000000001,False
19,2015-10-20,10.600000000000001,False
20,2015-10-21,11.8,False
21,2015-10-22,14.8,False
22,2015-10-23,20.0,False
23,2015-10-24,6.0,False
24,2015-10-25,4.2,False
25,2015-10-26,12.4,False
26,2015-10-27,14.8,False
27,2015-10-28,14.200000000000001,False
28,2015-10-29,16.400000000000002,False
29,2015-10-30,13.8,False
30,2015-10-31,6.4,False
0,2015-11-01,3.36,False
1,2015-11-02,10.32,False
2,2015-11-03,10.799999999999999,False
3,2015-11-04,17.759999999999998,False
4,2015-11-05,24.0,False
5,2015-11-06,15.36,False
6,2015-11-07,5.76,False
7,2015-11-08,3.12,False
8,2015-11-09,8.64,False
9,2015-11-10,10.32,False
10,2015-11-11,7.92,False
11,2015-11-12,9.6,False
12,2015-11-13,7.4399999999999995,False
13,2015-11-14,4.08,False
14,2015-11-15,2.88,False
15,2015-11-16,8.879999999999999,False
16,2015-11-17,10.08,False
17,2015-11-18,9.6,False
18,2015-11-19,9.36,False
19,2015-11-20,7.4399999999999995,False
20,2015-11-21,3.84,False
21,2015-11-22,3.12,False
22,2015-11-23,7.199999999999999,False
23,2015-11-24,6.96,False
24,2015-11-25,6.4799999999999995,False
25,2015-11-26,3.5999999999999996,False
26,2015-11-27,4.8,False
27,2015-11-28,3.12,False
28,2015-11-29,1.92,False
29,2015-11-30,6.96,False
0,2015-12-01,13.68,False
1,2015-12-02,18.0,False
2,2015-12-03,15.84,False
3,2015-12-04,14.94,False
4,2015-12-05,5.76,False
5,2015-12-06,4.5,False
6,2015-12-07,11.7,False
7,2015-12-08,15.66,False
8,2015-12-09,12.78,False
9,2015-12-10,13.139999999999999,False
10,2015-12-11,13.5,False
11,2015-12-12,6.84,False
12,2015-12-13,5.22,False
13,2015-12-14,14.76,False
14,2015-12-15,11.7,False
15,2015-12-16,12.24,False
16,2015-12-17,10.98,False
17,2015-12-18,14.58,False
18,2015-12-19,7.92,False
19,2015-12-20,5.76,False
20,2015-12-21,11.52,False
21,2015-12-22,16.74,False
22,2015-12-23,12.42,False
23,2015-12-24,14.04,False
24,2015-12-25,5.58,False
25,2015-12-26,3.78,False
26,2015-12-27,6.84,False
27,2015-12-28,12.78,False
28,2015-12-29,14.399999999999999,False
29,2015-12-30,14.219999999999999,False
30,2015-12-31,9.54,False
0,2016-01-01,1.35,False
1,2016-01-02,1.8900000000000001,False
2,2016-01-03,1.35,False
3,2016-01-04,5.94,False
4,2016-01-05,7.83,False
5,2016-01-06,5.94,False
6,2016-01-07,7.5600000000000005,False
7,2016-01-08,8.370000000000001,False
8,2016-01-09,1.8900000000000001,False
9,2016-01-10,1.62,False
10,2016-01-11,5.4,False
11,2016-01-12,5.4,False
12,2016-01-13,6.48,False
13,2016-01-14,7.83,False
14,2016-01-15,7.83,False
15,2016-01-16,2.43,False
16,2016-01-17,1.62,False
17,2016-01-18,2.43,False
18,2016-01-19,6.210000000000001,False
19,2016-01-20,7.5600000000000005,False
20,2016-01-21,6.75,False
21,2016-01-22,5.94,False
22,2016-01-23,2.7,False
23,2016-01-24,1.35,False
24,2016-01-25,4.32,False
25,2016-01-26,5.94,False
26,2016-01-27,14.040000000000001,False
27,2016-01-28,27.0,False
28,2016-01-29,14.850000000000001,False
29,2016-01-30,4.050000000000001,False
30,2016-01-31,2.16,False
0,2016-02-01,25.2,False
1,2016-02-02,29.7,False
2,2016-02-03,25.8,False
3,2016-02-04,24.3,False
4,2016-02-05,24.0,False
5,2016-02-06,10.5,False
6,2016-02-07,6.8999999999999995,False
7,2016-02-08,24.0,False
8,2016-02-09,30.0,False
9,2016-02-10,21.3,False
10,2016-02-11,23.4,False
11,2016-02-12,22.8,False
12,2016-02-13,6.0,False
13,2016-02-14,5.1,False
14,2016-02-15,6.8999999999999995,False
15,2016-02-16,20.4,False
16,2016-02-17,20.7,False
17,2016-02-18,20.4,False
18,2016-02-19,13.799999999999999,False
19,2016-02-20,6.8999999999999995,False
20,2016-02-21,3.3,False
21,2016-02-22,20.099999999999998,False
22,2016-02-23,17.7,False
23,2016-02-24,15.899999999999999,False
24,2016-02-25,20.099999999999998,False
25,2016-02-26,18.0,False
26,2016-02-27,4.5,False
27,2016-02-28,3.5999999999999996,False
28,2016-02-29,16.8,False
0,2016-03-01,16.28,False
1,2016-03-02,18.7,False
2,2016-03-03,16.94,False
3,2016-03-04,22.0,False
4,2016-03-05,6.16,False
5,2016-03-06,4.18,False
6,2016-03-07,16.06,False
7,2016-03-08,17.38,False
8,2016-03-09,16.5,False
9,2016-03-10,16.28,False
10,2016-03-11,16.72,False
11,2016-03-12,5.06,False
12,2016-03-13,3.52,False
13,2016-03-14,14.08,False
14,2016-03-15,16.06,False
15,2016-03-16,18.26,False
16,2016-03-17,17.38,False
17,2016-03-18,17.16,False
18,2016-03-19,5.72,False
19,2016-03-20,4.18,False
20,2016-03-21,16.28,False
21,2016-03-22,15.62,False
22,2016-03-23,15.84,False
23,2016-03-24,15.18,False
24,2016-03-25,10.12,False
25,2016-03-26,3.74,False
26,2016-03-27,3.96,False
27,2016-03-28,15.62,False
28,2016-03-29,17.82,False
29,2016-03-30,20.46,False
30,2016-03-31,17.16,False
0,2016-04-01,5.76,False
1,2016-04-02,1.6,False
2,2016-04-03,1.28,False
3,2016-04-04,6.72,False
4,2016-04-05,5.76,False
5,2016-04-06,5.44,False
6,2016-04-07,5.12,False
7,2016-04-08,7.36,False
8,2016-04-09,2.24,False
9,2016-04-10,0.64,False
10,2016-04-11,8.64,False
11,2016-04-12,6.08,False
12,2016-04-13,10.24,False
13,2016-04-14,9.28,False
14,2016-04-15,6.4,False
15,2016-04-16,1.6,False
16,2016-04-17,1.6,False
17,2016-04-18,7.36,False
18,2016-04-19,9.6,False
19,2016-04-20,7.04,False
20,2016-04-21,8.0,False
21,2016-04-22,8.96,False
22,2016-04-23,3.2,False
23,2016-04-24,0.96,False
24,2016-04-25,6.08,False
25,2016-04-26,8.0,False
26,2016-04-27,21.76,False
27,2016-04-28,32.0,False
28,2016-04-29,14.72,False
29,2016-04-30,3.2,False
0,2016-05-01,4.94,False
1,2016-05-02,23.66,False
2,2016-05-03,26.0,False
3,2016-05-04,23.14,False
4,2016-05-05,23.400000000000002,False
5,2016-05-06,22.1,False
6,2016-05-07,6.76,False
7,2016-05-08,5.98,False
8,2016-05-09,21.32,False
9,2016-05-10,26.0,False
10,2016-05-11,24.96,False
11,2016-05-12,23.400000000000002,False
12,2016-05-13,21.32,False
13,2016-05-14,4.94,False
14,2016-05-15,4.94,False
15,2016-05-16,21.580000000000002,False
16,2016-05-17,21.060000000000002,False
17,2016-05-18,19.240000000000002,False
18,2016-05-19,18.2,False
19,2016-05-20,17.42,False
20,2016-05-21,7.0200000000000005,False
21,2016-05-22,2.8600000000000003,False
22,2016-05-23,15.08,False
23,2016-05-24,21.060000000000002,False
24,2016-05-25,22.36,False
25,2016-05-26,18.2,False
26,2016-05-27,19.5,False
27,2016-05-28,5.46,False
28,2016-05-29,4.16,False
29,2016-05-30,4.68,False
30,2016-05-31,18.72,False
0,2016-06-01,12.959999999999999,False
1,2016-06-02,9.36,False
2,2016-06-03,12.0,False
3,2016-06-04,3.36,False
4,2016-06-05,3.84,False
5,2016-06-06,11.04,False
6,2016-06-07,14.399999999999999,False
7,2016-06-08,9.36,False
8,2016-06-09,12.0,False
9,2016-06-10,10.799999999999999,False
10,2016-06-11,2.6399999999999997,False
11,2016-06-12,3.12,False
12,2016-06-13,13.2,False
13,2016-06-14,10.799999999999999,False
14,2016-06-15,9.36,False
15,2016-06-16,9.6,False
16,2016-06-17,10.32,False
17,2016-06-18,3.12,False
18,2016-06-19,3.36,False
19,2016-06-20,10.08,False
20,2016-06-21,10.559999999999999,False
21,2016-06-22,9.84,False
22,2016-06-23,12.719999999999999,False
23,2016-06-24,24.0,False
24,2016-06-25,5.279999999999999,False
25,2016-06-26,3.12,False
26,2016-06-27,14.399999999999999,False
27,2016-06-28,15.84,False
28,2016-06-29,15.36,False
29,2016-06-30,13.92,False
0,2016-07-01,5.89,False
1,2016-07-02,0.9299999999999999,False
2,2016-07-03,1.24,False
3,2016-07-04,1.8599999999999999,False
4,2016-07-05,4.65,False
5,2016-07-06,8.06,False
6,2016-07-07,6.51,False
7,2016-07-08,6.51,False
8,2016-07-09,2.17,False
9,2016-07-10,1.55,False
10,2016-07-11,7.13,False
11,2016-07-12,6.2,False
12,2016-07-13,5.27,False
13,2016-07-14,6.82,False
14,2016-07-15,7.4399999999999995,False
15,2016-07-16,1.55,False
16,2016-07-17,1.8599999999999999,False
17,2016-07-18,8.37,False
18,2016-07-19,8.99,False
19,2016-07-20,9.61,False
20,2016-07-21,8.06,False
21,2016-07-22,8.68,False
22,2016-07-23,1.8599999999999999,False
23,2016-07-24,1.55,False
24,2016-07-25,6.82,False
25,2016-07-26,9.61,False
26,2016-07-27,26.66,False
27,2016-07-28,31.0,False
28,2016-07-29,14.26,False
29,2016-07-30,3.1,False
30,2016-07-31,2.17,False
0,2016-08-01,24.75,False
1,2016-08-02,20.75,False
2,2016-08-03,21.5,False
3,2016-08-04,21.5,False
4,2016-08-05,25.0,False
5,2016-08-06,5.5,False
6,2016-08-07,4.75,False
7,2016-08-08,19.25,False
8,2016-08-09,22.0,False
9,2016-08-10,18.75,False
10,2016-08-11,20.0,False
11,2016-08-12,15.75,False
12,2016-08-13,4.75,False
13,2016-08-14,3.5,False
14,2016-08-15,19.5,False
15,2016-08-16,18.25,False
16,2016-08-17,13.75,False
17,2016-08-18,16.25,False
18,2016-08-19,15.25,False
19,2016-08-20,6.5,False
20,2016-08-21,4.0,False
21,2016-08-22,15.25,False
22,2016-08-23,19.75,False
23,2016-08-24,15.75,False
24,2016-08-25,14.0,False
25,2016-08-26,18.25,False
26,2016-08-27,4.75,False
27,2016-08-28,2.5,False
28,2016-08-29,15.5,False
29,2016-08-30,18.75,False
30,2016-08-31,14.5,False
0,2016-09-01,16.28,False
1,2016-09-02,14.74,False
2,2016-09-03,4.4,False
3,2016-09-04,2.42,False
4,2016-09-05,4.62,False
5,2016-09-06,18.04,False
6,2016-09-07,18.48,False
7,2016-09-08,16.94,False
8,2016-09-09,19.14,False
9,2016-09-10,4.62,False
10,2016-09-11,3.08,False
11,2016-09-12,14.08,False
12,2016-09-13,17.82,False
13,2016-09-14,12.76,False
14,2016-09-15,15.62,False
15,2016-09-16,14.96,False
16,2016-09-17,3.74,False
17,2016-09-18,2.64,False
18,2016-09-19,12.76,False
19,2016-09-20,11.44,False
20,2016-09-21,12.1,False
21,2016-09-22,15.4,False
22,2016-09-23,22.0,False
23,2016-09-24,4.18,False
24,2016-09-25,2.86,False
25,2016-09-26,13.2,False
26,2016-09-27,12.32,False
27,2016-09-28,13.64,False
28,2016-09-29,13.2,False
29,2016-09-30,14.52,False
0,2016-10-01,3.15,False
1,2016-10-02,3.9899999999999998,False
2,2016-10-03,11.969999999999999,False
3,2016-10-04,14.7,False
4,2016-10-05,14.07,False
5,2016-10-06,12.6,False
6,2016-10-07,10.92,False
7,2016-10-08,5.25,False
8,2016-10-09,2.1,False
9,2016-10-10,14.7,False
10,2016-10-11,14.28,False
11,2016-10-12,14.28,False
12,2016-10-13,11.76,False
13,2016-10-14,12.809999999999999,False
14,2016-10-15,4.62,False
15,2016-10-16,5.25,False
16,2016-10-17,12.389999999999999,False
17,2016-10-18,18.06,False
18,2016-10-19,21.0,False
19,2016-10-20,16.169999999999998,False
20,2016-10-21,18.27,False
21,2016-10-22,7.77,False
22,2016-10-23,2.94,False
23,2016-10-24,19.95,False
24,2016-10-25,19.74,False
25,2016-10-26,15.54,False
26,2016-10-27,17.009999999999998,False
27,2016-10-28,18.06,False
