"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 08, 2018","158.92","156.49","158.93","156.17","2.99M","1.85%"
"Aug 07, 2018","156.04","156.91","157.20","155.84","1.93M","-0.43%"
"Aug 06, 2018","156.72","156.03","157.41","155.46","2.38M","0.33%"
"Aug 03, 2018","156.21","155.70","156.97","154.29","3.67M","0.51%"
"Aug 02, 2018","155.41","156.65","156.93","153.13","6.25M","-0.96%"
"Aug 01, 2018","156.92","156.57","157.22","155.66","4.25M","-0.39%"
"Jul 31, 2018","157.54","158.70","159.00","157.23","3.53M","-0.69%"
"Jul 30, 2018","158.64","157.39","160.02","157.09","3.27M","0.74%"
"Jul 27, 2018","157.48","156.58","158.01","156.40","4.29M","0.86%"
"Jul 26, 2018","156.14","158.23","158.89","154.71","7.41M","-1.73%"
"Jul 25, 2018","158.89","157.69","158.99","157.41","4.37M","0.60%"
"Jul 24, 2018","157.94","159.24","159.58","157.52","3.39M","-0.51%"
"Jul 23, 2018","158.75","157.80","158.83","157.04","2.75M","0.49%"
"Jul 20, 2018","157.97","157.20","158.35","156.28","2.70M","0.36%"
"Jul 19, 2018","157.41","157.59","158.64","157.11","4.87M","-0.33%"
"Jul 18, 2018","157.93","159.85","159.87","157.81","3.82M","-1.14%"
"Jul 17, 2018","159.75","158.56","160.00","158.56","1.88M","0.61%"
"Jul 16, 2018","158.78","158.62","159.28","157.96","2.82M","0.17%"
"Jul 13, 2018","158.51","157.40","158.76","155.28","5.19M","-0.38%"
"Jul 12, 2018","159.12","159.15","159.78","158.82","2.36M","0.32%"
"Jul 11, 2018","158.62","158.89","159.71","157.70","3.20M","-1.25%"
"Jul 10, 2018","160.62","159.83","160.98","159.46","2.19M","0.43%"
"Jul 09, 2018","159.94","160.47","160.80","159.37","2.48M","0.33%"
"Jul 06, 2018","159.42","157.77","160.57","157.45","3.44M","1.33%"
"Jul 05, 2018","157.32","156.90","157.67","156.50","2.25M","0.54%"
"Jul 03, 2018","156.48","157.36","157.82","156.31","1.44M","-0.25%"
"Jul 02, 2018","156.87","155.99","156.87","155.45","3.02M","0.11%"
"Jun 29, 2018","156.69","156.76","157.95","156.07","4.02M","0.24%"
"Jun 28, 2018","156.32","157.25","157.33","155.10","4.14M","-0.70%"
"Jun 27, 2018","157.42","159.05","160.49","157.38","4.96M","-2.17%"
"Jun 26, 2018","160.91","160.01","161.85","159.80","3.38M","0.69%"
"Jun 25, 2018","159.81","163.00","163.00","158.95","6.13M","-2.88%"
"Jun 22, 2018","164.55","161.27","165.14","161.26","10.93M","2.50%"
"Jun 21, 2018","160.53","163.29","163.60","159.54","4.66M","-1.25%"
"Jun 20, 2018","162.56","164.91","165.53","162.37","3.65M","-1.46%"
"Jun 19, 2018","164.97","164.62","165.51","164.24","3.35M","-0.79%"
"Jun 18, 2018","166.28","165.53","166.58","163.81","4.30M","-0.11%"
"Jun 15, 2018","166.46","166.10","166.60","164.59","7.38M","-0.35%"
"Jun 14, 2018","167.05","167.04","167.94","166.68","2.39M","0.28%"
"Jun 13, 2018","166.58","166.99","167.61","166.55","3.14M","-0.09%"
"Jun 12, 2018","166.73","166.82","167.24","166.23","2.99M","0.14%"
"Jun 11, 2018","166.49","169.04","169.04","166.26","3.25M","-1.43%"
"Jun 08, 2018","168.91","169.02","171.56","168.46","5.06M","-0.34%"
"Jun 07, 2018","169.48","163.75","170.00","163.69","8.34M","4.37%"
"Jun 06, 2018","162.38","159.79","162.39","159.33","3.59M","1.82%"
"Jun 05, 2018","159.48","159.97","160.99","158.98","2.95M","-0.46%"
"Jun 04, 2018","160.22","160.08","160.49","159.54","3.17M","0.67%"
"Jun 01, 2018","159.16","159.90","160.05","159.02","3.20M","-0.53%"
"May 31, 2018","160.01","161.18","161.63","159.94","4.88M","-1.12%"
"May 30, 2018","161.82","161.41","162.10","160.82","2.40M","0.75%"
"May 29, 2018","160.62","162.43","162.72","160.21","3.20M","-1.59%"
"May 25, 2018","163.21","162.44","163.95","162.10","2.58M","0.50%"
"May 24, 2018","162.39","161.11","162.60","160.44","3.38M","0.48%"
"May 23, 2018","161.62","159.70","161.65","159.16","3.84M","1.36%"
"May 22, 2018","159.45","162.06","162.09","159.16","3.22M","-1.26%"
"May 21, 2018","161.48","161.78","161.97","160.61","2.42M","0.31%"
"May 18, 2018","160.98","161.68","162.84","160.55","2.32M","-0.20%"
"May 17, 2018","161.31","162.63","163.23","160.73","2.98M","-0.96%"
"May 16, 2018","162.87","163.24","163.94","161.74","2.52M","-0.12%"
"May 15, 2018","163.06","164.27","164.65","162.33","3.47M","-1.01%"
"May 14, 2018","164.72","165.65","165.98","164.32","2.54M","-0.41%"
"May 11, 2018","165.39","165.00","165.98","164.85","2.26M","0.19%"
"May 10, 2018","165.07","164.45","165.64","164.31","1.68M","0.51%"
"May 09, 2018","164.24","165.00","165.21","163.05","2.76M","-0.32%"
"May 08, 2018","164.77","164.44","165.59","163.75","2.81M","-0.14%"
"May 07, 2018","165.00","166.77","167.30","164.65","3.38M","-0.02%"
"May 04, 2018","165.03","159.95","165.45","159.90","4.28M","3.09%"
"May 03, 2018","160.08","160.60","160.84","159.08","3.45M","-0.37%"
"May 02, 2018","160.68","162.15","163.19","160.44","4.32M","-1.69%"
"May 01, 2018","163.44","166.38","166.50","162.10","6.56M","-2.39%"
"Apr 30, 2018","167.44","164.69","167.95","163.75","12.95M","5.77%"
"Apr 27, 2018","158.30","159.48","159.85","158.21","4.14M","-0.38%"
"Apr 26, 2018","158.90","156.46","159.46","155.65","3.68M","1.90%"
"Apr 25, 2018","155.94","157.09","157.34","155.01","3.71M","-0.88%"
"Apr 24, 2018","157.32","159.75","159.83","156.76","2.90M","-1.05%"
"Apr 23, 2018","158.99","158.97","159.69","158.15","3.05M","0.14%"
"Apr 20, 2018","158.77","159.33","160.73","158.51","3.96M","-0.48%"
"Apr 19, 2018","159.53","161.61","162.10","158.78","3.28M","-1.41%"
"Apr 18, 2018","161.81","162.59","163.31","161.74","2.50M","-0.46%"
"Apr 17, 2018","162.55","162.39","163.48","162.06","2.86M","0.57%"
"Apr 16, 2018","161.63","161.30","162.44","160.86","3.12M","-0.06%"
"Apr 13, 2018","161.73","162.16","163.16","161.26","2.45M","0.07%"
"Apr 12, 2018","161.62","163.59","165.40","161.54","5.18M","-1.05%"
"Apr 11, 2018","163.34","162.50","164.06","162.28","2.71M","0.35%"
"Apr 10, 2018","162.77","162.83","163.96","162.05","3.93M","0.96%"
"Apr 09, 2018","161.23","162.22","163.57","161.06","3.58M","-0.01%"
"Apr 06, 2018","161.25","162.42","163.78","160.91","4.32M","-1.65%"
"Apr 05, 2018","163.95","162.40","164.56","161.75","4.50M","1.37%"
"Apr 04, 2018","161.73","158.50","162.15","157.88","4.89M","0.83%"
"Apr 03, 2018","160.40","157.98","160.53","157.30","4.72M","1.70%"
"Apr 02, 2018","157.72","158.27","160.16","155.25","6.96M","0.86%"
"Mar 29, 2018","156.38","159.00","159.83","156.38","5.29M","-1.28%"
"Mar 28, 2018","158.41","157.84","159.76","157.82","3.91M","0.59%"
"Mar 27, 2018","157.48","158.50","159.77","156.47","3.52M","-0.34%"
"Mar 26, 2018","158.01","156.21","158.20","156.21","3.48M","1.96%"
"Mar 23, 2018","154.98","157.59","158.08","154.92","3.45M","-1.31%"
"Mar 22, 2018","157.04","157.85","159.12","156.85","3.67M","-1.02%"
"Mar 21, 2018","158.66","160.00","160.41","158.29","3.87M","-0.45%"
"Mar 20, 2018","159.38","159.75","160.67","159.25","3.11M","0.23%"
"Mar 19, 2018","159.01","162.00","162.36","158.21","4.31M","-2.06%"
"Mar 16, 2018","162.36","161.88","163.23","161.58","14.29M","0.46%"
"Mar 15, 2018","161.61","158.71","162.15","158.59","5.93M","2.13%"
"Mar 14, 2018","158.24","159.00","159.51","157.24","3.88M","0.01%"
"Mar 13, 2018","158.22","158.56","159.89","158.21","4.33M","0.30%"
"Mar 12, 2018","157.74","157.74","159.45","157.50","4.46M","0.32%"
