,date,INTC stock,isPartial
22,2014-05-23,3.74,False
23,2014-05-24,2.72,False
24,2014-05-25,1.7000000000000002,False
25,2014-05-26,2.89,False
26,2014-05-27,5.61,False
27,2014-05-28,12.07,False
28,2014-05-29,17.0,False
29,2014-05-30,6.12,False
30,2014-05-31,3.5700000000000003,False
0,2014-06-01,1.9600000000000002,False
1,2014-06-02,5.32,False
2,2014-06-03,8.4,False
3,2014-06-04,8.4,False
4,2014-06-05,7.280000000000001,False
5,2014-06-06,20.160000000000004,False
6,2014-06-07,1.9600000000000002,False
7,2014-06-08,3.9200000000000004,False
8,2014-06-09,7.280000000000001,False
9,2014-06-10,9.520000000000001,False
10,2014-06-11,10.080000000000002,False
11,2014-06-12,8.680000000000001,False
12,2014-06-13,28.000000000000004,False
13,2014-06-14,11.48,False
14,2014-06-15,9.520000000000001,False
15,2014-06-16,17.92,False
16,2014-06-17,17.080000000000002,False
17,2014-06-18,4.760000000000001,False
18,2014-06-19,12.040000000000001,False
19,2014-06-20,10.920000000000002,False
20,2014-06-21,5.040000000000001,False
21,2014-06-22,3.9200000000000004,False
22,2014-06-23,10.920000000000002,False
23,2014-06-24,10.920000000000002,False
24,2014-06-25,20.44,False
25,2014-06-26,13.440000000000001,False
26,2014-06-27,10.920000000000002,False
27,2014-06-28,4.760000000000001,False
28,2014-06-29,3.9200000000000004,False
29,2014-06-30,7.280000000000001,False
0,2014-07-01,9.6,False
1,2014-07-02,11.4,False
2,2014-07-03,15.299999999999999,False
3,2014-07-04,7.199999999999999,False
4,2014-07-05,2.1,False
5,2014-07-06,3.9,False
6,2014-07-07,6.6,False
7,2014-07-08,13.5,False
8,2014-07-09,7.199999999999999,False
9,2014-07-10,4.8,False
10,2014-07-11,8.4,False
11,2014-07-12,3.9,False
12,2014-07-13,3.9,False
13,2014-07-14,9.0,False
14,2014-07-15,23.4,False
15,2014-07-16,30.0,False
16,2014-07-17,24.3,False
17,2014-07-18,14.399999999999999,False
18,2014-07-19,3.9,False
19,2014-07-20,3.0,False
20,2014-07-21,10.5,False
21,2014-07-22,17.7,False
22,2014-07-23,11.7,False
23,2014-07-24,9.9,False
24,2014-07-25,12.0,False
25,2014-07-26,6.0,False
26,2014-07-27,3.0,False
27,2014-07-28,6.6,False
28,2014-07-29,11.4,False
29,2014-07-30,11.4,False
30,2014-07-31,15.0,False
0,2014-08-01,7.7,False
1,2014-08-02,11.88,False
2,2014-08-03,0.0,False
3,2014-08-04,12.1,False
4,2014-08-05,16.94,False
5,2014-08-06,22.0,False
6,2014-08-07,17.6,False
7,2014-08-08,12.76,False
8,2014-08-09,5.94,False
9,2014-08-10,0.0,False
10,2014-08-11,12.1,False
11,2014-08-12,4.84,False
12,2014-08-13,7.26,False
13,2014-08-14,14.96,False
14,2014-08-15,15.62,False
15,2014-08-16,8.8,False
16,2014-08-17,2.86,False
17,2014-08-18,16.94,False
18,2014-08-19,4.84,False
19,2014-08-20,12.1,False
20,2014-08-21,9.68,False
21,2014-08-22,9.9,False
22,2014-08-23,5.72,False
23,2014-08-24,0.0,False
24,2014-08-25,9.24,False
25,2014-08-26,16.5,False
26,2014-08-27,9.46,False
27,2014-08-28,4.62,False
28,2014-08-29,14.74,False
29,2014-08-30,8.58,False
30,2014-08-31,0.0,False
0,2014-09-01,1.7000000000000002,False
1,2014-09-02,3.4000000000000004,False
2,2014-09-03,1.7000000000000002,False
3,2014-09-04,6.970000000000001,False
4,2014-09-05,10.88,False
5,2014-09-06,4.25,False
6,2014-09-07,6.12,False
7,2014-09-08,8.5,False
8,2014-09-09,5.1000000000000005,False
9,2014-09-10,6.800000000000001,False
10,2014-09-11,8.5,False
11,2014-09-12,14.450000000000001,False
12,2014-09-13,0.0,False
13,2014-09-14,4.08,False
14,2014-09-15,8.5,False
15,2014-09-16,8.5,False
16,2014-09-17,17.0,False
17,2014-09-18,10.370000000000001,False
18,2014-09-19,7.140000000000001,False
19,2014-09-20,4.08,False
20,2014-09-21,2.04,False
21,2014-09-22,6.800000000000001,False
22,2014-09-23,10.200000000000001,False
23,2014-09-24,1.7000000000000002,False
24,2014-09-25,10.370000000000001,False
25,2014-09-26,1.87,False
26,2014-09-27,0.0,False
27,2014-09-28,0.0,False
28,2014-09-29,8.5,False
29,2014-09-30,8.5,False
0,2014-10-01,5.6000000000000005,False
1,2014-10-02,5.0,False
2,2014-10-03,2.6,False
3,2014-10-04,0.0,False
4,2014-10-05,2.0,False
5,2014-10-06,4.800000000000001,False
6,2014-10-07,8.0,False
7,2014-10-08,11.200000000000001,False
8,2014-10-09,6.6000000000000005,False
9,2014-10-10,15.200000000000001,False
10,2014-10-11,5.800000000000001,False
11,2014-10-12,3.8000000000000003,False
12,2014-10-13,4.800000000000001,False
13,2014-10-14,14.200000000000001,False
14,2014-10-15,20.0,False
15,2014-10-16,8.8,False
16,2014-10-17,8.4,False
17,2014-10-18,2.0,False
18,2014-10-19,3.8000000000000003,False
19,2014-10-20,8.8,False
20,2014-10-21,6.4,False
21,2014-10-22,5.6000000000000005,False
22,2014-10-23,12.200000000000001,False
23,2014-10-24,2.6,False
24,2014-10-25,2.0,False
25,2014-10-26,1.8,False
26,2014-10-27,9.4,False
27,2014-10-28,8.6,False
28,2014-10-29,10.4,False
29,2014-10-30,7.4,False
30,2014-10-31,11.8,False
0,2014-11-01,2.72,False
1,2014-11-02,3.91,False
2,2014-11-03,8.67,False
3,2014-11-04,9.690000000000001,False
4,2014-11-05,12.920000000000002,False
5,2014-11-06,13.090000000000002,False
6,2014-11-07,11.39,False
7,2014-11-08,6.460000000000001,False
8,2014-11-09,2.5500000000000003,False
9,2014-11-10,10.88,False
10,2014-11-11,10.88,False
11,2014-11-12,3.2300000000000004,False
12,2014-11-13,11.9,False
13,2014-11-14,11.22,False
14,2014-11-15,2.5500000000000003,False
15,2014-11-16,0.0,False
16,2014-11-17,8.5,False
17,2014-11-18,8.16,False
18,2014-11-19,10.030000000000001,False
19,2014-11-20,13.090000000000002,False
20,2014-11-21,17.0,False
21,2014-11-22,2.5500000000000003,False
22,2014-11-23,4.930000000000001,False
23,2014-11-24,14.790000000000001,False
24,2014-11-25,10.540000000000001,False
25,2014-11-26,11.9,False
26,2014-11-27,5.61,False
27,2014-11-28,9.01,False
28,2014-11-29,3.74,False
29,2014-11-30,3.74,False
0,2014-12-01,11.16,False
1,2014-12-02,12.959999999999999,False
2,2014-12-03,9.36,False
3,2014-12-04,13.32,False
4,2014-12-05,18.0,False
5,2014-12-06,6.84,False
6,2014-12-07,2.16,False
7,2014-12-08,9.719999999999999,False
8,2014-12-09,7.56,False
9,2014-12-10,11.52,False
10,2014-12-11,5.76,False
11,2014-12-12,6.12,False
12,2014-12-13,6.84,False
13,2014-12-14,2.34,False
14,2014-12-15,1.7999999999999998,False
15,2014-12-16,7.739999999999999,False
16,2014-12-17,11.7,False
17,2014-12-18,9.9,False
18,2014-12-19,12.42,False
19,2014-12-20,0.0,False
20,2014-12-21,0.0,False
21,2014-12-22,12.24,False
22,2014-12-23,8.459999999999999,False
23,2014-12-24,9.54,False
24,2014-12-25,2.52,False
25,2014-12-26,2.34,False
26,2014-12-27,9.18,False
27,2014-12-28,6.84,False
28,2014-12-29,12.24,False
29,2014-12-30,8.28,False
30,2014-12-31,9.18,False
0,2015-01-01,2.8000000000000003,False
1,2015-01-02,2.4000000000000004,False
2,2015-01-03,10.200000000000001,False
3,2015-01-04,7.6000000000000005,False
4,2015-01-05,4.4,False
5,2015-01-06,17.8,False
6,2015-01-07,8.6,False
7,2015-01-08,13.0,False
8,2015-01-09,15.8,False
9,2015-01-10,5.0,False
10,2015-01-11,2.4000000000000004,False
11,2015-01-12,6.4,False
12,2015-01-13,8.4,False
13,2015-01-14,10.600000000000001,False
14,2015-01-15,15.200000000000001,False
15,2015-01-16,20.0,False
16,2015-01-17,10.200000000000001,False
17,2015-01-18,5.0,False
18,2015-01-19,6.4,False
19,2015-01-20,8.4,False
20,2015-01-21,12.600000000000001,False
21,2015-01-22,12.8,False
22,2015-01-23,11.0,False
23,2015-01-24,7.4,False
24,2015-01-25,7.4,False
25,2015-01-26,8.4,False
26,2015-01-27,16.8,False
27,2015-01-28,12.600000000000001,False
28,2015-01-29,8.4,False
29,2015-01-30,4.4,False
30,2015-01-31,10.0,False
0,2015-02-01,5.040000000000001,False
1,2015-02-02,8.82,False
2,2015-02-03,11.620000000000001,False
3,2015-02-04,7.98,False
4,2015-02-05,14.000000000000002,False
5,2015-02-06,8.4,False
6,2015-02-07,1.6800000000000002,False
7,2015-02-08,6.86,False
8,2015-02-09,7.280000000000001,False
9,2015-02-10,4.340000000000001,False
10,2015-02-11,4.340000000000001,False
11,2015-02-12,8.96,False
12,2015-02-13,9.38,False
13,2015-02-14,1.8200000000000003,False
14,2015-02-15,1.8200000000000003,False
15,2015-02-16,4.62,False
16,2015-02-17,4.48,False
17,2015-02-18,8.96,False
18,2015-02-19,9.8,False
19,2015-02-20,5.460000000000001,False
20,2015-02-21,3.5000000000000004,False
21,2015-02-22,3.3600000000000003,False
22,2015-02-23,4.340000000000001,False
23,2015-02-24,4.340000000000001,False
24,2015-02-25,8.680000000000001,False
25,2015-02-26,11.760000000000002,False
26,2015-02-27,3.08,False
27,2015-02-28,5.040000000000001,False
0,2015-03-01,1.84,False
1,2015-03-02,8.05,False
2,2015-03-03,1.61,False
3,2015-03-04,3.22,False
4,2015-03-05,13.110000000000001,False
5,2015-03-06,10.35,False
6,2015-03-07,3.91,False
7,2015-03-08,1.84,False
8,2015-03-09,13.110000000000001,False
9,2015-03-10,11.270000000000001,False
10,2015-03-11,13.110000000000001,False
11,2015-03-12,17.94,False
12,2015-03-13,13.57,False
13,2015-03-14,1.84,False
14,2015-03-15,1.84,False
15,2015-03-16,16.330000000000002,False
16,2015-03-17,8.280000000000001,False
17,2015-03-18,9.89,False
18,2015-03-19,12.88,False
19,2015-03-20,15.180000000000001,False
20,2015-03-21,9.66,False
21,2015-03-22,0.0,False
22,2015-03-23,14.72,False
23,2015-03-24,4.83,False
24,2015-03-25,2.3000000000000003,False
25,2015-03-26,5.75,False
26,2015-03-27,10.120000000000001,False
27,2015-03-28,6.21,False
28,2015-03-29,0.0,False
29,2015-03-30,11.5,False
30,2015-03-31,23.0,False
0,2015-04-01,10.559999999999999,False
1,2015-04-02,10.08,False
2,2015-04-03,7.68,False
3,2015-04-04,8.16,False
4,2015-04-05,2.4,False
5,2015-04-06,10.08,False
6,2015-04-07,10.32,False
7,2015-04-08,5.76,False
8,2015-04-09,9.6,False
9,2015-04-10,10.08,False
10,2015-04-11,2.16,False
11,2015-04-12,2.16,False
12,2015-04-13,19.919999999999998,False
13,2015-04-14,17.04,False
14,2015-04-15,22.08,False
15,2015-04-16,20.16,False
16,2015-04-17,13.92,False
17,2015-04-18,3.36,False
18,2015-04-19,4.56,False
19,2015-04-20,8.4,False
20,2015-04-21,11.52,False
21,2015-04-22,14.399999999999999,False
22,2015-04-23,18.48,False
23,2015-04-24,24.0,False
24,2015-04-25,4.56,False
25,2015-04-26,6.72,False
26,2015-04-27,12.24,False
27,2015-04-28,19.68,False
28,2015-04-29,8.4,False
29,2015-04-30,11.76,False
0,2015-05-01,10.2,False
1,2015-05-02,7.199999999999999,False
2,2015-05-03,3.5999999999999996,False
3,2015-05-04,6.0,False
4,2015-05-05,13.049999999999999,False
5,2015-05-06,4.05,False
6,2015-05-07,12.15,False
7,2015-05-08,15.0,False
8,2015-05-09,4.8,False
9,2015-05-10,4.8,False
10,2015-05-11,10.049999999999999,False
11,2015-05-12,9.0,False
12,2015-05-13,7.199999999999999,False
13,2015-05-14,13.35,False
14,2015-05-15,14.85,False
15,2015-05-16,3.5999999999999996,False
16,2015-05-17,4.8,False
17,2015-05-18,7.949999999999999,False
18,2015-05-19,12.9,False
19,2015-05-20,11.85,False
20,2015-05-21,7.05,False
21,2015-05-22,8.549999999999999,False
22,2015-05-23,4.8,False
23,2015-05-24,2.4,False
24,2015-05-25,2.1,False
25,2015-05-26,6.8999999999999995,False
26,2015-05-27,6.8999999999999995,False
27,2015-05-28,10.95,False
28,2015-05-29,8.4,False
29,2015-05-30,6.0,False
30,2015-05-31,2.4,False
0,2015-06-01,12.8,False
1,2015-06-02,12.8,False
2,2015-06-03,12.8,False
3,2015-06-04,11.4,False
4,2015-06-05,11.8,False
5,2015-06-06,4.4,False
6,2015-06-07,6.6000000000000005,False
7,2015-06-08,12.600000000000001,False
8,2015-06-09,18.2,False
9,2015-06-10,20.0,False
10,2015-06-11,7.4,False
11,2015-06-12,11.600000000000001,False
12,2015-06-13,8.8,False
13,2015-06-14,0.0,False
14,2015-06-15,5.4,False
15,2015-06-16,3.6,False
16,2015-06-17,7.2,False
17,2015-06-18,5.6000000000000005,False
18,2015-06-19,11.600000000000001,False
19,2015-06-20,2.2,False
20,2015-06-21,0.0,False
21,2015-06-22,13.0,False
22,2015-06-23,9.0,False
23,2015-06-24,11.0,False
24,2015-06-25,1.8,False
25,2015-06-26,11.600000000000001,False
26,2015-06-27,4.4,False
27,2015-06-28,2.2,False
28,2015-06-29,14.8,False
29,2015-06-30,7.4,False
0,2015-07-01,13.0,False
1,2015-07-02,4.75,False
2,2015-07-03,6.0,False
3,2015-07-04,7.0,False
4,2015-07-05,0.0,False
5,2015-07-06,10.0,False
6,2015-07-07,17.25,False
7,2015-07-08,8.25,False
8,2015-07-09,12.25,False
9,2015-07-10,12.5,False
10,2015-07-11,4.5,False
11,2015-07-12,0.0,False
12,2015-07-13,12.0,False
13,2015-07-14,14.0,False
14,2015-07-15,23.5,False
15,2015-07-16,24.75,False
16,2015-07-17,25.0,False
17,2015-07-18,13.0,False
18,2015-07-19,2.5,False
19,2015-07-20,14.5,False
20,2015-07-21,12.0,False
21,2015-07-22,11.25,False
22,2015-07-23,15.0,False
23,2015-07-24,11.5,False
24,2015-07-25,3.25,False
25,2015-07-26,4.5,False
26,2015-07-27,9.25,False
27,2015-07-28,12.75,False
28,2015-07-29,13.0,False
29,2015-07-30,13.0,False
30,2015-07-31,8.75,False
0,2015-08-01,1.68,False
1,2015-08-02,1.68,False
2,2015-08-03,2.73,False
3,2015-08-04,6.93,False
4,2015-08-05,10.5,False
5,2015-08-06,10.709999999999999,False
6,2015-08-07,5.25,False
7,2015-08-08,1.68,False
8,2015-08-09,3.36,False
9,2015-08-10,11.129999999999999,False
10,2015-08-11,6.3,False
11,2015-08-12,8.4,False
12,2015-08-13,5.04,False
13,2015-08-14,9.45,False
14,2015-08-15,5.04,False
15,2015-08-16,1.68,False
16,2015-08-17,10.5,False
17,2015-08-18,6.3,False
18,2015-08-19,7.77,False
19,2015-08-20,9.87,False
20,2015-08-21,13.65,False
21,2015-08-22,5.88,False
22,2015-08-23,2.52,False
23,2015-08-24,20.79,False
24,2015-08-25,21.0,False
25,2015-08-26,16.38,False
26,2015-08-27,11.76,False
27,2015-08-28,10.709999999999999,False
28,2015-08-29,4.83,False
29,2015-08-30,3.9899999999999998,False
30,2015-08-31,4.62,False
0,2015-09-01,6.84,False
1,2015-09-02,10.45,False
2,2015-09-03,5.32,False
3,2015-09-04,5.51,False
4,2015-09-05,8.17,False
5,2015-09-06,0.0,False
6,2015-09-07,7.22,False
7,2015-09-08,6.84,False
8,2015-09-09,15.39,False
9,2015-09-10,19.0,False
10,2015-09-11,7.22,False
11,2015-09-12,0.0,False
12,2015-09-13,0.0,False
13,2015-09-14,10.26,False
14,2015-09-15,16.91,False
15,2015-09-16,10.26,False
16,2015-09-17,13.870000000000001,False
17,2015-09-18,8.93,False
18,2015-09-19,3.99,False
19,2015-09-20,1.9,False
20,2015-09-21,8.36,False
21,2015-09-22,3.42,False
22,2015-09-23,8.55,False
23,2015-09-24,14.06,False
24,2015-09-25,3.61,False
25,2015-09-26,8.17,False
26,2015-09-27,2.09,False
27,2015-09-28,3.42,False
28,2015-09-29,8.36,False
29,2015-09-30,6.65,False
0,2015-10-01,13.92,False
1,2015-10-02,13.68,False
2,2015-10-03,7.68,False
3,2015-10-04,0.0,False
4,2015-10-05,17.52,False
5,2015-10-06,12.0,False
6,2015-10-07,23.279999999999998,False
7,2015-10-08,17.759999999999998,False
8,2015-10-09,11.52,False
9,2015-10-10,2.16,False
10,2015-10-11,2.16,False
11,2015-10-12,19.2,False
12,2015-10-13,19.2,False
13,2015-10-14,24.0,False
14,2015-10-15,15.84,False
15,2015-10-16,15.36,False
16,2015-10-17,4.32,False
17,2015-10-18,4.32,False
18,2015-10-19,13.68,False
19,2015-10-20,15.36,False
20,2015-10-21,6.4799999999999995,False
21,2015-10-22,18.72,False
22,2015-10-23,16.56,False
23,2015-10-24,5.52,False
24,2015-10-25,7.4399999999999995,False
25,2015-10-26,21.84,False
26,2015-10-27,15.6,False
27,2015-10-28,13.68,False
28,2015-10-29,13.92,False
29,2015-10-30,11.76,False
30,2015-10-31,5.52,False
0,2015-11-01,1.7999999999999998,False
1,2015-11-02,8.4,False
2,2015-11-03,15.0,False
3,2015-11-04,9.75,False
4,2015-11-05,9.0,False
5,2015-11-06,3.9,False
6,2015-11-07,0.0,False
7,2015-11-08,1.7999999999999998,False
8,2015-11-09,11.25,False
9,2015-11-10,9.0,False
10,2015-11-11,8.549999999999999,False
11,2015-11-12,12.45,False
12,2015-11-13,6.3,False
13,2015-11-14,2.6999999999999997,False
14,2015-11-15,3.4499999999999997,False
15,2015-11-16,10.5,False
16,2015-11-17,8.25,False
17,2015-11-18,6.0,False
18,2015-11-19,13.049999999999999,False
19,2015-11-20,10.2,False
20,2015-11-21,7.949999999999999,False
21,2015-11-22,3.4499999999999997,False
22,2015-11-23,7.5,False
23,2015-11-24,7.5,False
24,2015-11-25,7.5,False
25,2015-11-26,3.9,False
26,2015-11-27,4.8,False
27,2015-11-28,1.7999999999999998,False
28,2015-11-29,1.65,False
29,2015-11-30,7.35,False
0,2015-12-01,8.96,False
1,2015-12-02,5.76,False
2,2015-12-03,6.88,False
3,2015-12-04,10.4,False
4,2015-12-05,8.0,False
5,2015-12-06,1.92,False
6,2015-12-07,12.64,False
7,2015-12-08,7.68,False
8,2015-12-09,6.72,False
9,2015-12-10,8.48,False
10,2015-12-11,7.84,False
11,2015-12-12,8.0,False
12,2015-12-13,1.92,False
13,2015-12-14,5.76,False
14,2015-12-15,8.64,False
15,2015-12-16,9.6,False
16,2015-12-17,10.72,False
17,2015-12-18,15.040000000000001,False
18,2015-12-19,4.16,False
19,2015-12-20,3.04,False
20,2015-12-21,8.0,False
21,2015-12-22,7.36,False
22,2015-12-23,10.56,False
23,2015-12-24,6.4,False
24,2015-12-25,2.24,False
25,2015-12-26,2.08,False
26,2015-12-27,2.08,False
27,2015-12-28,6.4,False
28,2015-12-29,12.8,False
29,2015-12-30,16.0,False
30,2015-12-31,11.36,False
0,2016-01-01,2.4,False
1,2016-01-02,4.32,False
2,2016-01-03,0.0,False
3,2016-01-04,11.28,False
4,2016-01-05,9.36,False
5,2016-01-06,9.6,False
6,2016-01-07,11.28,False
7,2016-01-08,8.64,False
8,2016-01-09,4.32,False
9,2016-01-10,4.08,False
10,2016-01-11,18.24,False
11,2016-01-12,8.16,False
12,2016-01-13,21.119999999999997,False
13,2016-01-14,22.8,False
14,2016-01-15,24.0,False
15,2016-01-16,3.12,False
16,2016-01-17,4.08,False
17,2016-01-18,6.4799999999999995,False
18,2016-01-19,12.719999999999999,False
19,2016-01-20,13.92,False
20,2016-01-21,14.16,False
21,2016-01-22,10.559999999999999,False
22,2016-01-23,5.279999999999999,False
23,2016-01-24,2.16,False
24,2016-01-25,10.08,False
25,2016-01-26,17.52,False
26,2016-01-27,13.92,False
27,2016-01-28,14.879999999999999,False
28,2016-01-29,13.44,False
29,2016-01-30,3.12,False
30,2016-01-31,4.08,False
0,2016-02-01,15.299999999999999,False
1,2016-02-02,16.74,False
2,2016-02-03,10.799999999999999,False
3,2016-02-04,15.66,False
4,2016-02-05,18.0,False
5,2016-02-06,5.3999999999999995,False
6,2016-02-07,0.0,False
7,2016-02-08,9.36,False
8,2016-02-09,12.42,False
9,2016-02-10,15.299999999999999,False
10,2016-02-11,9.36,False
11,2016-02-12,6.4799999999999995,False
12,2016-02-13,3.42,False
13,2016-02-14,0.0,False
14,2016-02-15,1.6199999999999999,False
15,2016-02-16,0.0,False
16,2016-02-17,7.56,False
17,2016-02-18,9.18,False
18,2016-02-19,9.36,False
19,2016-02-20,1.7999999999999998,False
20,2016-02-21,1.7999999999999998,False
21,2016-02-22,7.56,False
22,2016-02-23,7.38,False
23,2016-02-24,12.24,False
24,2016-02-25,9.18,False
25,2016-02-26,9.54,False
26,2016-02-27,1.7999999999999998,False
27,2016-02-28,0.0,False
28,2016-02-29,9.0,False
0,2016-03-01,8.93,False
1,2016-03-02,10.83,False
2,2016-03-03,5.89,False
3,2016-03-04,19.0,False
4,2016-03-05,2.85,False
5,2016-03-06,3.8,False
6,2016-03-07,6.65,False
7,2016-03-08,9.120000000000001,False
8,2016-03-09,13.3,False
9,2016-03-10,12.73,False
10,2016-03-11,11.4,False
11,2016-03-12,1.9,False
12,2016-03-13,0.0,False
13,2016-03-14,10.07,False
14,2016-03-15,11.78,False
15,2016-03-16,11.59,False
16,2016-03-17,11.02,False
17,2016-03-18,15.96,False
18,2016-03-19,7.6,False
19,2016-03-20,0.0,False
20,2016-03-21,8.36,False
21,2016-03-22,11.02,False
22,2016-03-23,14.63,False
23,2016-03-24,9.88,False
24,2016-03-25,3.8,False
25,2016-03-26,3.04,False
26,2016-03-27,3.04,False
27,2016-03-28,8.74,False
28,2016-03-29,2.47,False
29,2016-03-30,11.02,False
30,2016-03-31,9.31,False
0,2016-04-01,3.52,False
1,2016-04-02,1.32,False
2,2016-04-03,0.0,False
3,2016-04-04,5.5,False
4,2016-04-05,2.2,False
5,2016-04-06,6.6,False
6,2016-04-07,4.4,False
7,2016-04-08,6.82,False
8,2016-04-09,2.64,False
9,2016-04-10,0.0,False
10,2016-04-11,3.3,False
11,2016-04-12,2.2,False
12,2016-04-13,11.0,False
13,2016-04-14,4.4,False
14,2016-04-15,4.62,False
15,2016-04-16,2.64,False
16,2016-04-17,1.32,False
17,2016-04-18,6.6,False
18,2016-04-19,22.0,False
19,2016-04-20,12.1,False
20,2016-04-21,14.52,False
21,2016-04-22,8.14,False
22,2016-04-23,1.32,False
23,2016-04-24,2.42,False
24,2016-04-25,3.3,False
25,2016-04-26,7.48,False
26,2016-04-27,8.8,False
27,2016-04-28,9.9,False
28,2016-04-29,8.14,False
29,2016-04-30,1.32,False
0,2016-05-01,5.78,False
1,2016-05-02,12.24,False
2,2016-05-03,6.970000000000001,False
3,2016-05-04,14.280000000000001,False
4,2016-05-05,12.750000000000002,False
5,2016-05-06,11.9,False
6,2016-05-07,2.3800000000000003,False
7,2016-05-08,2.3800000000000003,False
8,2016-05-09,10.200000000000001,False
9,2016-05-10,9.01,False
10,2016-05-11,11.05,False
11,2016-05-12,11.22,False
12,2016-05-13,8.33,False
13,2016-05-14,3.5700000000000003,False
14,2016-05-15,2.3800000000000003,False
15,2016-05-16,10.030000000000001,False
16,2016-05-17,5.95,False
17,2016-05-18,10.030000000000001,False
18,2016-05-19,9.01,False
19,2016-05-20,11.73,False
20,2016-05-21,3.5700000000000003,False
21,2016-05-22,2.3800000000000003,False
22,2016-05-23,11.05,False
23,2016-05-24,13.090000000000002,False
24,2016-05-25,10.200000000000001,False
25,2016-05-26,17.0,False
26,2016-05-27,10.88,False
27,2016-05-28,2.3800000000000003,False
28,2016-05-29,2.3800000000000003,False
29,2016-05-30,3.2300000000000004,False
30,2016-05-31,7.140000000000001,False
0,2016-06-01,6.2,False
1,2016-06-02,3.8000000000000003,False
2,2016-06-03,9.200000000000001,False
3,2016-06-04,1.4000000000000001,False
4,2016-06-05,1.4000000000000001,False
5,2016-06-06,7.6000000000000005,False
6,2016-06-07,6.2,False
7,2016-06-08,3.8000000000000003,False
8,2016-06-09,3.8000000000000003,False
9,2016-06-10,5.2,False
10,2016-06-11,4.4,False
11,2016-06-12,4.2,False
12,2016-06-13,12.4,False
13,2016-06-14,6.2,False
14,2016-06-15,8.8,False
15,2016-06-16,2.6,False
16,2016-06-17,5.2,False
17,2016-06-18,1.4000000000000001,False
18,2016-06-19,1.4000000000000001,False
19,2016-06-20,10.0,False
20,2016-06-21,5.0,False
21,2016-06-22,8.8,False
22,2016-06-23,6.6000000000000005,False
23,2016-06-24,20.0,False
24,2016-06-25,6.0,False
25,2016-06-26,1.4000000000000001,False
26,2016-06-27,10.0,False
27,2016-06-28,7.6000000000000005,False
28,2016-06-29,12.8,False
29,2016-06-30,10.4,False
0,2016-07-01,3.4799999999999995,False
1,2016-07-02,4.93,False
2,2016-07-03,0.0,False
3,2016-07-04,2.32,False
4,2016-07-05,5.51,False
5,2016-07-06,5.8,False
6,2016-07-07,8.99,False
7,2016-07-08,17.689999999999998,False
8,2016-07-09,2.61,False
9,2016-07-10,0.0,False
10,2016-07-11,14.499999999999998,False
11,2016-07-12,7.829999999999999,False
12,2016-07-13,14.499999999999998,False
13,2016-07-14,18.27,False
14,2016-07-15,12.76,False
15,2016-07-16,1.16,False
16,2016-07-17,5.22,False
17,2016-07-18,5.51,False
18,2016-07-19,7.829999999999999,False
19,2016-07-20,28.999999999999996,False
20,2016-07-21,23.779999999999998,False
21,2016-07-22,17.4,False
22,2016-07-23,6.67,False
23,2016-07-24,1.16,False
24,2016-07-25,6.67,False
25,2016-07-26,8.7,False
26,2016-07-27,12.18,False
27,2016-07-28,9.86,False
28,2016-07-29,8.12,False
29,2016-07-30,3.7699999999999996,False
30,2016-07-31,0.0,False
0,2016-08-01,11.21,False
1,2016-08-02,13.11,False
2,2016-08-03,7.22,False
3,2016-08-04,9.31,False
4,2016-08-05,12.16,False
5,2016-08-06,0.0,False
6,2016-08-07,3.8,False
7,2016-08-08,9.5,False
8,2016-08-09,11.4,False
9,2016-08-10,8.55,False
10,2016-08-11,7.6,False
11,2016-08-12,4.5600000000000005,False
12,2016-08-13,2.47,False
13,2016-08-14,2.47,False
14,2016-08-15,14.44,False
15,2016-08-16,7.6,False
16,2016-08-17,10.83,False
17,2016-08-18,7.6,False
18,2016-08-19,19.0,False
19,2016-08-20,3.8,False
20,2016-08-21,2.47,False
21,2016-08-22,7.41,False
22,2016-08-23,9.69,False
23,2016-08-24,8.36,False
24,2016-08-25,8.17,False
25,2016-08-26,11.59,False
26,2016-08-27,4.75,False
27,2016-08-28,2.2800000000000002,False
28,2016-08-29,4.94,False
29,2016-08-30,15.96,False
30,2016-08-31,7.98,False
0,2016-09-01,16.64,False
1,2016-09-02,14.3,False
2,2016-09-03,5.720000000000001,False
3,2016-09-04,4.42,False
4,2016-09-05,2.8600000000000003,False
5,2016-09-06,17.16,False
6,2016-09-07,15.860000000000001,False
7,2016-09-08,19.76,False
8,2016-09-09,12.22,False
9,2016-09-10,5.720000000000001,False
10,2016-09-11,4.42,False
11,2016-09-12,10.92,False
12,2016-09-13,9.620000000000001,False
13,2016-09-14,9.620000000000001,False
14,2016-09-15,11.700000000000001,False
15,2016-09-16,26.0,False
16,2016-09-17,8.84,False
17,2016-09-18,4.16,False
18,2016-09-19,15.08,False
19,2016-09-20,17.94,False
20,2016-09-21,18.98,False
21,2016-09-22,18.46,False
22,2016-09-23,15.08,False
23,2016-09-24,2.34,False
24,2016-09-25,2.08,False
25,2016-09-26,7.54,False
26,2016-09-27,13.26,False
27,2016-09-28,8.58,False
28,2016-09-29,14.3,False
29,2016-09-30,14.82,False
0,2016-10-01,3.24,False
1,2016-10-02,3.24,False
2,2016-10-03,9.72,False
3,2016-10-04,5.67,False
4,2016-10-05,7.83,False
5,2016-10-06,8.370000000000001,False
6,2016-10-07,6.48,False
7,2016-10-08,4.86,False
